crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
591,AL a. d. Erzeug. gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,arable land set aside per Art. 4 Abs. 1 c) ii) VO 1307/2013,fallow_land_not_crop,3301110000,0,DE_SAT
459,Alle anderen Dauergrnlandnutzungen,All other permanent grassland uses,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
459,Alle anderen Dauergrünlandnutzungen,All other permanent grassland uses,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
459,Alle anderen Dauergrünlandnutzungen,All other permanent grassland uses,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
990,alle anderen Fl„chen,all other areas,not_known_and_other,3399000000,0,DE_SAT
990,alle anderen Flächen,all other areas,not_known_and_other,3399000000,0,DE_SAT
990,alle anderen Flächen,all other areas,not_known_and_other,3399000000,0,DE_SAT
990,Alle anderen Flächen (keine LF),all other areas (non-agricultural land),not_known_and_other,3399000000,0,DE_SAT
429,Alle anderen Futterpflanzen,All other forage plants,other_plants_harvested_green,3301099900,0,DE_SAT
429,Alle anderen Futterpflanzen,All other forage plants,other_plants_harvested_green,3301099900,0,DE_SAT
190,alle anderen Getreidearten,all other types of grain,other_cereals,3301019900,0,DE_SAT
190,alle anderen Getreidearten,all other types of grain,other_cereals,3301019900,0,DE_SAT
459,alle anderen Grünlandnutzungen,all other grassland uses,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
290,alle anderen Hlsenfrchte zur K”rnergewinnung,all other legumes for grain production,legumes_dried_pulses_protein_crops,3301020000,0,DE_SAT
690,alle anderen Hackfrchte,all other chopped fruits,root_vegetables,3301290000,0,DE_SAT
690,alle anderen Hackfrüchte,all other root crops,root_vegetables,3301290000,0,DE_SAT
690,alle anderen Hackfrüchte,all other root crops,root_vegetables,3301290000,0,DE_SAT
790,Alle anderen Handelsgew„chse,All other commercial crops,other_arable_land_crops,3301990000,0,DE_SAT
790,Alle anderen Handelsgewächse,All other commercial crops,other_arable_land_crops,3301990000,0,DE_SAT
790,Alle anderen Handelsgewächse,All other commercial crops,other_arable_land_crops,3301990000,0,DE_SAT
290,alle anderen Hülsenfrüchte zur Körnergewinnung,all other legumes for grain production,legumes_dried_pulses_protein_crops,3301020000,0,DE_SAT
290,alle anderen Hülsenfrüchte zur Körnergewinnung,all other legumes for grain production,legumes_dried_pulses_protein_crops,3301020000,0,DE_SAT
390,alle anderen Ölfrüchte (z. B. Körnersenf),"all other oil crops (e.g., oil mustard)",oilseed_crops,3301060800,0,DE_SAT
390,alle anderen Ölfrüchte (z. B. Körnersenf),"all other oil crops (e.g., oil mustard)",oilseed_crops,3301060800,0,DE_SAT
390,alle anderen ™lfrchte (z. B. K”rnersenf),"all other oil crops (e.g., oil mustard)",oilseed_crops,3301060800,0,DE_SAT
633,"Allium/Lauch (Speise-Zwiebel, Schalotte, Lauch, Knoblauch, Schnittlauch, Winterheckenzwiebel, Bärlauch)","allium/leek (onion, shallot, leek, garlic, chives, scallion, wild garlic)",alliums,3301220000,0,DE_SAT
186,"Amarant, Fuchsschwanz","Amaranth, foxtail",amaranth,3301150100,0,DE_SAT
642,Ampfer (Wiesen-Sauerampfer),sorrel (common),sorrel,3301310700,0,DE_SAT
651,"Anethum (Dill, Gurkenkraut)","Anethum (dill, cucumber herb)",anethum_dill,3301061203,0,DE_SAT
653,Anis,anise,anise_aniseed,3301061205,0,DE_SAT
491,Anteil an Gemeinschaftsweiden,Share of common pastures,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
491,Anteil an Gemeinschaftsweiden,Share of common pastures,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
751,Aromahopfen,Aroma hops,hops,3301060200,0,DE_SAT
751,Aromahopfen,aroma hops,hops,3301060200,0,DE_SAT
857,Aromahopfen,aroma hops,hops,3301060200,0,DE_SAT
568,Aufforstung Dauergrnland,Reforestation of permanent grassland,afforestation_reforestation,3306010000,0,DE_SAT
568,Aufforstung Dauergrünland,Afforestation permanent grassland,afforestation_reforestation,3306010000,0,DE_SAT
568,Aufforstung Dauergrünland,Reforestation of permanent grassland,afforestation_reforestation,3306010000,0,DE_SAT
952,Aufforstung n. d. Aufforstungsprämie `91 bis `92,Afforestation n.d. Reforestation bonus `91 to `92,afforestation_reforestation,3306010000,0,DE_SAT
568,"aufgeforst. DGL, nicht nach VO 1257/99, 1698/2005, 1305/2013","reforested. permanent grassland, not according to VO 1257/99, 1698/2005, 1305/2013",afforestation_reforestation,3306010000,0,DE_SAT
568,"aufgeforstete Dauergrünlandflächen, weder nach 1257/99 oder VO (EG) Nr. 1698/2005 oder VO (EU) Nr. 1305/2013","afforested permanent grassland areas, neither according to 1257/99 or Regulation (EC) No 1698/2005 or Regulation (EU) No 1305/2013",afforestation_reforestation,3306010000,0,DE_SAT
576,AUKM-Schonstreifen,AUKM (Agri-environmental and climate measures) protective strips,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
660,Basilikum,basil,basil,3301061207,0,DE_SAT
2,Baumreihen (> 50m) CC,Rows of trees (> 50m) CC,tree_lines,3310300000,0,DE_SAT
830,"Baumschulen, nicht fr Beerenobst","Tree nurseries, not for soft fruit",temporary_grass,3301090100,0,DE_SAT
830,"Baumschulen, nicht für Beerenobst","Nurseries, not for soft fruit",nurseries_nursery,3303070000,0,DE_SAT
830,"Baumschulen, nicht für Beerenobst","Nurseries, not for soft fruit",nurseries_nursery,3303070000,0,DE_SAT
838,"Baumschulen, nicht für Beerenobst","Nurseries, not for soft fruit",nurseries_nursery,3303070000,0,DE_SAT
817,Beerenobst (z.B. Johannisbeeren),"berry fruit (e.g., currants)",berries_berry_species,3303020000,0,DE_SAT
817,Beerenobst (z.B. Johannisbeeren),"berry fruit (e.g., currants)",berries_berry_species,3303020000,0,DE_SAT
839,Beerenobst zur Vermehrung (in Baumschulen),Soft fruit for propagation (in nurseries),berries_berry_species,3303020000,0,DE_SAT
827,"Beerenobst, z.B. Johannis-, Stachel-, Himbeeren","Soft fruit, e.g. currants, gooseberries and raspberries",berries_berry_species,3303020000,0,DE_SAT
610,beetweiser Anbau von Gemüse,bed-wise cultivation of vegetables,fresh_vegetables,3301070000,0,DE_SAT
650,beetweiser Anbau von Küchenkräuter/Heil- und Gewürzpflanzen,Cultivation of culinary herbs/medicinal and spice plants in beds,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_SAT
720,beetweiser Anbau Zierpflanzen,Cultivation of ornamental plants in beds,flowers_ornamental_plants,3301080000,0,DE_SAT
851,Bestockte Rebfl„che,Planted vineyard area,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_SAT
843,Bestockte Rebfläche,Planted vineyards,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_SAT
851,Bestockte Rebfläche,Planted vineyards,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_SAT
851,Bestockte Rebfläche,Planted vineyards,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_SAT
492,Beweidung von Dauergrünland unter etablierten lokalen Praktiken (z.B. Heide),Grazing permanent grassland under established local practices (e.g. heath),pasture_meadow_grassland_grass,3302000000,0,DE_SAT
752,Bitterhopfen,Bitter hops,hops,3301060200,0,DE_SAT
752,Bitterhopfen,Bitter hops,hops,3301060200,0,DE_SAT
858,Bitterhopfen,Bitter hops,hops,3301060200,0,DE_SAT
915,Blhfl„chen und Ackerrandstreifen,Flowered areas and field edges,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
574,Blhstreifen (MSL-Maánahme),Flower strips (MSL (Market and location-adapted land management) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
575,Blühfläche (AUKM-Maßnahme),Flowering area (AUKM (Agri-environmental and climate measures) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
575,Blühfläche (MSL-Maßnahme),Flowering area (MSL (Market and location-adapted land management) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
915,Blühflächen und Ackerrandstreifen,Flowering areas and field edges,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
915,Blühflächen und Ackerrandstreifen,Flowering areas and field edges,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
15,"Blühsplitterfläche bis max. 2,5 ha (MSL-Maßnahme)",Flowering area up to a maximum of 2.5 ha (MSL (Market and location-adapted land management) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
888,"Blühsplitterflächen max. 2,5 ha",Flowering areas max. 2.5 ha,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
574,Blühstreifen (MSL-Maßnahme),Flower strips (MSL (Market and location-adapted land management) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
574,Blühstreifen (MSL-Maßnahme),Flower strips (MSL (Market and location-adapted land management) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
732,Blumen u. nicht verholzende Zierpflanzen unter Glas,Flowers and non-woody ornamental plants under glass,greenhouse_flowers,3305010800,0,DE_SAT
732,Blumen u. nicht verholzende Zierpflanzen unter Glas,Flowers and non-woody ornamental plants under glass,greenhouse_flowers,3305010800,0,DE_SAT
722,Blumen und nicht verholzende Zierpflanzen (Freiland),Flowers and non-woody ornamental plants (outdoors),flowers_ornamental_plants,3301080000,0,DE_SAT
722,Blumen und nicht verholzende Zierpflanzen (Freiland),Flowers and non-woody ornamental plants (outdoors),flowers_ornamental_plants,3301080000,0,DE_SAT
426,"Bockshornklee, Schabziger Klee","Fenugreek, Schabzig clover",fenugreek,3301020400,0,DE_SAT
665,Bohnenkraut,Savory,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_SAT
665,Bohnenkräuter,Savory,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_SAT
663,Borretsch,Borage,borage,3301061209,0,DE_SAT
560,Brache im Rahmen einer VNS - Maánahme,Fallow as part of a VNS (Supply according to nature and environmental protection) measure,fallow_land_not_crop,3301110000,0,DE_SAT
560,Brache im Rahmen einer VNS - Maßnahme,Fallow as part of a VNS (Supply according to nature and environmental protection) measure,fallow_land_not_crop,3301110000,0,DE_SAT
560,Brache im Rahmen einer VNS - Maßnahme,Fallow as part of a VNS (Supply according to nature and environmental protection) measure,fallow_land_not_crop,3301110000,0,DE_SAT
590,Brache mit Einsaat von einjährigen Blühmischungen,Fallow with sowing of annual flowering mixtures,fallow_land_not_crop,3301110000,0,DE_SAT
590,Brache mit jährlicher Einsaat von Blühmischungen,Fallow with annual sowing of flowering mixtures,fallow_land_not_crop,3301110000,0,DE_SAT
62,Brachen ohne Erzeugung  ÖVF,Fallow without production EFA,fallow_land_not_crop,3301110000,0,DE_SAT
614,Brauner Senf (Brauner Senf/Sareptasenf),Brown mustard (brown mustard/sarepta mustard),mustard,3301210100,0,DE_SAT
614,Brauner Senf/Sareptasenf,Brown mustard/sarepta mustard,mustard,3301210100,0,DE_SAT
182,Buchweizen,buckwheat,buckwheat,3301150200,0,DE_SAT
182,Buchweizen,buckwheat,buckwheat,3301150200,0,DE_SAT
896,Chinaschilf (Miscanthus),Chinese silver grass (miscanthus),miscanthus_silvergrass,3301083000,0,DE_SAT
896,Chinaschilf (Miscanthus),Chinese silver grass (miscanthus),miscanthus_silvergrass,3301083000,0,DE_SAT
852,Chinaschilf/Miscanthus,Miscanthus/Miscanthus,miscanthus_silvergrass,3301083000,0,DE_SAT
172,Corn-Cob-Mix,Corn Cob Mix,green_silo_maize,3301090400,0,DE_SAT
172,Corn-Cob-Mix,Corn Cob Mix,green_silo_maize,3301090400,0,DE_SAT
960,D„mme und Deiche,Dams and dikes,non_productive_landscape_elements,3310000000,0,DE_SAT
960,Dämme und Deiche,Dams and dikes,non_productive_landscape_elements,3310000000,0,DE_SAT
960,Dämme und Deiche,Dams and dikes,non_productive_landscape_elements,3310000000,0,DE_SAT
592,Dauergrnland aus der Erzeugung genommen,Permanent grassland removed from production,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
592,Dauergrünland aus der Erzeugung genommen,Permanent grassland removed from production,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
592,Dauergrünland aus der Erzeugung genommen,Permanent grassland removed from production,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
592,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,Permanent grassland removed from production iSd. Art. 4 Paragraph 1 Letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
855,"Dauerkultur einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Permanent culture of a genus/species that is not included in the current list,permanent_crops_perennial,3303000000,0,DE_SAT
855,"Dauerkultur einer Gattung/Art, nicht in der akt. Liste","Permanent culture of a genus/species, not in the current list",permanent_crops_perennial,3303000000,0,DE_SAT
593,Dauerkulturen aus der Erzeugung genommen,Permanent crops withdrawn from production,fallow_land_not_crop,3301110000,0,DE_SAT
592,DGL a. d. Erzeug gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,permanent grassland set aside Art. 4 Para. 1 c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
492,DGL unter etablierten lok. Prakt. (Z.B. Heide),permanent grassland under established local practice. (e.g. heather),pasture_meadow_grassland_grass,3302000000,0,DE_SAT
651,"Dill, Gurkenkraut","Dill, cucumber herb",anethum_dill,3301061203,0,DE_SAT
114,Dinkel,Spelt,spelt,3301011000,0,DE_SAT
114,Dinkel,Spelt,spelt,3301011000,0,DE_SAT
680,Echtes Johanniskraut/Hyperikum,Real St. John's Wort/Hypericum,st_johns_wort,3301061234,0,DE_SAT
5,Einzelbäume CC,Individual trees CC,tree_lines,3310300000,0,DE_SAT
801,"Energiepfl. einer Gattung/Art, die in der akt. Liste fehlt",Energy management a genus/species that is in the act. List is missing,energy_crops,3304010000,0,DE_SAT
801,"Energiepflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Energy plant of a genus/species that is not included in the current list,energy_crops,3304010000,0,DE_SAT
685,"Engelwurzen (Arznei-Engelwurz, Echter Engelwurz)","Angelica (medicinal angelica, real angelica)",angelica,3301061204,0,DE_SAT
210,Erbsen,Peas,peas,3301020600,0,DE_SAT
210,"Erbsen (Mark-, Schal-, Zucker-, Futtererbse, Peluschke)","Peas (marrow peas, shell peas, sugar peas, fodder peas, plush peas)",peas,3301020600,0,DE_SAT
210,"Erbsen (Markerbse, Schalerbse, Zuckererbse, Futtererbse, Peluschke)","Peas (marrow peas, shell peas, sugar peas, field peas, peas)",peas,3301020600,0,DE_SAT
210,Erbsen zur K”rnergewinnung,Peas for grain production,peas,3301020600,0,DE_SAT
210,Erbsen zur Körnergewinnung,Peas for grain production,peas,3301020600,0,DE_SAT
210,Erbsen zur Körnergewinnung,Peas for grain production,peas,3301020600,0,DE_SAT
240,Erbsen/Bohnen,Peas beans,legumes_dried_pulses_protein_crops,3301020000,0,DE_SAT
240,Erbsen/Bohnen zur K”rnergewinnung,Peas/beans for grain production,legumes_dried_pulses_protein_crops,3301020000,0,DE_SAT
240,Erbsen/Bohnen zur Körnergewinnung,Peas/beans for grain production,legumes_dried_pulses_protein_crops,3301020000,0,DE_SAT
240,Erbsen/Bohnen zur Körnergewinnung,Peas/beans for grain production,legumes_dried_pulses_protein_crops,3301020000,0,DE_SAT
707,Erdbeeren,Strawberries,strawberries,3301130000,0,DE_SAT
723,Erdbeeren (Freiland),Strawberries (outdoor),strawberries,3301130000,0,DE_SAT
723,Erdbeeren (Freiland),Strawberries (outdoor),strawberries,3301130000,0,DE_SAT
952,Erstaufgeforstete Fl„che seit 1991,First afforested area since 1991,afforestation_reforestation,3306010000,0,DE_SAT
952,Erstaufgeforstete Fläche seit 1991,First afforested area since 1991,afforestation_reforestation,3306010000,0,DE_SAT
952,Erstaufgeforstete Fläche seit 1991,First afforested area since 1991,afforestation_reforestation,3306010000,0,DE_SAT
429,Esparsette,sainfoin,esparsette_onobrychis,3301020300,0,DE_SAT
490,Fr die Betriebspr„mie nicht beihilfef„hige Hutung,Shelter not eligible for the operating bonus,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
708,Färberdisteln,Safflowers,safflower,3301083900,0,DE_SAT
710,Färberkrapp (Rubia tinctorum),Madder (Rubia tinctorum),rubia_tinctorum_common_madder,3301061231,0,DE_SAT
703,Färber-Waid,Dyer's woad,isatis_tinctoria_woad,3301082400,0,DE_SAT
701,Faserhanf,Fiber hemp,hemp_cannabis,3301061000,0,DE_SAT
3,Feldgehölze (50 - 2.000m²) CC,"Field trees (50 - 2,000m²) CC",tree_wood_forest,3306000000,0,DE_SAT
13,Feldraine,Field margins/balks,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
58,Feldrand / Pufferstreifen ÖVF AL,Field edge / buffer strip EFA AL,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
57,Feldrand / Pufferstreifen ÖVF DGL,Field edge / buffer strip EFA permanent grassland,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
58,Feldrand ÖVF,Field edge EFA,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_SAT
636,Feldsalat/Ackersalat/Rapunzel,Lamb's lettuce/field lettuce/rapunzel,lambs_lettuce_rapunzel,3301310500,0,DE_SAT
636,Feldsalate (Feldsalat/Ackersalat/ Rapunzel),Lamb's lettuce (corn salad/field lettuce/rapunzel),lambs_lettuce_rapunzel,3301310500,0,DE_SAT
12,"Fels- u. Steinriegel, naturversteinte Fl.","Rock and stone bars, natural stone surfaces.",stone_walls,3310600000,0,DE_SAT
648,"Fenchel (Gemüsefenchel, Körnerfenchel)","Fennel (vegetable fennel, seed fennel)",fennel,3301170000,0,DE_SAT
648,"Fenchel (Gemüsefenchel,/Körnerfenchel)",Fennel (vegetable fennel/grain fennel),fennel,3301170000,0,DE_SAT
6,Festwiese,Festival meadow,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
4,Feuchtgebiete (< 2.000m²) CC,"Wetlands (< 2,000m²) CC",wetlands,3310400000,0,DE_SAT
786,Fingerhut,thimble,flowers_ornamental_plants,3301080000,0,DE_SAT
995,Forstfl„chen,Forest areas,tree_wood_forest,3306000000,0,DE_SAT
995,Forstflächen,forest areas,tree_wood_forest,3306000000,0,DE_SAT
995,Forstflächen,Forest areas,tree_wood_forest,3306000000,0,DE_SAT
995,Forstflächen (Waldbodenflächen),Forest areas (forest floor areas),tree_wood_forest,3306000000,0,DE_SAT
611,Frhkartoffeln,Early potatoes,early_season_potatoes,3301030100,0,DE_SAT
611,Frühkartoffeln,early potatoes,early_season_potatoes,3301030100,0,DE_SAT
611,Frühkartoffeln,early potatoes,early_season_potatoes,3301030100,0,DE_SAT
490,Für die Betriebsprämie nicht beihilfefähige Hutung,Hut not eligible for support for the single payment,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
490,Für die Betriebsprämie nicht beihilfefähige Hutung,Hut not eligible for support for the single payment,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
412,"Futterhackfrchte (ohne Runkelfutterrben, Kohlsteckrben und Kartoffeln)","Forage minced fruits (excluding curled fodder beets, cabbage beets and potatoes)",fodder_roots,3301050000,0,DE_SAT
412,"Futterhackfrüchte (ohne Runkelfutterrüben, Kohlsteckrüben und Kartoffeln)","Fodder root crops (excluding beets, cabbage turnips and potatoes)",fodder_roots,3301050000,0,DE_SAT
412,"Futterhackfrüchte (ohne Runkelfutterrüben, Kohlsteckrüben und Kartoffeln)","Fodder root crops (excluding beets, cabbage turnips and potatoes)",fodder_roots,3301050000,0,DE_SAT
614,Futterkartoffeln,Feed potatoes,potatoes,3301030000,0,DE_SAT
614,Futterkartoffeln,Feed potatoes,potatoes,3301030000,0,DE_SAT
429,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Forage plant of a genus/species that is not included in the current list,other_plants_harvested_green,3301099900,0,DE_SAT
430,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist (Stickstoffbindende Pflanze ÖVF)",Forage plant of a genus/species that is not included in the current list (nitrogen-fixing plant EFA),other_plants_harvested_green,3301099900,0,DE_SAT
413,Futterrübe/Runkelrübe,Fodder beet/beetroot,mangelwurzel_fodder_beet,3301290400,0,DE_SAT
635,Gartenbohne (Gartenbohne/Buschbohne/.../Prunkbohne),Common bean (common bean/bush bean/.../runner bean),beans,3301020100,0,DE_SAT
635,"Gartenbohne (Gartenbohne/Buschbohne/Stangenbohne, Feuerbohne/Prunkbohne)","Common bean (common bean/bush bean/pole bean, runner bean/runner bean)",beans,3301020100,0,DE_SAT
617,Gartenkresse,Garden cress,cress,3301210300,0,DE_SAT
630,"Gartenkürbis (cucurbita pepo) (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürbis)","Garden pumpkin (cucurbita pepo) (garden pumpkin, Styrian pumpkin, zucchini, spaghetti squash, ornamental pumpkin)",pumpkin_squash_gourd,3301140400,0,DE_SAT
630,"Gartenkürbis (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürbis)","Garden pumpkin (garden pumpkin, Styrian pumpkin, zucchini, spaghetti squash, ornamental pumpkin)",pumpkin_squash_gourd,3301140400,0,DE_SAT
630,"Gartenkürbis (Gartenkürbis, Zucchini ... Zierkürbis)","Garden squash (garden squash, zucchini ... ornamental squash)",pumpkin_squash_gourd,3301140400,0,DE_SAT
618,Gartenrettiche (inklusive Radieschen),Garden radishes (including radishes),radish,3301290600,0,DE_SAT
618,"Gartenrettiche (Weiße/rote Rettiche, schwarzer Winterrettich, Ölrettich, Radieschen)","Garden radishes (white/red radishes, black winter radishes, oil radishes, radishes)",radish,3301290600,0,DE_SAT
710,Gemse (Freiland),Vegetables (outdoor),fresh_vegetables,3301070000,0,DE_SAT
731,Gemse unter Glas,Vegetables under glass,greenhouse_vegetables,3305010900,0,DE_SAT
250,Gemenge Erbsen / Getreide,Mixture of peas/cereals,cereal_legume_mix,3301091200,1,DE_SAT
250,Gemenge Körnerleguminosen/Getreide,Mixture of grain legumes/cereals,cereal_legume_mix,3301091200,1,DE_SAT
250,Gemenge Leguminose/Getreide (Leguminose überwiegt),Mixture of legumes/cereals (legumes predominate),cereal_legume_mix,3301091200,1,DE_SAT
250,Gemenge Leguminosen/Getreide,Mixture of legumes/cereals,cereal_legume_mix,3301091200,1,DE_SAT
610,Gemüse,Vegetables,fresh_vegetables,3301070000,0,DE_SAT
710,Gemüse (Freiland),Vegetables (outdoor),fresh_vegetables,3301070000,0,DE_SAT
710,Gemüse (Freiland),Vegetables (outdoor),fresh_vegetables,3301070000,0,DE_SAT
731,Gemüse und Pilze unter Glas,Vegetables and mushrooms under glass,greenhouse_vegetables,3305010900,0,DE_SAT
731,Gemüse unter Glas,Vegetables under glass,greenhouse_vegetables,3305010900,0,DE_SAT
731,Gemüse unter Glas,Vegetables under glass,greenhouse_vegetables,3305010900,0,DE_SAT
211,"Gemüseerbse (Gemüseerbse, Markerbse, Schalerbse, Zuckererbse)","Vegetable pea (vegetable pea, marshmallow pea, shell pea, sugar pea)",peas,3301020600,0,DE_SAT
211,"Gemüseerbse (Markerbse, Schalerbse, Zuckererbse)","Vegetable peas (marrow peas, shell peas, sugar peas)",peas,3301020600,0,DE_SAT
613,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, ...)","Vegetable cabbage (head cabbage, savoy cabbage, red/white cabbage, ...)",brassica_oleracea_cabbage,3301210200,0,DE_SAT
613,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, Spitzkohl, Grünkohl, Kohlrabi, Markstammkohl, Blumenkohl, Romanesco, Brokkoli, Rosenkohl, Zierkohl)","Vegetable cabbage (head cabbage, savoy cabbage, red/white cabbage, pointed cabbage, kale, kohlrabi, marrow stem cabbage, cauliflower, Romanesco, broccoli, Brussels sprouts, ornamental cabbage)",brassica_oleracea_cabbage,3301210200,0,DE_SAT
611,Gemüse-Kreuzblütler,Cruciferous vegetables,fresh_vegetables,3301070000,0,DE_SAT
649,"Gemüserüben (Stoppel-, Weiße-, Chinakohl, Pak-Choi, ...)","Vegetable turnips (stubble cabbage, white cabbage, Chinese cabbage, pak choi, ...)",turnips,3301290800,0,DE_SAT
612,"Gemüserübsen (Stoppelrübe, Weiße Rübe, Bayerische Rübe, Mairübe, Chinakohl, Pak-Choi, Teltower Rübchen, Stielmus, Herbstrübe)","Vegetable turnips (stubble turnip, white turnip, Bavarian turnip, May turnip, Chinese cabbage, pak choi, Teltower turnip, stalk puree, autumn turnip)",turnips,3301290800,0,DE_SAT
1,Genehmigungspflichtige Baumaßnahmen,Construction measures requiring approval,not_known_and_other,3399000000,0,DE_SAT
928,Grnstreifen an Flieágew„ssern auf AL zur Gew„sserunterhaltung,Green strips on flowing waters on AL for water maintenance,wetland_buffers,3310700000,0,DE_SAT
434,Gras-Leguminosen Gemisch (Leguminosen überwiegt),Grass-legume mixture (legumes predominate),legume_grass_mix,3301090500,3,DE_SAT
912,Grassamenvermehrung,Grass seed propagation,temporary_grass,3301090100,0,DE_SAT
912,Grassamenvermehrung,Grass seed propagation,temporary_grass,3301090100,0,DE_SAT
941,Gründüngung (f. Ausgleichszulage),Green manure (for compensatory allowance),plants_harvested_green,3301090000,0,DE_SAT
459,Grünland,Grassland,pasture_meadow_grassland_grass,3302000000,0,DE_SAT
928,Grünstreifen an Fließgewässern auf AL zur Gewässerunterhaltung,Green strips along rivers on AL for water maintenance,wetland_buffers,3310700000,0,DE_SAT
