crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
476,MĂZĂRICHE DE TOAMNĂ + CAMELINĂ,AUTUMN PEAS + CAMELINE (false flax),legumes_oilseed_crops_mix,3301321200,1,RO
15971,MAZĂRE FURAJERĂ,FORAGE PEAS,peas,3301020600,0,RO
1597,MAZĂRE FURAJERĂ,FORAGE PEAS,peas,3301020600,0,RO
15951,MAZĂRE FURAJERĂ (în amestec cu graminee perene),FORAGE PEAS (mixed with perennial grasses),pea_grass_mix,3301090506,1,RO
1595,MAZĂRE FURAJERĂ (în amestec cu graminee perene),FORAGE PEAS (mixed with perennial grasses),pea_grass_mix,3301090506,1,RO
15171,MAZĂRE DE GRĂDINĂ,GARDEN PEAS,peas,3301020600,0,RO
1517,MAZĂRE DE GRĂDINĂ,GARDEN PEAS,peas,3301020600,0,RO
151,MAZĂRE BOABE,PEAS,peas,3301020600,0,RO
1511,MAZĂRE BOABE,PEAS,peas,3301020600,0,RO
1515,MAZĂRE (în amestec cu graminee perene),PEAS (mixed with perennial grasses),pea_grass_mix,3301090506,1,RO
15151,MAZĂRE (în amestec cu graminee perene),PEAS (mixed with perennial grasses),pea_grass_mix,3301090506,1,RO
15851,MĂZĂRICHE (în amestec cu graminee perene),PEAS (mixed with perennial grasses),pea_grass_mix,3301090506,1,RO
1585,MĂZĂRICHE (în amestec cu graminee perene),PEAS (mixed with perennial grasses),pea_grass_mix,3301090506,1,RO
475,MAZĂRE +MUȘTAR,PEAS + MUSTARD,legumes_oilseed_crops_mix,3301321200,1,RO
478,MAZĂRE + TRITICALE,PEAS + TRITICALS,cereal_legume_mix,3301091200,1,RO
465,MAZĂRE + OVĂZ,PEAS + OATS,cereal_legume_mix,3301091200,1,RO
9559,LUPIN ENERGETIC,ENERGY LUPINE,bitter_lupins,3301092100,0,RO
95591,LUPIN ENERGETIC,ENERGY LUPINE,bitter_lupins,3301092100,0,RO
1551,LUPIN,LUPINE,sweet_lupins,3301020700,0,RO
155,LUPIN,LUPINE,sweet_lupins,3301020700,0,RO
15551,LUPIN (în amestec cu graminee perene),LUPINE (mixed with perennial grasses),lupin_grass_mix,3301090507,1,RO
1555,LUPIN (în amestec cu graminee perene),LUPINE (mixed with perennial grasses),lupin_grass_mix,3301090507,1,RO
251,CARTOFI TIMPURII (include cartoful semitimpuriu şi de vară),EARLY POTATOES (includes semi-early and summer potatoes),early_season_potatoes,3301030100,0,RO
253,CARTOFI TÂRZII,LATE POTATOES,late_season_potatoes,3301030200,0,RO
254,ALTE CULTURI DE CARTOFI,OTHER POTATO CROPS,potatoes,3301030000,0,RO
255,CARTOFI PENTRU SĂMÂNŢĂ,SEED POTATOES,potatoes,3301030000,0,RO
2557,CARTOFI PENTRU SĂMÂNŢĂ,SEED POTATOES,potatoes,3301030000,0,RO
214,ALTE PLANTE INDUSTRIALE,OTHER INDUSTRIAL PLANTS,industrial_nonfood_crops,3301060000,0,RO
208,TUTUN,TOBACCO,tobacco,3301060100,0,RO
7507,HAMEI,HOP,hops,3301060200,0,RO
750,HAMEI,HOP,hops,3301060200,0,RO
471,RAPIŢĂ +SECARĂ,RAPE +RYE,cereal_oilseed_crops_mix,3301320100,1,RO
9540,RAPIŢĂ ENERGETICA,RAPESEED ENERGY,rapeseed_rape,3301060400,0,RO
470,RAPIŢĂ + TRITICALE,RAPE +TRITICALE,cereal_oilseed_crops_mix,3301320100,1,RO
202,RAPIŢĂ de toamnă,Autumn rape,winter_rapeseed_rape,3301060401,0,RO
2020,RAPIŢĂ de primăvară,Spring Rape,spring_rapeseed_rape,3301060402,0,RO
124,FLOAREA SOARELUI HIBRID/SOI SEMI TIMPURIU,HYBRID SUNFLOWER/EARLY SEEDS,sunflower,3301060500,0,RO
126,FLOAREA SOARELUI HIBRID/SOI SEMI-TARDIV,HYBRID SUNFLOWER/SEMI-LATE VARIETIES,sunflower,3301060500,0,RO
201,FLOAREA SOARELUI,SUNFLOWER,sunflower,3301060500,0,RO
123,FLOAREA SOARELUI-HIBRID/SOI TIMPURIU,SUNFLOWER-HYBRID/EARLY VARIETIES,sunflower,3301060500,0,RO
125,FLOAREA SOARELUI-HIBRID/SOI TARDIV,SUNFLOWER-HYBRID/LATE VARIETIES,sunflower,3301060500,0,RO
216,MAC,POPPY (MAC),poppy,3301060600,0,RO
206,IN PENTRU ULEI,FLAX,flax_linseed,3301060700,0,RO
204,IN PENTRU ULEI,FLAX,flax_linseed,3301060700,0,RO
9537,ARBUST DE PETROL ENERGETIC VII,ENERGY OIL SHRUB VII,oilseed_crops,3301060800,0,RO
205,ALTE OLEAGINOASE,OTHER OILS,oilseed_crops,3301060800,0,RO
207,CÂNEPĂ PENTRU FIBRĂ,HEMP FOR FIBER,hemp_cannabis,3301061000,0,RO
2077,CÂNEPĂ PENTRU FIBRĂ,HEMP FOR FIBER,hemp_cannabis,3301061000,0,RO
220,CÂNEPĂ PENTRU ULEI,HEMP FOR OIL,hemp_cannabis,3301061000,0,RO
2207,CÂNEPĂPENTRU ULEI,HEMP FOR OIL,hemp_cannabis,3301061000,0,RO
225,MĂTĂCIUNE,Dracocephalum moldavica,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,RO
213,ALTE PLANTE MEDICINALE ŞI AROMATICE (anuale) în câmp şi spaţii protejate,OTHER MEDICINAL AND AROMATIC PLANTS (annual) in the field and protected areas,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,RO
2013,ALTE PLANTE MEDICINALE ŞI AROMATICE (perene) în câmp şi spaţii protejate,OTHER MEDICINAL AND AROMATIC PLANTS (perennial) in the field and protected areas,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,RO
218,SUSAN,SESAME,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,RO
212,ANASON,ANISE,anise_aniseed,3301061205,0,RO
224,CORIANDRU,CORIANDER,coriander,3301061215,0,RO
210,LEVĂNŢICA,LAVENDER,lavender_lavandula,3301061219,0,RO
211,MENTA,MINT,mints_peppermint,3301061222,0,RO
9560,FACELIA ENERGETICĂ,Energy PHACELIA,phacelia,3301061400,0,RO
95601,FACELIA ENERGETICĂ,Energy PHACELIA,phacelia,3301061400,0,RO
976,FACELIA,PHACELIA,phacelia,3301061400,0,RO
97671,FACELIA,PHACELIA,phacelia,3301061400,0,RO
9767,FACELIA,PHACELIA,phacelia,3301061400,0,RO
9761,FACELIA,PHACELIA,phacelia,3301061400,0,RO
97651,FACELIA (în amestec cu graminee perene),PHACELIA (mixed with perennial grasses),phacelia_with_undersowing,3301091500,1,RO
9765,FACELIA (în amestec cu graminee perene),PHACELIA (mixed with perennial grasses),phacelia_with_undersowing,3301091500,1,RO
9555,CAMELINĂ ENERGETICĂ,ENERGETIC CAMELINE,camelina,3301061500,0,RO
351,LEGUME PROASPETE anuale,annual FRESH VEGETABLES,fresh_vegetables,3301070000,0,RO
400,FLORI ŞI PLANTE ORNAMENTALE,FLOWERS AND ORNAMENTAL PLANTS,flowers_ornamental_plants,3301080000,0,RO
9546,LAPTELE - CÂINELUI ENERGETIC,Androsace lactea,flowers_ornamental_plants,3301080000,0,RO
219,ŞOFRĂNELUL,safflower,safflower,3301083900,0,RO
9534,STUF GIGANT ENERGETIC,ENERGY GIANT REED,poaceae_grasses,3301090200,0,RO
9547,IARBA ENERGETICĂ,ENERGY HERB,plants_harvested_green,3301090000,0,RO
662,FÂNEŢE NATURALE ENERGETICE,ENERGY NATURAL HAY,plants_harvested_green,3301090000,0,RO
451,PLANTE DE NUTREŢ (anuale),FORAGE PLANTS (annual),other_plants_harvested_green,3301099900,0,RO
97551,SPARCETĂ (în amestec cu graminee perene),Esparsette (mixed with perennial grasses),esparsette_grass_mix,3301090508,1,RO
9755,SPARCETĂ (în amestec cu graminee perene),Esparsette (mixed with perennial grasses),esparsette_grass_mix,3301090508,1,RO
450,"PAJIŞTI TEMPORARE (artificiale, însămânţate pe TA <de 5 ani)","TEMPORARY Meadow (artificial, sown on TA <5 years)",temporary_grass,3301090100,0,RO
95321,IARBA-ELEFANTULUI,Elephant grass,poaceae_grasses,3301090200,0,RO
9532,IARBA-ELEFANTULUI,Elephant grass,poaceae_grasses,3301090200,0,RO
95320,IARBA-ELEFANTULUI,Elephant grass,poaceae_grasses,3301090200,0,RO
9558,IARBĂ DE SUDAN ENERGETICĂ,ENERGY SUDAN GRASS,poaceae_grasses,3301090200,0,RO
161,SCHINDUF,fenugreek,fenugreek,3301020400,0,RO
9557,RAIGRAS PEREN ENERGETIC,ENERGY PERENNIAL RAIGRAS,lolium_ryegrass,3301090205,0,RO
162,GALEGA,GALEGA,galega,3301081900,0,RO
97851,GHIZDEI (în amestec cu graminee perene),Bird's-foot trefoil (mixed with perennial grasses),birdsfoot_trefoil,3301090306,0,RO
9785,GHIZDEI (în amestec cu graminee perene),Bird's-foot trefoil (mixed with perennial grasses),birdsfoot_trefoil,3301090306,0,RO
452,MIXTURI DE LEGUMINOASE FURAJERE PERENE CU GRAMINEE PERENE,MIXTURES OF PERENNIAL FORAGE LEGUMES WITH PERENNIAL GRASSES,legumes_harvested_green,3301090300,0,RO
9545,MEI ENERGETIC,Energy MEI (proso millet),millet_sorghum,3301010900,0,RO
160,ALTE LEGUMINOASE PENTRU BOABE,OTHER LEGUMES FOR BEANS,legumes_harvested_green,3301090300,0,RO
9748,LUCERNĂ (sămânță certificată),ALFALFA (certified seed),alfalfa_lucerne,3301090301,0,RO
97481,LUCERNĂ (sămânță certificată),ALFALFA (certified seed),alfalfa_lucerne,3301090301,0,RO
9745,LUCERNĂ (în amestec cu graminee perene),ALFALFA (mixed with perennial grasses),alfalfa_grass_mix,3301090509,1,RO
97451,LUCERNĂ (în amestec cu graminee perene),ALFALFA (mixed with perennial grasses),alfalfa_grass_mix,3301090509,1,RO
9749,LUCERNĂ PENTRU SĂMÂNŢĂ (lucernă lot semincer),ALFALFA FOR SEED (seed lot alfalfa),alfalfa_lucerne,3301090301,0,RO
97491,LUCERNĂ PENTRU SĂMÂNŢĂ (lucernă lot semincer),ALFALFA FOR SEED (seed lot alfalfa),alfalfa_lucerne,3301090301,0,RO
9556,LUCERNĂ ENERGETICĂ,ENERGY LUCERNE,alfalfa_lucerne,3301090301,0,RO
95561,LUCERNĂ ENERGETICĂ,ENERGY LUCERNE,alfalfa_lucerne,3301090301,0,RO
9741,LUCERNĂ,LUCERNE,alfalfa_lucerne,3301090301,0,RO
974,LUCERNĂ,LUCERNE,alfalfa_lucerne,3301090301,0,RO
973,TRIFOI,Clover,clover,3301090303,0,RO
9731,TRIFOI,Clover,clover,3301090303,0,RO
97351,TRIFOI (în amestec cu graminee perene),Clover (mixed with perennial grasses),clover_grass_mix,3301090501,1,RO
9735,TRIFOI (în amestec cu graminee perene),Clover (mixed with perennial grasses),clover_grass_mix,3301090501,1,RO
474,TRIFOI + PHACELIA,CLOVERS + PHACELIA,mixed_cropping,3301320000,1,RO
95531,TRIFOI ROŞU ENERGETIC,ENERGY RED CLOVER,clover,3301090303,0,RO
9553,TRIFOI ROŞU ENERGETIC,ENERGY RED CLOVER,clover,3301090303,0,RO
95541,TRIFOI ALB ENERGETIC,ENERGY WHITE CLOVER,clover,3301090303,0,RO
9554,TRIFOI ALB ENERGETIC,ENERGY WHITE CLOVER,clover,3301090303,0,RO
97371,TRIFOI ROȘU,RED CLOVER,clover,3301090303,0,RO
9737,TRIFOI ROȘU,RED CLOVER,clover,3301090303,0,RO
978,GHIZDEI,trefoil,birdsfoot_trefoil,3301090306,0,RO
9781,GHIZDEI,trefoil,birdsfoot_trefoil,3301090306,0,RO
163,SULFINĂ ALBĂ,WHITE SULFINE,clover,3301090303,0,RO
1587,MĂZĂRICHE,VETCH,vetches,3301090305,0,RO
15871,MĂZĂRICHE,VETCH,vetches,3301090305,0,RO
466,MĂZĂRICHE DE TOAMNĂ + OVĂZ,AUTUMN VETCH + OATS,cereal_legume_mix,3301091200,1,RO
467,MĂZĂRICHE DE TOAMNĂ+SECARĂ,AUTUMN VETCH + SORREL,mixed_cropping,3301320000,1,RO
468,MĂZĂRICHE DE TOAMNĂ+TRITICALE,AUTUMN VETCH + TRITICALE,cereal_legume_mix,3301091200,1,RO
500,LOT SEMINCER pentru culturi anuale,seed lot for annual crops,arable_land_seed_seedlings,3301100000,0,RO
501,LOT SEMINCER pentru culturi perene,seed lot for perennial crops,arable_land_seed_seedlings,3301100000,0,RO
970,TEREN NECULTIVAT,UNCULTIVATED LAND,fallow_land_not_crop,3301110000,0,RO
803,CĂPŞUNI,STRAWBERRIES,strawberries,3301130000,0,RO
8033,CĂPŞUNI ÎN SERE ȘI SOLARII,STRAWBERRIES IN GREENHOUSES AND SOLARIUMS,greenhouse_strawberries,3305010100,0,RO
3547,CASTRAVEŢI ÎN CÂMP,CUCUMBER IN THE FIELD,cucumber_pickle,3301140100,0,RO
354,CASTRAVEŢI,CUCUMBERS,cucumber_pickle,3301140100,0,RO
356,CASTRAVEŢI ÎN SERE,CUCUMBERS IN THE GREENHOUSE,greenhouse_cucumbers,3305010200,0,RO
360,CASTRAVETI ÎN SOLARII,CUCUMBERS IN THE GREENHOUSE,greenhouse_cucumbers,3305010200,0,RO
352,PEPENI VERZI ŞI GALBENI,GREEN AND YELLOW MELONS,melon,3301140300,0,RO
222,AMARANTH,AMARANTH,amaranth,3301150100,0,RO
113,HRIŞCA,BUCKWHEAT,buckwheat,3301150200,0,RO
221,QUINOUA,QUINOA,quinoa,3301150300,0,RO
129,SOIA - HIBRID/SOI TARDIV,SOY - HYBRID/LATE VARIETIES,soy_soybeans,3301160000,0,RO
1291,SOIA - HIBRID/SOI TARDIV,SOY - HYBRID/LATE VARIETIES,soy_soybeans,3301160000,0,RO
128,SOIA - HIBRID/SOI SEMI-TIMPURIU,SOY - HYBRID/SEMI-EARLY VARIETIES,soy_soybeans,3301160000,0,RO
1281,SOIA - HIBRID/SOI SEMI-TIMPURIU,SOY - HYBRID/SEMI-EARLY VARIETIES,soy_soybeans,3301160000,0,RO
130,SOIA - HIBRID/SOI SEMI-TARDIV,SOY - HYBRID/SEMI-LATE VARIETIES,soy_soybeans,3301160000,0,RO
1301,SOIA - HIBRID/SOI SEMI-TARDIV,SOY - HYBRID/SEMI-LATE VARIETIES,soy_soybeans,3301160000,0,RO
2037,SOIA (sămânță certificată),SOY (certified seed),soy_soybeans,3301160000,0,RO
20371,SOIA (sămânță certificată),SOY (certified seed),soy_soybeans,3301160000,0,RO
2035,SOIA (în amestec cu graminee perene),SOY (mixed with perennial grasses),soy_grass_mix,3301090510,1,RO
20351,SOIA (în amestec cu graminee perene),SOY (mixed with perennial grasses),soy_grass_mix,3301090510,1,RO
203,SOIA,SOYBEAN,soy_soybeans,3301160000,0,RO
2031,SOIA,SOYBEAN,soy_soybeans,3301160000,0,RO
20381,SOIA PENTRU SĂMÂNŢĂ (soia lot semincer),SOYBEANS FOR SEED (seed lot soybeans),soy_soybeans,3301160000,0,RO
2038,SOIA PENTRU SĂMÂNŢĂ (soia lot semincer),SOYBEANS FOR SEED (seed lot soybeans),soy_soybeans,3301160000,0,RO
127,SOIA-HIBRID/SOI TIMPURIU,SOY-HYBRID/EARLY VARIETIES,soy_soybeans,3301160000,0,RO
1271,SOIA-HIBRID/SOI TIMPURIU,SOY-HYBRID/EARLY VARIETIES,soy_soybeans,3301160000,0,RO
209,FENICUL,Fennel,fennel,3301170000,0,RO
977,MUŞTAR,Mustard,mustard,3301210100,0,RO
460,MUŞTAR + OVĂZ,MUSTARD + OATS,cereal_oilseed_crops_mix,3301320100,1,RO
479,MUȘTAR + OVĂZ + SECARĂ,MUSTARD + OATS + RYE,cereal_oilseed_crops_mix,3301320100,1,RO
461,MUŞTAR+ PHACELIA,MUSTARD + PHACELIA,mixed_cropping,3301320000,1,RO
462,MUŞTAR + RAPIŢĂ,MUSTARD + RAPESEED,oilseed_crops,3301060800,1,RO
477,MUȘTAR + RAPIȚĂ DE PRIMĂVARĂ,MUSTARD + SPRING RAPESEED,oilseed_crops,3301060800,1,RO
9535,NAP,kale,kale,3301210208,0,RO
3597,VINETE ÎN CÂMP,EGGPLANT IN THE FIELD,aubergine_eggplant,3301260000,0,RO
363,VINETE ÎN SOLARII,EGGPLANTS IN GREENHOUSE,greenhouse_eggplants,3305010300,0,RO
364,VINETE ÎN SERE,EGGPLANTS IN THE GREENHOUSE,greenhouse_eggplants,3305010300,0,RO
9544,ANGHINARE ENERGETICĂ,ENERGY ARTICHOKE,artichoke,3301270000,0,RO
353,TOMATE,TOMATO,tomato,3301280000,0,RO
359,TOMATE ÎN SOLARII,TOMATOES IN Greenhouse,greenhouse_tomatoes,3305010400,0,RO
3537,TOMATE ÎN CÂMP,TOMATOES IN THE FIELD,tomato,3301280000,0,RO
355,TOMATE ÎN SERE,TOMATOES IN THE GREENHOUSE,greenhouse_tomatoes,3305010400,0,RO
9551,SFECLĂ FURAJERĂ ENERGETICĂ,ENERGY FORAGE BEET,mangelwurzel_fodder_beet,3301290400,0,RO
302,SFECLĂ FURAJERĂ,FODDER BEET,mangelwurzel_fodder_beet,3301290400,0,RO
482,RIDICHE + RAPIȚĂ,RADISH + RAPE,brassicaceae_cruciferae,3301210000,1,RO
480,RIDICHE + OVĂZ,RADISHES + OATS,brassica_cereal_mix,3301091400,1,RO
481,RIDICHE + TRITICALE,RADISHES + TRITICALS,brassica_cereal_mix,3301091400,1,RO
304,RIDICHE SĂLBATICĂ,WILD RADISH,radish,3301290600,0,RO
9552,SFECLĂ DE ZAHĂR ENERGETICĂ,ENERGY SUGAR BEET,sugar_beet,3301290700,0,RO
3017,SFECLĂ DE ZAHĂR,SUGAR BEET,sugar_beet,3301290700,0,RO
301,SFECLĂ DE ZAHĂR,SUGAR BEET,sugar_beet,3301290700,0,RO
3507,ARDEI ÎN CÂMP,PEPPERS IN THE FIELD,bell_pepper_paprika,3301300100,0,RO
357,ARDEI ÎN SERE,PEPPERS IN THE GREENHOUSE,greenhouse_bell_peppers,3305010500,0,RO
361,ARDEI ÎN SOLARII,PEPPERS IN THE GREENHOUSE,greenhouse_bell_peppers,3305010500,0,RO
463,LATIR + MĂZĂRICHE DE TOAMNĂ,LATIR + AUTUMN VETCH,salads_lettuce_leaf_vegetables,3301310000,0,RO
805,CICOARE,Chicory,chicory_chicories,3301310200,0,RO
1545,BOB  (în amestec cu graminee perene),Grain (mixed with perennial grasses),cereal_grass_mix,3301091300,1,RO
15451,BOB  (în amestec cu graminee perene),Grain (mixed with perennial grasses),cereal_grass_mix,3301091300,1,RO
550,ALTE CULTURI ÎN TEREN ARABIL (anuale),OTHER CROPS IN ARAB LAND (annual),other_arable_land_crops,3301990000,0,RO
551,ALTE CULTURI ÎN TEREN ARABIL (perene) ex. Trandafir pentru dulceață etc,OTHER CROPS IN ARABLE LAND (perennial) e.g. Rose for jam etc,other_arable_land_crops,3301990000,0,RO
703,ALTE SPECII ÎNRUDITE,OTHER RELATED SPECIES,other_arable_land_crops,3301990000,0,RO
611,"FÂNEŢE UTILIZATE ÎN COMUN, exploatate prin cosit","COMMONLY USED MOWERS, exploited by mowing",pasture_meadow_grassland_grass,3302000000,0,RO
671,PAJIȘTI PERMANENTE SENSIBILE DIN PUNCT DE VEDERE AL MEDIULUI RECONVERTITE ÎN PP,ENVIRONMENTALLY SENSITIVE PERMANENT MEADOWS RECONVERTED TO PP,pasture_meadow_grassland_grass,3302000000,0,RO
303,GULIE FURAJERĂ,FEEDING CUT,mangelwurzel_fodder_beet,3301290400,0,RO
607,"FÂNEŢE UTILIZATE INDIVIDUAL, exploatate prin cosit","INDIVIDUALLY USED MOWERS, exploited by mowing",pasture_meadow_grassland_grass,3302000000,0,RO
609,"PĂȘUNI UTILIZATE INDIVIDUAL, exploatate prin pășunat","INDIVIDUALLY USED PASTURES, exploited by grazing",pasture_meadow_grassland_grass,3302000000,0,RO
608,"FÂNEŢE aparținând UAT sau ADS UTILIZATE INDIVIDUAL, exploatate prin cosit","MOWERS belonging to UAT or ADS USED INDIVIDUALLY, exploited by mowing",pasture_meadow_grassland_grass,3302000000,0,RO
610,"PĂȘUNI UTILIZATE ÎN COMUN, exploatate prin pășunat","PASTURES USED IN COMMON, exploited by grazing",pasture_meadow_grassland_grass,3302000000,0,RO
604,"PAJIŞTI PERMANENTE UTILIZATE ÎN COMUN, exploatate mixt","PERMANENT COMMONLY USED MEADOWS, mixed exploitation",pasture_meadow_grassland_grass,3302000000,0,RO
603,"PAJIŞTI PERMANENTE aparținând UAT sau ADS UTILIZATE ÎN COMUN, exploatate prin pășunat","PERMANENT MEADOWS belonging to UAT or ADS COMMONLY USED, exploited by grazing",pasture_meadow_grassland_grass,3302000000,0,RO
605,"PAJIŞTI PERMANENTE aparținând UAT sau ADS UTILIZATE INDIVIDUAL, exploatate prin pășunat","PERMANENT MEADOWS belonging to UAT or ADS INDIVIDUALLY USED, exploited by grazing",pasture_meadow_grassland_grass,3302000000,0,RO
