,crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
4475,592,Dauergrünland aus der Erzeugung genommen,Permanent grassland withdrawn from production within the meaning of Art. 4 para. 1 letter c) ii) Regulation 1307/2013/Permanent grass land suspendet from production,pasture_meadow_grassland_grass,3302000000,0,DE_RLP
4476,592,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,Permanent grassland removed from production iSd. Art. 4 Paragraph 1 Letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000,0,DE_RLP
4477,855,"Dauerkultur einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Permanent culture of a genus/species that is not included in the current list,permanent_crops_perennial,3303000000,0,DE_RLP
4478,114,Dinkel,Spelt,spelt,3301011000,0,DE_RLP
4479,64,Durchwachsene Silphie ÖVF,Mixed Silphie EFA,silphium_rosinweeds,3301084400,0,DE_RLP
4480,615,Echte Brunnenkresse,watercress,cress,3301210300,0,DE_RLP
4481,722,Einjähriges Silberblatt,Annual silver leaf,lunaria_honesty_silver,3301082700,0,DE_RLP
4482,801,"Energiepflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Energy plant of a genus/species that is not included in the current list,energy_crops,3304010000,0,DE_RLP
4483,685,"Engelwurzen (Arznei-Engelwurz, Echter Engelwurz)","Angelica (medicinal angelica, garden angelica)",angelica,3301061204,0,DE_RLP
4484,210,"Erbsen (Markerbse, Schalerbse, Zuckererbse, Futtererbse, Peluschke)","Peas (marrow peas, shell peas, sugar peas, field peas, peas)",peas,3301020600,0,DE_RLP
4485,210,Erbsen zur Körnergewinnung,Peas for grain production,peas,3301020600,0,DE_RLP
4486,240,Erbsen/Bohnen,Peas beans/Mixed peas / beans,legumes_dried_pulses_protein_crops,3301020000,3,DE_RLP
4487,240,Erbsen/Bohnen zur Körnergewinnung,Peas/beans for grain production,legumes_dried_pulses_protein_crops,3301020000,0,DE_RLP
4488,723,Erdbeeren,Strawberries,strawberries,3301130000,0,DE_RLP
4489,707,Erdbeeren,Strawberries,strawberries,3301130000,0,DE_RLP
4490,429,Esparsette,Esparsette,esparsette_onobrychis,3301020300,0,DE_RLP
4491,708,Färberdisteln,Safflower,safflower,3301083900,0,DE_RLP
4492,703,Färber-Waid,Woad,isatis_tinctoria_woad,3301082400,0,DE_RLP
4493,13,Feldraine,Field margins,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_RLP
4494,15,Feldraine,Field margins,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_RLP
4495,58,Feldrand ÖVF,Field edge EFA,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_RLP
4496,636,Feldsalat/Ackersalat/ Rapunzel,Lamb's lettuce / field lettuce / Rapunzel,lambs_lettuce_rapunzel,3301310500,0,DE_RLP
4497,636,Feldsalate (Feldsalat/Ackersalat/ Rapunzel),Lamb's lettuce (corn salad/field lettuce/rapunzel),lambs_lettuce_rapunzel,3301310500,0,DE_RLP
4498,648,"Fenchel (Gemüsefenchel,/Körnerfenchel)",Fennel (vegetable fennel/grain fennel),fennel,3301170000,0,DE_RLP
4499,648,"Fenchel (Gemüsefenchel,Körnerfenchel)","Fennel (vegetable fennel, grain fennel)",fennel,3301170000,0,DE_RLP
4500,681,Frauenmantel,Lady's mantle,alchemilla_ladys_mantle,3301061202,0,DE_RLP
4501,611,Frühkartoffeln,early potatoes,early_season_potatoes,3301030100,0,DE_RLP
4502,614,Futterkartoffeln,Feed potatoes,potatoes,3301030000,0,DE_RLP
4503,429,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Forage plant of a genus/species that is not included in the current list,other_plants_harvested_green,3301099900,0,DE_RLP
4504,413,Futterrübe/Runkelrübe,Fodder beet / beetroot,mangelwurzel_fodder_beet,3301290400,0,DE_RLP
4505,723,Garten-/ Sommerlevkoje,Garden/summer bunk,flowers_ornamental_plants,3301080000,0,DE_RLP
4506,635,"Gartenbohne (Gartenbohne/Buschbohne/Stangenbohne, Feuerbohne/Prunkbohne)","Common bean (common bean/bush bean/pole bean, runner bean/runner bean)",beans,3301020100,0,DE_RLP
4507,617,Gartenkresse,Garden cress,cress,3301210300,0,DE_RLP
4508,517,Garten-Petunie,Garden Petunia,flowers_ornamental_plants,3301080000,0,DE_RLP
4509,618,"Gartenrettiche (Weiße/rote Rettiche, schwarzer Winterrettich, Ölrettich, Radieschen)","Garden radishes (white/red radishes, black winter radishes, oil radishes, radishes)",radish,3301290600,0,DE_RLP
4510,616,"Garten-Senfrauke, Rucola",Arugla,rocket_arugula,3301310600,0,DE_RLP
4511,774,Gelber Leberbalsam (Lonas),yellow liverwort (lonas),flowers_ornamental_plants,3301080000,0,DE_RLP
4512,250,Gemenge Erbsen / Getreide,Mixture of peas/cereals,cereal_legume_mix,3301091200,1,DE_RLP
4513,250,Gemenge Leguminosen / Getreide,Mixture of legumes / grain,cereal_legume_mix,3301091200,1,DE_RLP
4514,731,Gemüse und Pilze unter Glas,Vegetables and mushrooms under glass,greenhouse_vegetables,3305010900,0,DE_RLP
4515,211,Gemüseerbse,Garden peas,peas,3301020600,0,DE_RLP
4516,788,Geranien,Geraniums,flowers_ornamental_plants,3301080000,0,DE_RLP
4517,190,"Getreide einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Cereals of a genus/species not included in the current list,other_cereals,3301019900,0,DE_RLP
4518,773,Gewöhnlicher Leberbalsam (Ageratum),common liverwort (ageratum),flowers_ornamental_plants,3301080000,0,DE_RLP
4519,759,Gipskräuter (Schleierkraut),gypsophila (baby's breath),flowers_ornamental_plants,3301080000,0,DE_RLP
4520,745,Gladiolen,Gladioli,gladiolus_gladioli,3301082100,0,DE_RLP
4521,745,Gladiolen (Gartengladiole),Gladioli (garden gladiolus),gladiolus_gladioli,3301082100,0,DE_RLP
4522,782,Glockenblumen (Campanula),bellflowers (campanula),bluebells,3301080500,0,DE_RLP
4523,721,Goldlack,Wallflower,flowers_ornamental_plants,3301080000,0,DE_RLP
4524,510,Goldrute (Solidago),Goldenrod (Solidago),goldenrod,3301082200,0,DE_RLP
4525,912,Grassamenvermehrung,Grass seed propagation,temporary_grass,3301090100,0,DE_RLP
4526,941,Gründüngung im Hauptfruchtanbau,Green manure in main crop cultivation,plants_harvested_green,3301090000,0,DE_RLP
4527,627,"Gurke (Salatgurke, Einlegegurke)",Cucumber (cucumber/Cucumber (also pickled cucumber),cucumber_pickle,3301140100,0,DE_RLP
4528,758,Halskräuter (Blaues Halskraut),scabious (blue scabious),flowers_ornamental_plants,3301080000,0,DE_RLP
4529,793,Hanf,Industrial hemp/hemp,hemp_cannabis,3301061000,0,DE_RLP
4530,701,Hanf,Industrial hemp/hemp,hemp_cannabis,3301061000,0,DE_RLP
4531,113,Hartweizen (Durum),Durum wheat (durum),durum_hard_wheat,3301010200,0,DE_RLP
4532,833,Haselnüsse,Hazelnuts,hazelnuts_hazel,3303030200,0,DE_RLP
4533,729,Hasenohren (rundblättriges Hasenohr),hare's-ear (round-leaved hare's-ear),flowers_ornamental_plants,3301080000,0,DE_RLP
4534,920,Haus- und Nutzgärten,House and kitchen gardens,kitchen_gardens,3301120000,0,DE_RLP
4535,514,Hauswurz (Sempervivum),Houseleek (Sempervivum),flowers_ornamental_plants,3301080000,0,DE_RLP
4536,862,Heidekraut,Heather,ericaceae_heather,3301061216,0,DE_RLP
4537,753,Hibiskus (Chinesischer Roseneibisch),hibiscus (Chinese rose hibiscus),hibiscus,3301061218,0,DE_RLP
4538,181,Hirse,millet,millet_sorghum,3301010900,0,DE_RLP
4539,859,Hopfen vorübergehend stillgelegt (Gerüst steht noch),hops temporarily set aside (scaffolding is still standing),hops,3301060200,0,DE_RLP
4540,427,"Hornklee, Hornschotenklee","horn clover, horn pod clover",clover,3301090303,0,DE_RLP
4541,290,"Hülsenfrucht einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Legume of a genus/species not included in the current list,legumes_dried_pulses_protein_crops,3301020000,0,DE_RLP
4542,454,Hutungen,low-yield permanent grassland (grazing land),pasture_meadow_grassland_grass,3302000000,0,DE_RLP
4543,731,Hyazinthe (Garten-Hyazinthe),hyacinth (garden hyacinth),flowers_ornamental_plants,3301080000,0,DE_RLP
4544,512,Iberischer Drachenkopf,Lallemantia iberica,oilseed_crops,3301060800,0,DE_RLP
4545,613,Industriekartoffeln,industrial potatoes,potatoes,3301030000,0,DE_RLP
4546,677,Kamillen (Echte Kamille),Chamomiles (real chamomile),chamomile,3301061213,0,DE_RLP
4547,704,Kanariensaat/Echtes Glanzgras,Canary seed/real shiny grass,canary_seed_canaryseed,3301011400,0,DE_RLP
4548,765,Kapuzinerkressen,Capuchin cresses,nasturtiums,3301061224,0,DE_RLP
4549,602,Kartoffeln,potatoes,potatoes,3301030000,0,DE_RLP
4550,652,"Kerbel (Kerbel/echter Kerbel, Wiesenkerbel)",Chervil (real chervil),chervil,3301061214,0,DE_RLP
4551,825,"Kernobst z.B. Äpfel, Birnen",Pome fruit e.g. apples,orchards_fruits,3303010000,0,DE_RLP
4552,645,Kichererbsen,Chickpeas,chickpeas,3301020200,0,DE_RLP
4553,421,Klee,clover,clover,3301090303,0,DE_RLP
4554,913,Klee- oder Luzernesamenvermehrung,Clover or alfalfa seed propagation,legumes_harvested_green,3301090300,0,DE_RLP
4555,422,Kleegras,Clover grass,clover_grass_mix,3301090501,1,DE_RLP
4556,425,Klee-Luzerne-Gemisch,Clover and alfalfa mixture,legumes_harvested_green,3301090300,3,DE_RLP
4557,728,Knorpelmöhren (Bischofskraut),Cartilage carrots (bishop's herb),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_RLP
4558,516,Knöterich (Persicaria),Knotweed (Persicaria),polygonum,3301061229,0,DE_RLP
4559,184,Kolbenhirse,Millet,millet_sorghum,3301010900,0,DE_RLP
4560,657,Koriander,coriander,coriander,3301061215,0,DE_RLP
4561,775,Kornblumen,Cornflowers,cornflowers,3301081000,0,DE_RLP
4562,171,Körnermais,Grain corn,grain_maize_corn_popcorn,3301010600,0,DE_RLP
4563,761,Kosmeen (Gemeines Schmuckkörbchen),cosmos (common cosmos),flowers_ornamental_plants,3301080000,0,DE_RLP
4564,655,Kreuzkümmel,cumin,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_RLP
4565,752,"Krokusse (Safran, Garten-Krokus)","crocuses (saffron, garden crocus)",saffron_crocus_sativus,3301061232,0,DE_RLP
4566,771,Küchenkräuter,culinary herbs,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_RLP
4567,724,Kugelamarant (Echter Kugelamarant),(common globe amaranth),flowers_ornamental_plants,3301080000,0,DE_RLP
4568,654,Kümmel,Caraway seed/Caraway (real caraway),caraway,3301061211,0,DE_RLP
4569,654,Kümmel (Echter Kümmel),Caraway (common caraway),caraway,3301061211,0,DE_RLP
4570,637,"Lattich (Garten-Salat/Lattich, Lollo Rosso, Romana-Salat/Römischer Salat)","Lettuce (Garden Lettuce/Lettuce, Lollo Rosso, Romaine Lettuce/Roman Lettuce)",salads_lettuce_leaf_vegetables,3301310000,0,DE_RLP
4571,633,"Lauch (Speise-Zwiebel, Schalotte, Lauch, Knoblauch, Schnittlauch, Winterheckenzwiebel, Bärlauch)","Onion/leek (onion, shallot, leek, garlic, chives, bunching onion, wild garlic)",alliums,3301220000,0,DE_RLP
4572,668,"Lavendel (Echter Lavendel, Speik-Lavendel, Hybrid-Lavendel)",Lavender (real lavender/lavender,lavender_lavandula,3301061219,0,DE_RLP
4573,60,Leguminosen ÖVF,Legumes EFA,legumes_harvested_green,3301090300,0,DE_RLP
4574,793,Leimkraut/Taubenkropf-Leimkraut,Campion/pigeon's eye,silene_catchfly,3301084300,0,DE_RLP
4575,341,"Lein, Flachs",Flax/Flax (flax linseed),flax_linseed,3301060700,0,DE_RLP
4576,393,Leindotter,Camelina,camelina,3301061500,0,DE_RLP
4577,658,Liebstöckel/Maggikraut,Lovage / Maggi herb,lovage_maggiplant,3301061221,0,DE_RLP
4578,726,Lilien (Türkenbund),Lilies (king lily,lilies,3301082500,0,DE_RLP
4579,292,Linsen,lentils,lentils,3301020500,0,DE_RLP
4580,222,Linsen,lentils,lentils,3301020500,0,DE_RLP
4581,292,Linsen (Speise-Linse),Lentils (food lentil),lentils,3301020500,0,DE_RLP
4582,756,Löwenmäulchen (Großes Löwenmaul),snapdragon (large snapdragon),snapdragons,3301084500,0,DE_RLP
4583,684,Löwenzahn,dandelion,dandelions,3301081400,0,DE_RLP
4584,423,Luzerne,alfalfa,alfalfa_lucerne,3301090301,0,DE_RLP
4585,452,Mähweiden,Mowing pastures,pasture_meadow_grassland_grass,3302000000,0,DE_RLP
4586,171,Mais,Maize,grain_maize_corn_popcorn,3301010600,0,DE_RLP
4587,171,Mais (ohne Silomais NC 411),Corn without silage maize,grain_maize_corn_popcorn,3301010600,0,DE_RLP
4588,177,Mais mit Blüh- und/oder Bejagungsschneisen,Corn with flowering and/or hunting corridors,grain_maize_corn_popcorn,3301010600,5,DE_RLP
4589,686,Malven (Wilde Malve),Mallow (Wild Mallow),malva,3301082800,0,DE_RLP
4590,639,"Mangold, Rote Beete/Rote Rübe","Swiss chard, beetroot",chard,3301310100,3,DE_RLP
4591,737,Margeriten,daisies,daisy_daisies,3301081300,0,DE_RLP
4592,682,Mariendisteln,Milk thistles,marian_thistles,3301061300,0,DE_RLP
4593,646,Meerettich,Horseradish,horseradish,3301210400,0,DE_RLP
4594,640,Melde (Garten-Melde),orach (garden orach),other_salads_lettuce_leaf_vegetables,3301319900,0,DE_RLP
4595,670,Melissen (Zitronenmelisse),Melissa (lemon balm),lemon_balm_melissa,3301061220,0,DE_RLP
4596,631,Melone (Wassermelone),Melon (watermelon),watermelon,3301140500,0,DE_RLP
4597,732,Milchstern (Kap-Milchstern),Milky Star (Cape Milky Star),milk_star,3301082900,0,DE_RLP
4598,672,"Minzen (Pfefferminze, Grüne Minze)",Mints (peppermint,mints_peppermint,3301061222,0,DE_RLP
4599,917,Mischkulturen,mixed crops,mixed_cropping,3301320000,1,DE_RLP
4600,50,Mischkulturen mit Saatgutmischung,Mixed crops with seed mixture,mixed_cropping,3301320000,1,DE_RLP
4601,706,"Mohn (Schlafmohn, Backmohn)",Poppy seeds,poppy,3301060600,0,DE_RLP
4602,634,"Möhre (Möhre/Karotte, Futtermöhre)",Carrot (carrot / carrot/Carrot (also feeding carrot),carrots_daucus,3301290300,0,DE_RLP
4603,515,Mühlenbeckia/Drahtsträucher,Muehlenbeckia / wire shrubs,wire_bush,3303080700,0,DE_RLP
4604,762,Nachtkerzen (Diptam),evening primrose (gas plant),primrose,3301083500,0,DE_RLP
4605,727,Narzissen / Osterglocken,Daffodils / daffodils,narcissus_daffodil,3301083300,0,DE_RLP
4606,772,"Nelken (Bartnelke, Land-/Edelnelke)",Carnations (sweet carnation,carnation,3301080800,0,DE_RLP
4607,848,Niederwald mit Kurzumtrieb,Short rotation coppice,short_rotation_coppice,3306090000,0,DE_RLP
4608,390,"Ölfrucht einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Oil fruit of a genus/species not included in the current list,oilseed_crops,3301060800,0,DE_RLP
4609,341,Öllein zur Körnergewinnung,Linseed oil for grain production,flax_linseed_oil,3301060702,0,DE_RLP
4610,664,"Oregano (Echter Majoran, Oregano/Dost/Wilder Majoran)","Oregano (true marjoram, oregano, wild marjoram)",oregano,3301061226,0,DE_RLP
4611,624,"Paprika, Chilli, Peperoni","Bell pepper, chili, hot pepper",capsicum,3301300000,0,DE_RLP
4612,643,Pastinaken,Parsnips,parsnips,3301290500,0,DE_RLP
4613,659,Petersilie,parsley/Petroselinum (parsley),parsley,3301061227,0,DE_RLP
4614,659,Petroselinum (Petersilie),Petroselinum (parsley),parsley,3301061227,0,DE_RLP
4615,766,"Pfingstrosen/Päonien (Gemeine Pfingstrose, Strauch-Pfingstrose)",Peonies / Peonies (Common Peony,peony_peonies,3301083400,0,DE_RLP
4616,615,Pflanzkartoffeln,Seed potatoes,potatoes,3301030000,0,DE_RLP
4617,606,Pflanzkartoffeln,Seed potatoes,potatoes,3301030000,0,DE_RLP
4618,212,Platterbse,Flat pea,lathyrus_peavine,3301020800,0,DE_RLP
4619,771,Portulak,Purslane,purslane,3301240000,0,DE_RLP
4620,56,Pufferstreifen ÖVF AL,Buffer strip EFA arable land,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_RLP
4621,187,Quinoa,Quinoa,quinoa,3301150300,0,DE_RLP
4622,798,Ramtillkraut,Ramtill herb,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_RLP
4623,853,Rebschulfläche,Vineyard area,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_RLP
4624,845,Rebschulfläche,Vineyard area,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_RLP
4625,188,Reis im Trockenanbau,dry-grown rice,rice,3301010700,0,DE_RLP
4626,892,Rhabarber,rhubarb,rhubarb,3301230000,0,DE_RLP
4627,851,Rhabarber,rhubarb,rhubarb,3301230000,0,DE_RLP
4628,629,"Riesenkürbis (Risenkürbis, Hokkaidokürbis)","Giant pumpkin (Rise pumpkin, Hokkaido pumpkin)",pumpkin_squash_gourd,3301140400,0,DE_RLP
4629,853,Riesenweizengras/Szarvasi-Gras/Hirschgras,Giant wheat grass / Szarvasi grass / deer grass/Giant wheat grass / Szarvasi grass,poaceae_grasses,3301090200,0,DE_RLP
4630,674,Ringelblumen (Garten-Ringelblume),Marigolds (garden marigold),calendula_marigold,3301061210,0,DE_RLP
4631,181,Rispenhirse,Millet/Millet (Panicum),millet_sorghum,3301010900,0,DE_RLP
4632,748,Rittersporn,larkspur,flowers_ornamental_plants,3301080000,0,DE_RLP
4633,426,Rohrglanzgras,Reed canary grass,poaceae_grasses,3301090200,0,DE_RLP
4634,854,Rohrglanzgras,Reed canary grass,poaceae_grasses,3301090200,0,DE_RLP
4635,702,Rollrasen,turf,sod_turf,3301090207,0,DE_RLP
4636,863,"Rosen (Baumschulen), Schnittrosen","Roses (nurseries), cut roses",roses,3301083700,0,DE_RLP
4637,661,Rosmarin,rosemary,rosemary,3301061230,0,DE_RLP
4638,738,"Rudbeckien (Schwarzäugige Rudbeckie/Sonnenhut, Leuchtender Sonnenhut, Schlitzblättriger Sonnenhut)","rudbeckias (black-eyed rudbeckia/sun hat, bright sun hat, slit-leaved sun hat)",rudbeckia_coneflowers,3301083800,0,DE_RLP
4639,627,"Salatgurke (Gurke, Salatgurke, Einlegegurke)","Cucumber (cucumber, cucumber, pickle)",cucumber_pickle,3301140100,0,DE_RLP
4640,662,"Salbei (Küchen-/Heilsalbei, Buntschopf-Salbei)",Sage,sage_chia,3301190000,0,DE_RLP
4641,928,Saum- und Bandstrukturen,Hem and band structures,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_RLP
4642,678,Schafgarben (Gelbe Schafgarbe),Yarrow (yellow yarrow),yarrow,3301061239,0,DE_RLP
4643,783,Schildblume (Chelone),chelon (chelon),flowers_ornamental_plants,3301080000,0,DE_RLP
4644,612,Schwarzer Senf,black mustard,mustard,3301210100,0,DE_RLP
4645,656,"Schwarzkümmel (Echter Schwarzkümmel, Jungfer im Grünen)",Black cumin (real black cumin,black_cumin,3301061208,0,DE_RLP
4646,647,Schwarzwurzeln,Black salsify,black_salsify,3301290900,0,DE_RLP
4647,641,"Sellerie (Knollen-Sellerie, Bleich-Sellerie, Stangen-Sellerie)","Celery (tuber celery, white celery, stalk celery)",celery,3301250000,0,DE_RLP
4648,616,"Senfrauke (Garten-Senfrauke, Rucola)","Mustard (Garden Mustard, Rocket)",rocket_arugula,3301310600,0,DE_RLP
4649,430,Serradella,serradella,serradella,3301084200,0,DE_RLP
4650,804,Sida (Virginiamalve),Sida (Virginia Mallow),sida_virginia_mallow,3304030000,0,DE_RLP
4651,520,Silberbrandschopf,Silver comb,silver_comb,3301061233,0,DE_RLP
4652,411,Silomais,Silage corn,green_silo_maize,3301090400,0,DE_RLP
4653,411,Silomais (als Hauptfutter),Silage maize (as staple feed),green_silo_maize,3301090400,0,DE_RLP
4654,749,Skabiosen,scabious,flowers_ornamental_plants,3301080000,0,DE_RLP
4655,330,Sojabohnen,Soybeans,soy_soybeans,3301160000,0,DE_RLP
4656,330,Sojabohnen zur Körnergewinnung,Soybeans for grain production,soy_soybeans,3301160000,0,DE_RLP
4657,120,Sommer-Dinkel,Summer spelt,spring_spelt,3301011002,0,DE_RLP
4658,113,Sommerdurum (Hartweizen),Summer durum wheat / durum,spring_durum_hard_wheat,3301010202,0,DE_RLP
4659,119,Sommer-Emmer/-Einkorn,Summer emmer / single grain/Summer emmer / Einkorn,spring_emmer,3301011202,3,DE_RLP
4660,132,Sommergerste,Summer barley,spring_barley,3301010402,0,DE_RLP
4661,143,Sommerhafer,Summer oats,spring_oats,3301010502,0,DE_RLP
4662,113,Sommerhartweizen/Durum,Spring durum wheat/durum,spring_durum_hard_wheat,3301010202,0,DE_RLP
4663,633,"Sommerlauch (Speise-Zwiebel, Schalotte, Lauch, Knoblauch, Schnittlauch, Bärlauch)","Summer leeks(edible onione, shallots, leeks, garlic, chives, wild garlic)",alliums,3301220000,0,DE_RLP
4664,145,Sommermenggetreide,Summer mixed grain,spring_meslin,3301011102,7,DE_RLP
4665,144,Sommermenggetreide,Summer mixed grain,spring_meslin,3301011102,7,DE_RLP
4666,145,Sommermenggetreide ohne Weizen,Spring meslin without wheat,spring_meslin,3301011102,7,DE_RLP
4667,312,Sommerraps,Summer rape,spring_rapeseed_rape,3301060402,0,DE_RLP
4668,122,Sommerroggen,Summer rye,spring_rye,3301010302,0,DE_RLP
4669,122,"Sommerroggen, Sommer-Waldstaudenroggen",Summer rye,spring_rye,3301010302,0,DE_RLP
4670,316,"Sommerrübsen  (Rübsen, Rübsamen, Rübsaat)",Summer rapeseed (rapeseed,spring_turnip_rape,3301210702,0,DE_RLP
4671,316,"Sommerrübsen (Rübsen, Rübsamen, Rübsaat)","Summer turnips (turnips, turnip seeds, turnip seeds)",spring_turnip_rape,3301210702,0,DE_RLP
4672,157,Sommertriticale,Summer triticale,spring_triticale,3301010802,0,DE_RLP
4673,116,Sommerweichweizen,summer wheat/Summer soft wheat,spring_common_soft_wheat,3301010102,0,DE_RLP
4674,116,Sommerweizen (ohne Durum),Spring wheat (without durum),spring_common_soft_wheat,3301010102,0,DE_RLP
4675,320,Sonnenblumen,sunflowers,sunflower,3301060500,0,DE_RLP
4676,320,Sonnenblumen zur Körnergewinnung,Sunflowers for grain production,sunflower,3301060500,0,DE_RLP
4677,675,"Sonnenhut (Schmalblättriger Sonnenhut, Purpur-Sonnenhut)","Echinacea (purple coneflower, narrow-leaved coneflower)",echinacea_sun_hat,3301081500,0,DE_RLP
4678,814,"sonst. Obstanlagen in Vollanbau (ohne Äpfel, Birnen, Pfirsiche)",otherwise. Fully cultivated orchards (without apples,orchards_fruits,3303010000,0,DE_RLP
