crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
215,"Sinepe, tostarp baltā sinepe","Mustard, including white mustard",mustard,3301210100,0,LV
216,Sinepe ar tauriņziežu pasēju,Mustard with undersown legumes,mustard_with_legumes,3301091801,1,LV
216,Sinepes ar tauriņziežu pasēju,Mustard with legume paste,mustard_with_legumes,3301091801,1,LV
310,"Lini, šķiedras",Linen fibers,flax_linen,3301060701,0,LV
330,"Lini, eļļas",Flax oils,flax_linseed_oil,3301060702,0,LV
410,Lauka pupas,Field beans,beans,3301020100,0,LV
411,Pupas ar stiebrzāļu pasēju vai tauriņziežu pasēju,Beans with grass or legume undergrowth,legume_grass_mix,3301090500,1,LV
411,Pupas ar stiebrzāļu pasēju vai tauriņziežu pasēju  ,Beans with grass or legume crops  ,beans_with_undersown_legumes,3301321100,1,LV
411,Pupas ar stiebrzāļu pasēju vai tauriņziežu pasēju,Beans with grass or legume cover crops,beans_with_undersown_legumes,3301321100,1,LV
420,Zirņi,Peas,peas,3301020600,0,LV
421,Zirņi ar stiebrzāļu pasēju vai tauriņziežu pasēju,Peas under grass or legume crops,peas,3301020600,0,LV
430,"Lupīna (saldā jeb dzeltenā, baltā, šaurlapu)",Lupine (sweet or yellow white narrow leaf),sweet_lupins,3301020700,0,LV
430,"Lupīna (saldās jeb dzeltenās, baltās, šaurlapu)","Lupin (sweet or yellow, white, narrow-leaved)",sweet_lupins,3301020700,0,LV
430,"Lupīna (saldās jeb dzeltenās, baltās, šaurlapu)","Lupins (sweet or yellow, white, narrow-leaved)",sweet_lupins,3301020700,0,LV
441,"Vīķi, vasaras",Vetches summer,vetches,3301090305,0,LV
442,"Vīķi, ziemas",Vetches winter,vetches,3301090305,0,LV
443,Soja,Soybeans,soy_soybeans,3301160000,0,LV
445,"Graudaugu un zirņu vai vīķu maisījums, kur proteīnaugi >50%",Mixture of cereals and peas or vetches with protein crops> 50%,mixed_cropping,3301320000,1,LV
445,"Graudaugu un zirņu maisījums, kurā zirņi > 50 %","A mixture of cereals and peas, in which peas > 50 %",cereal_legume_mix,3301091200,1,LV
445,"Graudaugu un zirņu maisījums, kurā zirņi > 50 %","Mixture of cereals and peas, with peas > 50 %",cereal_legume_mix,3301091200,1,LV
446,"Graudaugu un zirņu vai vīķu maisījums ar stiebrzāļu vai tauriņziežu pasēju, kur proteīnaugi >50%",Mixture of cereals and peas or vetches with grass or legume sowing where protein crops> 50%,mixed_cropping,3301320000,1,LV
446,"Graudaugu un zirņu maisījums, kurā zirņi > 50 %, ar stiebrzāļu vai tauriņziežu pasēju","Mixture of cereals and peas, peas > 50 %, with grass or leguminous legume undergrowth",cereal_legume_mix,3301091200,1,LV
446,"Graudaugu un zirņu maisījums, kurā zirņi > 50 %, ar stiebrzāļu vai tauriņziežu pasēju","Mixture of cereals and peas, with peas > 50 %, with grass or legume cover",cereal_legume_mix,3301091200,1,LV
447,"Graudaugu un vīķu maisījums, kurā vīķi > 50 %","Mixture of cereals and vetches, with > 50 % of vetches",cereal_legume_mix,3301091200,1,LV
471,"Vīķi, vasaras sēklas ieguvei","Vetch, for summer seed",vetches,3301090305,0,LV
472,"Vīķi, ziemas sēklas ieguvei","Vetch, for winter seed production",vetches,3301090305,0,LV
610,"Papuve, izņemot zaļmēslojuma augu papuvi ","Fallow, except green manure fallow",fallow_land_not_crop,3301110000,0,LV
610,Papuve,Idle land,fallow_land_not_crop,3301110000,0,LV
612,Zaļmēslojuma augu papuve,Green manure plant fallow,other_plants_harvested_green,3301099900,0,LV
619,"Papuve, kuru izmanto pārtikas un lopbarības ražošanai",Fallow used for food and fodder production,fallow_land_not_crop,3301110000,0,LV
620,"LIZ, par kuru kārtējā gadā nevar saņemt atbalstu",UAA for which no support is available in the current year,not_known_and_other,3399000000,0,LV
640,Kokaugu stādaudzētavas lauksaimniecības zemē,Tree nurseries on agricultural land,nurseries_nursery,3303070000,0,LV
641,Miežabrālis,Reed canary grass,canary_seed_canaryseed,3301011400,0,LV
644,Apse,Apsen,aspen,3306020000,0,LV
645,Kārkls,Willow,willows_osiers,3306080000,0,LV
645,Kārkli,Willow,willows_osiers,3306080000,0,LV
645,Kārkli,Willow,willows_osiers,3306080000,0,LV
646,Baltalksnis,Grey alder,tree_wood_forest,3306000000,0,LV
710,Ilggadīgie zālāji,Permanent grasslands,pasture_meadow_grassland_grass,3302000000,0,LV
713,Citur neminētas stiebrzāles,Grasses not elsewhere specified or included,pasture_meadow_grassland_grass,3302000000,0,LV
714,Esparsete,Esparsete,esparsette_onobrychis,3301020300,0,LV
715,Facēlija,Phacelia,phacelia,3301061400,0,LV
716,Facēlija ar tauriņziežu pasēju,Phacelia with legume sowing,phacelia_with_legumes,3301091501,1,LV
720,Aramzemē sētu stiebrzāļu vai lopbarības zālaugu (arī proteīnaugu) maisījums,A mixture of grasses or fodder grasses (also protein crops) sown in arable land,pasture_meadow_grassland_grass,3302000000,7,LV
720,Aramzemē sētu stiebrzāļu vai lopbarības zālaugu maisījums,Mixture of grasses or fodder grasses sown on arable land,pasture_meadow_grassland_grass,3302000000,7,LV
723,Sarkanais āboliņš,Red clover,clover,3301090303,0,LV
724,Baltais āboliņš,White clover,clover,3301090303,0,LV
725,Bastarda āboliņš,Bastard clover,clover,3301090303,0,LV
726,Lucerna,Lucerne,alfalfa_lucerne,3301090301,0,LV
727,Austrumu galega,Eastern galega,galega,3301081900,0,LV
728,Ragainais vanagnadziņš,,vetches,3301090305,0,LV
729,Amoliņš,clover,melilot,3301090304,0,LV
731,"Pļavas timotiņš, sēklas ieguvei",Meadow timothy for seed production,timothy,3301090209,0,LV
732,"Pļavas auzene, sēklas ieguvei",Meadow fescue for seed production,festuca_fescue,3301090202,0,LV
733,"Hibrīdā airene, sēklas ieguvei",Hybrid rye for seed production,lolium_ryegrass,3301090205,0,LV
734,Daudzziedu viengadīgā airene sēklas ieguvei,Perennial ryegrass for seed production,lolium_ryegrass,3301090205,0,LV
735,"Sarkanā auzene, sēklas ieguvei",Red fescue for seed production,festuca_fescue,3301090202,0,LV
736,"Ganību airene, sēklas ieguvei",Pasture ryegrass for seed production,lolium_ryegrass,3301090205,0,LV
737,"Niedru auzene, sēklas ieguvei",Reed fescue for seed production,festuca_fescue,3301090202,0,LV
738,"Pļavas skarene, sēklas ieguvei",Meadow fescue for seed production,festuca_fescue,3301090202,0,LV
739,"Kamolzāle, sēklas ieguvei",Cocksfoot for seed,cocksfoot_catgrass,3301090203,0,LV
741,Citur neminēta kukurūza,Maize not elsewhere specified,grain_maize_corn_popcorn,3301010600,0,LV
760,"Aramzemē sētu stiebrzāļu un tauriņziežu maisījums, kurā tauriņzieži > 50 %","A mixture of grasses and buttercups sown in arable land, in which buttercups > 50 %",pasture_meadow_grassland_grass,3302000000,7,LV
760,"Aramzemē sētu stiebrzāļu vai tauriņziežu maisījums, kur tauriņzieži >50%",Mixture of grasses or legumes sown on arable land with legumes> 50%,legume_grass_mix,3301090500,1,LV
761,Auzeņairene sēklas ieguvei,Tall fescue for seed,festuca_fescue,3301090202,0,LV
773,Sarkanais āboliņš sēklas ieguvei,Red clover for seed production,clover,3301090303,0,LV
774,Baltais āboliņš sēklas ieguvei,White clover for seed production,clover,3301090303,0,LV
775,Bastarda āboliņš sēklas ieguvei,Bastard clover for seed production,clover,3301090303,0,LV
776,Lucerna sēklas ieguvei,Lucerne for seed production,alfalfa_lucerne,3301090301,0,LV
777,Austrumu galega sēklas ieguvei,Eastern galega for seed production,galega,3301081900,0,LV
779,Amoliņš sēklas ieguvei,Clover for seed production,melilot,3301090304,0,LV
781,Inkarnāta āboliņš,Incarnate clover,clover,3301090303,0,LV
784,Esparsete sēklas ieguvei,Esparsete for seed production,esparsette_onobrychis,3301020300,0,LV
791,Kukurūza biogāzes ieguvei,Maize for biogas production,green_silo_maize,3301090400,0,LV
792," Platība, kurā dabiski iesējušos augu īpatsvars pārsniedz 25%, dārzeņu kultūraugu skaits vienā kvadrātmetrā ir mazāks par šo noteikumu 2.2 pielikumā noteikto skaitu un nav īstenoti nezāļu ierobežošanas agrotehniskie pasākumi vismaz tādā apjomā, lai netiktu kavēta kultūraugu augšana un kultūraugi sas","An area where the proportion of naturally seeded plants exceeds 25%, the number of vegetable crops per square meter is less than the number specified in Annex 2.2 of these regulations, and agrotechnical measures for weed control have not been implemented, at least to the extent that the growth of crops is not hindered and the crops",mixed_cropping,3301320000,0,LV
792,"Platība, kurā dabiski iesējušos augu īpatsvars pārsniedz 25 %, dārzeņu kultūraugu skaits vienā kvadrātmetrā ir mazāks par šo noteikumu 2. pielikumā noteikto skaitu un nav īstenoti nezāļu ierobežošanas agrotehniskie pasākumi vismaz tādā apjomā, lai netiktu kavēta kultūraugu augšana un kultūraugi sasniegtu ražas novākšanai piemērotu gatavību","An area where the proportion of naturally seeded plants exceeds 25%, the number of vegetable crops per square meter is less than the number specified in Annex 2 of these Regulations, and agrotechnical measures for weed control have not been implemented, at least to such an extent that the growth of crops is not hindered and the crops reach a maturity suitable for harvesting",mixed_cropping,3301320000,0,LV
792,"Platība, kurā dabiski iesējušos augu īpatsvars pārsniedz 25 %, dārzeņu kultūraugu skaits vienā kvadrātmetrā ir mazāks par šo noteikumu 2. pielikumā noteikto skaitu un nav īstenoti nezāļu ierobežošanas agrotehniskie pasākumi vismaz tādā apjomā, lai netiktu kavēta kultūraugu augšana un kultūraugi sasniegtu ražas novākšanai piemērotu gatavību","Area where the proportion of naturally sown plants exceeds 25 %, the number of vegetable crops per square meter is less than the number specified in Annex 2 to these regulations, and agrotechnical measures to control weeds have not been implemented to at least the extent necessary to prevent the growth of crops from being impeded and to ensure that crops reach a stage of maturity suitable for harvesting",mixed_cropping,3301320000,0,LV
811,"Dažādi kultūraugi nelielā aramzemes platībā jeb vairāki kultūraugi, audzēti vienlaidu laukā, ja katrs no kultūraugiem attiecīgajā laukā aizņem mazāk par 0,1 ha, vai platības, ko izmanto ziedu audzēšanai","Various crops in a small area of ​​arable land, or several crops grown in a continuous field, if each of the crops in the respective field occupies less than 0.1 ha, or areas used for growing flowers",other_arable_land_crops,3301990000,0,LV
811,"Dažādi kultūraugi nelielā aramzemes platībā vai vairāki kultūraugi, audzēti vienlaidu laukā, ja katrs no kultūraugiem attiecīgajā laukā aizņem mazāk par 0,3 ha, vai platības, ko izmanto ziedu audzēšanai","Different crops on a small area of arable land or several crops grown in a continuous field, where each of the crops occupies less than 0.3 ha in the field concerned, or areas used for the production of flowers",other_arable_land_crops,3301990000,0,LV
820,"Kartupeļi, kas citur nav minēti",Potatoes not elsewhere specified or included,potatoes,3301030000,0,LV
821,Sēklas kartupeļi,Seed potatoes,potatoes,3301030000,0,LV
825,Cietes kartupeļi,Starch potatoes,potatoes,3301030000,0,LV
826,Tomāti,Tomatoes,tomato,3301280000,0,LV
831,"Lopbarības bietes, cukurbietes",Fodder beet sugar beet,mangelwurzel_fodder_beet,3301290400,0,LV
842,Ziedkāposti,Cauliflower,cauliflower,3301210204,0,LV
843,Burkāni,Carrots,carrots_daucus,3301290300,0,LV
844,"Galda bietes, mangolds (lapu bietes)",Table beets chard (leaf beets),chard,3301310100,0,LV
845,Gurķi un kornišoni,Cucumbers and gherkins,cucumber_pickle,3301140100,0,LV
846,"Sīpoli, šalotes sīpoli, maurloki, lielloku sīpoli un batūni",Onions shallots chives shallots and trampolines,alliums,3301220000,3,LV
847,Ķiploki,Garlic,garlic,3301220200,0,LV
848,"Garšaugi un kultivēti ārstniecības augi (fenhelis, baziliks, timiāns, estragons, anīss, majorāns, oregano, salvija, izops, piparmētra, pupumētra, vērmele, lofants, naktssvece, deviņvīru spēks, ābolmētra, citronmelisa, tauksakne, ehinācija, ārstniecības lupstājs, dižzirdzene, raspodiņš, sirds mātere)","Herbs and cultivated medicinal plants (fennel, basil, thyme, tarragon, anise, marjoram, oregano, sage, hyssop, peppermint, bean mint, wormwood, lophants, evening primrose, mullein, apple mint, lemon balm, oleander, echinacea, medicinal ragwort, horsetail, rospodinz, mother of the heart)",aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,LV
848,"Garšaugi un kultivēti ārstniecības augi (fenhelis, baziliks, timiāns, estragons, anīss, majorāns, oregano jeb raudene, salvija, izops, piparmētra, pupumētra, vērmele, lofants, naktssvece, deviņvīru spēks, ābolmētra, citronmelisa, tauksakne, ehinācija, ārstniecības lupstājs, dižzirdzene, raspodiņš, sirds mātere)","Herbs and cultivated medicinal plants (fennel, basil, thyme, tarragon, anise, marjoram, oregano or oregano, sage, hyssop, mint, spearmint, spearmint, wormwood, lofant, nightshade, nightshade, applemint, lemon balm, lemon balm, greasewood, echinacea, herb ragwort, beech, dewdrop, heart motherwort)",aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,LV
848,"Garšaugi un kultivēti ārstniecības augi (fenhelis, baziliks, timiāns, estragons, anīss, majorāns, oregano jeb raudene, salvija, izops, piparmētra, pupumētra, vērmele, lofants, naktssvece, deviņvīru spēks, ābolmētra, citronmelisa, tauksakne, ehinācija, ārstniecības lupstājs, dižzirdzene, raspodiņš, sirds mātere)","Herbs and cultivated medicinal plants (fennel, basil, thyme, tarragon, anise, marjoram, oregano or wild marjoram, sage, hyssop, peppermint, spearmint, wormwood, lovage, evening primrose, ninebark, apple mint, lemon balm, burdock, echinacea, medicinal lupine, greater celandine, raspberry, motherwort)",aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,LV
849,Puravi,leek,leek,3301220300,0,LV
851,"Galda rāceņi, turnepši",Turnips,turnips,3301290800,0,LV
852,Selerijas,Celery,celery,3301250000,0,LV
853,Redīsi un melnie rutki,Radish and black radish,radish,3301290600,3,LV
854,Pētersīļi,Parsley,parsley,3301061227,0,LV
855,Pastinaks,Parsnips,parsnips,3301290500,0,LV
856,Galda kāļi,Table turnips,swede_rutabaga,3301210500,0,LV
857," Dārza ķirbji, cukīni, kabači, patisoni",Garden pumpkins zucchini courgettes squash,cucurbits,3301140000,0,LV
857,"Dārza ķirbis, cukīni, kabači, patisoni","Garden pumpkin, courgettes, courgettes, patisons",pumpkin_squash_gourd,3301140400,0,LV
857,"Dārza ķirbis, cukīni, kabači, patisoni","Garden pumpkin, courgette, squash, pattypan squash",pumpkin_squash_gourd,3301140400,0,LV
858,"Vīģlapu, lielaugļu, muskata ķirbji",Fig leaves large fruits nutmeg,fig,3303010600,0,LV
859,Parastās jeb dārza pupiņas,Ordinary or garden beans,beans,3301020100,0,LV
860,Skābenes,Sorrel,sorrel,3301310700,0,LV
861,Rabarberi,Rhubarb,rhubarb,3301230000,0,LV
862,Spināti,Spinach,spinach,3301310800,0,LV
863,Mārrutki,Horseradish,horseradish,3301210400,0,LV
864,Salāti,Salads,salads_lettuce_leaf_vegetables,3301310000,0,LV
865,Topinambūri,Jerusalem artichokes,topinambur_jerusalem_artichoke,3301180000,0,LV
867,Paprika,Paprika,bell_pepper_paprika,3301300100,0,LV
869,Sparģeļi,Asparagus,asparagus,3301200000,0,LV
870,"Citur neminēti kāposti (baltie vai sarkanie galviņkāposti, rožu jeb Briseles kāposti, galda kolrābji, sparģeļkāposti, virziņkāposti jeb Savojas kāposti, lapu kāposti, brokoļi, Pekinas kāposti), izņemot lopbarības kāpostus",Cabbages not elsewhere specified or included (white or red headed cabbages Brussels sprouts kohlrabi kale savoy cabbages kale broccoli Beijing cabbages) other than fodder cabbages,brassica_oleracea_cabbage,3301210200,0,LV
871,"Dārzeņi, ja vienlaidu platībā augošas BSA atbalsttiesīgās dārzeņu kultūraugu sugas katra aizņem mazāk par 0,3 ha un kopējā saimniecības aramzemes platība nav lielāka par 10 ha",Vegetables if the BSA eligible vegetable crop species growing in a continuous area each occupy less than 0.3 ha and the total arable land area of ??the holding does not exceed 10 ha,fresh_vegetables,3301070000,0,LV
871,"Dārzeņi, ja vienlaidu platībā augošas SA atbalsttiesīgās dārzeņu kultūraugu sugas katra aizņem mazāk par 0,1 ha un kopējā saimniecības aramzemes platība nav lielāka par 10 ha","Vegetables, if the SA eligible vegetable crop species growing in a continuous area occupy less than 0.1 ha each and the total arable land area of ​​the farm is not more than 10 ha",fresh_vegetables,3301070000,0,LV
871,"Dārzeņi, ja vienlaidu platībā augošas SA atbalsttiesīgās dārzeņu kultūraugu sugas katra aizņem mazāk par 0,1 ha un kopējā saimniecības aramzemes platība nav lielāka par 10 ha","Vegetables, if grown in a single area, each eligible vegetable crop species occupies less than 0.1 ha and the total arable area of the farm does not exceed 10 ha",fresh_vegetables,3301070000,0,LV
872,"Pārējie kultūraugi, sēti tīrsējā aramzemē",Other crops sown on pure arable land,other_arable_land_crops,3301990000,0,LV
873,"Pārējie citur neminētie kultūraugi, sēti kā kultūraugu maisījums aramzemē",Other crops not elsewhere specified sown as a mixture of crops on arable land,mixed_cropping,3301320000,1,LV
874,Parastās dilles,Common dill,anethum_dill,3301061203,0,LV
877,Sējas koriandrs jeb kinza,Sowing coriander or kinza,coriander,3301061215,0,LV
878,Ķimene,caraway,caraway,3301061211,0,LV
879,Mārdadzis,Marian Thistles,marian_thistles,3301061300,0,LV
880,Sierāboliņš,Cheese clover,clover,3301090303,0,LV
881,Kumelīte,Chamomile,chamomile,3301061213,0,LV
882,Kliņģerīte,Marigold,calendula_marigold,3301061210,0,LV
883,Cigoriņš,Chicory,chicory_chicories,3301310200,0,LV
884,Ārstniecības gurķene,Borage,borage,3301061209,0,LV
885,Lavanda,Lavender,lavender_lavandula,3301061219,0,LV
886,Lielaugļu ķirbis,Butternut squash,pumpkin_squash_gourd,3301140400,0,LV
887,Muskata ķirbis,Muscadine pumpkin,pumpkin_squash_gourd,3301140400,0,LV
889,"Kumelīte, vasaras","Chamomile, spring",chamomile,3301061213,0,LV
890,"Kumelīte, ziemas","Chamomile, winter",chamomile,3301061213,0,LV
911,Ābeles,Apples,apples,3303010200,0,LV
912,Bumbieres,Pears,pears,3303011200,0,LV
914,Plūmes,Plums,plums,3303011300,0,LV
915,Plūškoks,Elderberry,elder_elderberry,3303080400,0,LV
918,Aronijas,Chokeberry,aronia_chokeberries,3303020100,0,LV
919,Smiltsērkšķis,Sea buckthorn,hippophae_sea_buckthorns_seaberry,3303020800,0,LV
921,Avenes,Raspberries,raspberry_raspberries,3303021000,0,LV
922,Upenes,Blackcurrant,blackcurrant_cassis,3303020300,0,LV
924,Krūmmellenes (zilenes),Blueberries (blueberries),blueberry,3303020400,0,LV
926,Zemenes,Strawberry,strawberries,3301130000,0,LV
927,Ērkšķogas,Gooseberries,gooseberry_gooseberries_cranberries,3303020700,0,LV
928,Krūmcidonijas,Quince,quinces,3303011500,0,LV
929,Kazenes,Blackberries,blackberry,3303020200,0,LV
930,"Citi kultivēti nektāraugi (ežziede, biškrēsliņš, pūķgalve, melisa, daglītis, dedestiņa, kaķumētra, rudzupuķe)",Other cultivated nectar plants (hedgehog periwinkle dragon's head lemon balm buttercup blackthorn catnip cornflower),field_margins_buffer_strips_flowering_areas,3310100000,0,LV
930,"Citi kultivēti nektāraugi (ežziede, biškrēsliņš, pūķgalve, melisa (citronmētra, citronmelisa), daglītis, dedestiņa, kaķumētra, rudzupuķe)","Other cultivated nectar plants (echinacea, bee-rush, dragonhead, lemon balm, lemon balm, dogwood, hemlock, catmint, cornflower)",field_margins_buffer_strips_flowering_areas,3310100000,0,LV
930,"Citi kultivēti nektāraugi (ežziede, biškrēsliņš, pūķgalve, melisa (citronmētra, citronmelisa), daglītis, dedestiņa, kaķumētra, rudzupuķe)","Other cultivated nectar plants (echinacea, bee balm, dragonhead, lemon balm (lemon verbena, lemon balm), daglitis, dedestina, catnip, cornflower)",field_margins_buffer_strips_flowering_areas,3310100000,0,LV
931,Dārza pīlādži,Garden rowans or garden mountain-ashes,rowan_rowanberries,3303021300,0,LV
932,Saldie un skābie ķirši,Sweet and sour cherries,cherry_cherries,3303010400,3,LV
933,Sarkanās un baltās jāņogas,Red and white currants,currants,3303020600,3,LV
934,Lielogu dzērvenes,Large cranberries,cranberry,3303020500,0,LV
935,Vīnogas,Grapes,vineyards_wine_vine_rebland_grapes,3303060000,0,LV
937,Arbūzi un melones,Watermelons and melons,watermelon,3301140500,0,LV
938,Sausserdis,Honeysuckle,honeysuckle,3303080500,0,LV
939,Irbene,Guelder-rose,flowers_ornamental_plants,3301080000,0,LV
940,"Nektāraugi savstarpējos maisījumos vai citur neminētie nektāraugi (t.sk. zilā kāpnīte, malva, izops, mātere, gurķumētra, salvija, citronmētra, tauksakne, raudene)","Nectar plants in mixtures or nectar plants not otherwise specified (including blue spurge, mallow, hyssop, motherwort, borage, sage, lemon mint, greasewood, oregano)",field_margins_buffer_strips_flowering_areas,3310100000,7,LV
950,"Augļu koki un ogulāji (izņemot zemenes), ja vienlaidu platībā augošas SA atbalsttiesīgās augļu koku un ogulāju sugas katra aizņem mazāk par 0,1 ha","Fruit trees and berry trees (except strawberries), if the SA supporting fruit tree and berry species growing in a continuous area occupy less than 0.1 ha each",permanent_crops_perennial,3303000000,3,LV
950,"Augļu koki un ogulāji (izņemot zemenes), ja vienlaidus platībā augošas BSA sugas katra <0,3 ha",Fruit trees and berry bushes (excluding strawberries) if BSA species growing in a continuous area each <0.3 ha,permanent_crops_perennial,3303000000,3,LV
952,Citur neminēti ilggadīgie stādījumi,Perennial crops not mentioned elsewhere,permanent_crops_perennial,3303000000,0,LV
952,Citur neminēti ilggadīgie stādījumi ēdamo augļu un ogu ieguvei,"Perennial crops for edible fruit and berries, not elsewhere specified",other_permanent_crops_plantations,3303990000,3,LV
952,Citur neminēti ilggadīgie stādījumi ēdamo augļu un ogu ieguvei,Perennial crops not mentioned elsewhere for the production of edible fruit and berries,other_permanent_crops_plantations,3303990000,3,LV
960,Saulespuķe,Sunflower,sunflower,3301060500,0,LV
,"Dārza ķirbji, cukīni, kabači, patisoni",Garden pumpkins zucchini courgettes squash,cucurbits,3301140000,0,LV
,"Garšaugi un kultivēti ārstniecības augi (fenhelis, baziliks, timiāns, estragons, anīss, majorāns, oregano, salvija, izops, piparmētra, pupumētra, vērmele, lofants, naktssvece, deviņvīru spēks, ābolmētra, citronmelisa, tauksakne, ehinācija",Herbs and cultivated medicinal plants (fennel basil thyme tarragon anise marjoram oregano sage hyssop mint peppermint wormwood lofant night candle nine-man force apple mint lemon balm fatty root echinacea,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,LV
,"Platība, kurā dabiski iesējušos augu īpatsvars pārsniedz 40%, dārzeņu kultūraugu skaits vienā kvadrātmetrā ir mazāks par šo noteikumu 2.2 pielikumā noteikto skaitu un nav īstenoti nezāļu ierobežošanas agrotehniskie pasākumi vismaz t",Area where the proportion of naturally sown plants exceeds 40% the number of vegetable crops per square meter is less than the number specified in Annex 2.2 to these Regulations and no weed control agronomic measures have been implemented for at least t,mixed_cropping,3301320000,0,LV
,Klūdziņprosa,Switch grass,switchgrass,3301090208,0,LV
