crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
429,Alle and. Ackerfutterpflanzen,All other arable fodder crops,other_plants_harvested_green,3301099900,0,DE_NRW
390,Alle anderen Ölfrüchte,All other oil crops,oilseed_crops,3301060800,0,DE_NRW
459,Alle DGL-Nutzungen,All permanent grassland uses,pasture_meadow_grassland_grass,3302000000,0,DE_NRW
778,Alpendistel,Alpine thistle,marian_thistles,3301061300,0,DE_NRW
186,Amarant (Amarant/Fuchsschwanz),Amaranth (Amarant/Foxtail),amaranth,3301150100,0,DE_NRW
186,"Amarant, (Fuchsschwanz)","Amaranth, (Foxtail)",amaranth,3301150100,0,DE_NRW
760,Amerikanisches Pampasgras,American pampas grass,switchgrass,3301090208,0,DE_NRW
642,Ampfer (Wiesen-Sauerampfer),Sorrel (meadow sorrel),sorrel,3301310700,0,DE_NRW
290,Andere Hülsenfrüchte zur K.,Other legumes for grain,legumes_dried_pulses_protein_crops,3301020000,0,DE_NRW
790,Anemonen,Anemones,anemones_windflowers,3301080200,0,DE_NRW
790,"Anemonen (Herbstanemone, Japanische Anemone)","Anemones (fall anemone, Japanese anemone)",anemones_windflowers,3301080200,0,DE_NRW
651,"Anethum (Dill, Gurkenkraut)","Anethum (dill, cucumber herb)",anethum_dill,3301061203,0,DE_NRW
673,"Artemisia (Wer., Estr., Beif.)",Artemisia (Wer. Estr. Beif.),artemisia,3301061206,0,DE_NRW
861,Artischocke,artichoke,artichoke,3301270000,0,DE_NRW
733,Astern (Sommeraster),asters (summer aster),asters,3301080300,0,DE_NRW
623,Auberginen,aubergines,aubergine_eggplant,3301260000,0,DE_NRW
956,Aufforstung,Afforestation,afforestation_reforestation,3306010000,0,DE_NRW
564,Aufforstung Ländl. Raum,Afforestation rural area,afforestation_reforestation,3306010000,0,DE_NRW
564,Aufforstung Ländl.Raum,Afforestation in rural areas,afforestation_reforestation,3306010000,0,DE_NRW
556,Aufforstung nach Aufforst.prä.,Afforestation according to afforestation premium,afforestation_reforestation,3306010000,0,DE_NRW
956,Aufforstung nach der Einkommensverlustprämie ab 2015,Afforestation under the income loss premium from 2015,afforestation_reforestation,3306010000,0,DE_NRW
564,Aufgeforst. AF 1257/99 Art 31,Afforested AF 1257/99 Art 31,afforestation_reforestation,3306010000,0,DE_NRW
568,Aufgeforst. DGL 1257/99 Art 31,Afforested permanent grassland 1257/99 Art 31,afforestation_reforestation,3306010000,0,DE_NRW
557,Aufgeforst. DGL 1698/05 Art43,Afforested permanent grassland 1698/05 Art 43,afforestation_reforestation,3306010000,0,DE_NRW
679,Baldriane (Echter Baldrian),Valerian (true valerian),valerian,3301061238,0,DE_NRW
660,Basilikum,basil,basil,3301061207,0,DE_NRW
2,Baumreihen,Rows of trees,tree_lines,3310300000,0,DE_NRW
7,Baumreihen,Rows of trees,tree_lines,3310300000,0,DE_NRW
2,Baumreihen (CC),Rows of trees (CC),tree_lines,3310300000,0,DE_NRW
838,Baumschulen (ohne Beerenobst),Tree nurseries (excluding soft fruit),nurseries_nursery,3303070000,0,DE_NRW
830,Baumschulen (ohne Vermehrung),Nurseries (without propagation),nurseries_nursery,3303070000,0,DE_NRW
831,Baumschulen (Vermehr. Beeren),Nurseries (propagation berries),berries_berry_species,3303020000,0,DE_NRW
827,Beerenobst,Berries,berries_berry_species,3303020000,0,DE_NRW
817,Beerenobst,Berries,berries_berry_species,3303020000,0,DE_NRW
839,Beerenobst zur Vermehrung,Berries for propagation (in tree nurseries),berries_berry_species,3303020000,0,DE_NRW
650,beetweise Anbau Kräuter/Gewürz,bed-by-bed cultivation of herbs/spices,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_NRW
720,beetweise Anbau Zierpflanzen,bed-by-bed cultivation of ornamental plants,flowers_ornamental_plants,3301080000,0,DE_NRW
610,beetweiser Anbau von Gemüse,vegetables,fresh_vegetables,3301070000,0,DE_NRW
780,Begonien,begonias,begonias,3301080400,0,DE_NRW
653,Bibernellen (Anis),Bibernels (aniseed),anise_aniseed,3301061205,0,DE_NRW
14,Binnendünen,Inland dunes,not_known_and_other,3399000000,0,DE_NRW
575,Blühfläche (AUM-Altmaßnahme),flowering area (old AUM (Agri-environmental measures) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
575,Blühfläche (MSL),Flowering area (MSL),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
575,Blühfläche (MSL-Maßnahme),flowering area (MSL measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
575,Blühfläche (nur AUM),Flowering area (only AUM (Agri-environmental measures)),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
574,Blühstreifen (AUM-Altmaßnahme),flower strips (old AUM (Agri-environmental measures) measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
574,Blühstreifen (MSL),Flower strip (MSL),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
574,Blühstreifen (MSL-Maßnahme),flower strips (MSL measure),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
574,Blühstreifen (nur AUM),Flower strips (only AUM (Agri-environmental measures)),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
722,"Blumen, Zierpfl. (Freiland)","Flowers, ornamental plants (open field)",flowers_ornamental_plants,3301080000,0,DE_NRW
732,"Blumen, Zierpfl. u. Glas","Flowers, ornamental plants and glasshouse",greenhouse_flowers,3305010800,0,DE_NRW
426,"Bockshorn-, Schabzieger Klee",Fenugreek clover,fenugreek,3301020400,0,DE_NRW
426,BockshornKlee,fenugreek,fenugreek,3301020400,0,DE_NRW
426,"Bockshornklee, Schabzieger Klee","Fenugreek, blue fenugreek",fenugreek,3301020400,3,DE_NRW
665,Bohnenkräuter,Savory herbs,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_NRW
663,Borretsch,borage,borage,3301061209,0,DE_NRW
590,Brache (Blühmischungen),Fallow (Flowering Mix),fallow_land_not_crop,3301110000,0,DE_NRW
590,Brache (einj. Blühmisch.),fallow (annual flowering),fallow_land_not_crop,3301110000,0,DE_NRW
560,Brache (im Rahmen VNS),fallow land (within the framework of VNS),fallow_land_not_crop,3301110000,0,DE_NRW
594,Brache mit Honigpflanzen,Fallow with honey plants,fallow_land_not_crop,3301110000,0,DE_NRW
594,Brache mit Honigpflanzen (einj.),Fallow with honey plants (annual),fallow_land_not_crop,3301110000,0,DE_NRW
595,Brache mit Honigpflanzen (mehrj.),Fallow with honey plants (perennial),fallow_land_not_crop,3301110000,0,DE_NRW
595,Brache mit Honigpflanzen mehrj,Fallow with honey plants multi-year,fallow_land_not_crop,3301110000,0,DE_NRW
590,Brache mit jährlicher Einsaat von Blühmischungen,Fallow with annual sowing of flowering mixtures,fallow_land_not_crop,3301110000,0,DE_NRW
599,Brachefläche Vertragsnaturs.,Fallow land of contract nature conservation,fallow_land_not_crop,3301110000,0,DE_NRW
593,Brachefläche Vertragsnaturs.,Fallow land of contract nature conservation,fallow_land_not_crop,3301110000,0,DE_NRW
599,Brachfläche Vertragsnaturs.,Fallow area under nature conservation contract,fallow_land_not_crop,3301110000,0,DE_NRW
513,Braunellen,Brown allium,flowers_ornamental_plants,3301080000,0,DE_NRW
614,Brauner Senf,brown mustard,mustard,3301210100,0,DE_NRW
614,Brauner Senf (Sareptasenf),Brown mustard (Sareptasenf),mustard,3301210100,0,DE_NRW
709,Brennnesseln (Große Brennn.),Nettles (large nettles),nettles,3301061225,0,DE_NRW
182,Buchweizen,Buckwheat,buckwheat,3301150200,0,DE_NRW
172,CCM,CCM,grain_maize_corn_popcorn,3301010600,0,DE_NRW
896,Chinaschilf (Miscanthus),Chinese reed (Miscanthus),miscanthus_silvergrass,3301083000,0,DE_NRW
852,Chinaschilf/Miscanthus,Chinese reed / Miscanthus,miscanthus_silvergrass,3301083000,0,DE_NRW
747,Christophskräuter,Baneberry (actaea),actaea_baneberry_christopher_herbs,3301061201,0,DE_NRW
784,"Christrose-/Schnee-/Weihnachtsrose, Korischer Nieswurz","Christmas rose, snow rose, Helleborus, Coriope",corsican_hellebore,3301081100,0,DE_NRW
734,"Chrysantheme, Winteraster",Chrysanthemum winter aster,chrysanthemum,3301080900,0,DE_NRW
750,Dahlien (Garten-Dahlie),Dahlias (garden dahlia),dahlia,3301081200,0,DE_NRW
492,Dauergrünland unter etablierte lokale Praktiken (Heide),Permanent grassland under established local practices (heath),pasture_meadow_grassland_grass,3302000000,0,DE_NRW
461,Dauergrünland(aus Ackerfutter),Permanent grassland (from arable fodder),pasture_meadow_grassland_grass,3302000000,0,DE_NRW
593,Dauerkulturen aus der Erzeugung genommen,Permanent crops taken out of production,fallow_land_not_crop,3301110000,0,DE_NRW
971,DGL (Keine Betriebsprämie),Permanent grassland (no farm payment),pasture_meadow_grassland_grass,3302000000,0,DE_NRW
592,DGL aus Erzeugung genommen,Permanent grass land suspendet from production,pasture_meadow_grassland_grass,3302000000,0,DE_NRW
222,Dicke Bohne,Broad bean,beans,3301020100,0,DE_NRW
593,DK aus der Erzeugung genommen,Permanent crops withdrawn from production,fallow_land_not_crop,3301110000,0,DE_NRW
593,DK aus Erzeugung genommen,Permanent crops withdrawn from production,fallow_land_not_crop,3301110000,0,DE_NRW
594,DK aus Erzeugung genommen,Permanent crops withdrawn from production,fallow_land_not_crop,3301110000,0,DE_NRW
687,echte Arnika (Arnica montana),real arnica (Arnica montana),other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299,0,DE_NRW
736,Edelweiß (Alpen-Edelweiß),Edelweiss (Alpine Edelweiss),edelweiss,3301081600,0,DE_NRW
722,Einjähriges Silberblatt,Annual silver leaf,lunaria_honesty_silver,3301082700,0,DE_NRW
5,Einzelbäume,Individual trees,tree_lines,3310300000,0,DE_NRW
5,Einzelbäume (CC),Individual trees (CC),tree_lines,3310300000,0,DE_NRW
9,Einzelbäume oder -sträucher,Individual trees or shrubs,tree_lines,3310300000,0,DE_NRW
685,Engelwurzen,Angelica,angelica,3301061204,0,DE_NRW
671,Enziane,gentian,gentians,3301082000,0,DE_NRW
210,Erbsen zur Körnergewinnung,Peas for grain production,peas,3301020600,0,DE_NRW
240,Erbsen/Bohnen - Gemische,peas/beans - mixtures,legumes_dried_pulses_protein_crops,3301020000,3,DE_NRW
707,Erdbeeren,Strawberries,strawberries,3301130000,0,DE_NRW
723,Erdbeeren (Freiland),Strawberries (outdoor),strawberries,3301130000,0,DE_NRW
576,Erosionsschutzstreifen (AUM),erosion protection strips (AUM (Agri-environmental measures)),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
429,Esparsette,Esparsette,esparsette_onobrychis,3301020300,0,DE_NRW
431,Esparsette,Esparsette,esparsette_onobrychis,3301020300,0,DE_NRW
492,etablierte lokale Praktiken,established local practices,pasture_meadow_grassland_grass,3302000000,0,DE_NRW
785,Eukalyptus,Eucalyptus,eucalyptus,3306050000,0,DE_NRW
708,Färberdisteln,Safflower,safflower,3301083900,0,DE_NRW
710,Färberkrapp (Rubia tinctorum),Common madder (Rubia tinctorum),rubia_tinctorum_common_madder,3301061231,0,DE_NRW
703,Färber-Waid,Woad,isatis_tinctoria_woad,3301082400,0,DE_NRW
342,Faserflachs,fiber flax,flax_linseed,3301060700,0,DE_NRW
3,Feldgehölze,Field shrubs,tree_lines,3310300000,0,DE_NRW
8,Feldgehölze,Field shrubs,tree_lines,3310300000,0,DE_NRW
3,Feldgehölze (CC),Field shrubs (CC),tree_lines,3310300000,0,DE_NRW
13,Feldraine,Field margins,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
13,Feldraine (CC),Field margins (CC),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
58,Feldrand ÖVF,Field edge EFA,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_NRW
748,Feldrittersporne,Delphinium (larkspur),other_flowers_ornamental_plants,3301089900,0,DE_NRW
636,Feldsalate (auch Rapunzel),Lamb's lettuce (also Rapunzel),lambs_lettuce_rapunzel,3301310500,0,DE_NRW
12,Fels- und Steinriegel sowie naturversteinte Flächen,Rock and stone ridges as well as naturally stony areas,stone_walls,3310600000,0,DE_NRW
12,Fels- und Steinriegel sowie naturversteinte Flächen (CC),Rock and stone ridges as well as naturally stony areas (CC),stone_walls,3310600000,0,DE_NRW
648,Fenchel (Gemüse/Körner),Fennel (vegetables / grains),fennel,3301170000,0,DE_NRW
796,"Fetthenne, Mauerpfeffer",Stonecrop,stonecrop,3301084600,0,DE_NRW
796,"Fetthenne, Mauerpfeffer (Sedum)",Stonecrop,stonecrop,3301084600,0,DE_NRW
4,Feuchtgebiete,Wetlands,wetlands,3310400000,0,DE_NRW
4,Feuchtgebiete (CC),Wetlands (CC),wetlands,3310400000,0,DE_NRW
786,Fingerhut,Foxglove,flowers_ornamental_plants,3301080000,0,DE_NRW
995,Forstflächen,Forest areas,tree_wood_forest,3306000000,0,DE_NRW
681,Frauenmantel,Lady's mantle,alchemilla_ladys_mantle,3301061202,0,DE_NRW
787,Fuchsien,Fuchsias,fuchsias,3301081800,0,DE_NRW
210,Futtererbsen,field peas,peas,3301020600,0,DE_NRW
412,Futterhackfr.,Fodder root crops,fodder_roots,3301050000,0,DE_NRW
413,Futterrübe/Runkelrübe,Fodder beet / beetroot,mangelwurzel_fodder_beet,3301290400,0,DE_NRW
683,Galega (Geißraute),Galega (goat's rue),galega,3301081900,0,DE_NRW
723,Garten-/ Sommerlevkoje,Garden/summer bunk,flowers_ornamental_plants,3301080000,0,DE_NRW
792,Gartenbausämerei (Obst/Gemüse),Horticultural seed production (fruit/vegetables),other_arable_land_crops,3301990000,0,DE_NRW
791,Gartenbausämerei (Zierpfl.),Horticultural seed production (ornamental plants),other_arable_land_crops,3301990000,0,DE_NRW
635,Gartenbohne,Garden bean,beans,3301020100,0,DE_NRW
617,Gartenkresse,Garden cress,cress,3301210300,0,DE_NRW
630,Gartenkürbis,Garden pumpkin,pumpkin_squash_gourd,3301140400,0,DE_NRW
630,"Gartenkürbis (Zucchini, Zier.)","Garden squash (zucchini, ornamental)",pumpkin_squash_gourd,3301140400,0,DE_NRW
757,Garten-Montbretie,Garden Montbretie,flowers_ornamental_plants,3301080000,0,DE_NRW
517,Garten-Petunie,Garden Petunia,flowers_ornamental_plants,3301080000,0,DE_NRW
618,Gartenrettiche,Garden radishes (white / red radishes,radish,3301290600,0,DE_NRW
616,"Garten-Senkfrauke-, Rucola","garden rocket, arugula",rocket_arugula,3301310600,0,DE_NRW
999,Gattung/Art (nicht in Liste),Genus / species (not in list),other_arable_land_crops,3301990000,0,DE_NRW
240,Gemenge Erbsen / Bohnen,Mixture peas / beans,legumes_dried_pulses_protein_crops,3301020000,1,DE_NRW
240,Gemenge Erbsen/Bohnen,Mixed peas / beans,legumes_dried_pulses_protein_crops,3301020000,1,DE_NRW
150,Gemenge Getr./Leg.(mehr Getr.),Mixture of cereals/legumes (majoritarian cereals),cereal_legume_mix,3301091200,1,DE_NRW
250,Gemenge Leg./ Getr.(mehr Leg.),Mixture of cereals/legumes (majoritarian legumes),cereal_legume_mix,3301091200,1,DE_NRW
250,Gemenge Leguminosen / Getreide,Mixture of legumes / grain,cereal_legume_mix,3301091200,1,DE_NRW
250,Gemenge Leguminosen /Getreide,Mixture legumes / cereals,cereal_legume_mix,3301091200,1,DE_NRW
710,Gemüse (Freiland),Vegetables (outdoor),fresh_vegetables,3301070000,0,DE_NRW
731,Gemüse und Pilze unter Glas,Vegetables and mushrooms under glass,greenhouse_vegetables,3305010900,0,DE_NRW
211,Gemüseerbse,Garden peas,peas,3301020600,0,DE_NRW
613,Gemüsekohl (auch Zierkohl),Vegetable cabbage (also ornamental cabbage),brassica_oleracea_cabbage,3301210200,0,DE_NRW
620,Gemüserübe,Vegetable turnip,turnips,3301290800,0,DE_NRW
649,Gemüserübsen,Vegetable turnip,turnips,3301290800,0,DE_NRW
612,Gemüserübsen,Vegetable turnip,turnips,3301290800,0,DE_NRW
788,Geranien,Geraniums,flowers_ornamental_plants,3301080000,0,DE_NRW
190,Getreide (außer Mais),Cereals (except maize),other_cereals,3301019900,0,DE_NRW
759,Gipskräuter (Schleierkraut),gypsophila (baby's breath),flowers_ornamental_plants,3301080000,0,DE_NRW
745,Gladiolen (Gartengladiole),Gladioli (garden gladiolus),gladiolus_gladioli,3301082100,0,DE_NRW
704,Glanzgräser,Canary grass,canary_seed_canaryseed,3301011400,0,DE_NRW
782,Glockenblumen (Campanula),bellflowers (campanula),bluebells,3301080500,0,DE_NRW
510,Goldrute,Goldenrod,goldenrod,3301082200,0,DE_NRW
510,Goldrute (Solidago),Goldenrod (Solidago),goldenrod,3301082200,0,DE_NRW
434,Gras-Leguminosen  (mehr Leg.),Grass legumes (more legumes),legume_grass_mix,3301090500,1,DE_NRW
912,Grassamenvermehrung,Grass seed propagation,temporary_grass,3301090100,0,DE_NRW
459,Grünland,Grassland (permanent grassland),pasture_meadow_grassland_grass,3302000000,0,DE_NRW
459,Grünland (Dauergrünland),Grassland (permanent grassland),pasture_meadow_grassland_grass,3302000000,0,DE_NRW
627,Gurken,cucumbers,cucumber_pickle,3301140100,0,DE_NRW
758,Halskräuter (Blaues Halskraut),scabious (blue scabious),flowers_ornamental_plants,3301080000,0,DE_NRW
701,Hanf,Industrial hemp/hemp,hemp_cannabis,3301061000,0,DE_NRW
793,Hanf,Industrial hemp/hemp,hemp_cannabis,3301061000,0,DE_NRW
833,Haselnüsse,Hazelnuts,hazelnuts_hazel,3303030200,0,DE_NRW
824,Haselnüsse,Hazelnuts,hazelnuts_hazel,3303030200,0,DE_NRW
920,Haus- und Nutzgarten,House and utility garden,kitchen_gardens,3301120000,0,DE_NRW
514,Hauswurz,houseleek,flowers_ornamental_plants,3301080000,0,DE_NRW
514,Hauswurz (Sempervivum),Houseleek (Sempervivum),flowers_ornamental_plants,3301080000,0,DE_NRW
6,Hecken oder Knicks,Hedges or hedgerows,hedges,3310200000,0,DE_NRW
1,Hecken oder Knicks,Hedges or hedgerows,hedges,3310200000,0,DE_NRW
1,Hecken oder Knicks (CC),Hedges or hedgerows (CC),hedges,3310200000,0,DE_NRW
970,Heide (Grünlandnutzung),Pasture (grassland use),pasture_meadow_grassland_grass,3302000000,0,DE_NRW
862,Heidekraut,Heather,ericaceae_heather,3301061216,0,DE_NRW
770,"Heil-, Duft- u. Gewürzpflanzen","Medicinal, aromatic and spice plants",aromatic_medicinal_culinary_plants_spices_herbs,3301061200,3,DE_NRW
753,Hibiskus,hibiscus,hibiscus,3301061218,0,DE_NRW
907,Höhere Gewalt (Zuweisung),Force majeure (assignment),not_known_and_other,3399000000,0,DE_NRW
427,"Hornklee, Hornschotenklee","horn clover, horn pod clover",clover,3301090303,0,DE_NRW
799,Husarenknopf (Sanvitalia),Sanvitalia,sanvitalia_procumbens,3301084100,0,DE_NRW
512,Iberischer Drachenkopf,Lallemantia iberica,oilseed_crops,3301060800,0,DE_NRW
900,Intern - sonstige LF,Internal - other agricultural land,not_known_and_other,3399000000,0,DE_NRW
901,Intern-nicht beantragterSchlag,Internal - field not applied for,not_known_and_other,3399000000,0,DE_NRW
680,Johanniskräuter (Echtes J.),St. John's Herbs (Genuine J.),st_johns_wort,3301061234,0,DE_NRW
677,Kamillen (Echte Kamille),Chamomiles (real chamomile),chamomile,3301061213,0,DE_NRW
765,Kapuzinerkresse,Nasturtium,nasturtiums,3301061224,0,DE_NRW
765,Kapuzinerkressen,Capuchin cresses,nasturtiums,3301061224,0,DE_NRW
602,Kartoffeln,potatoes,potatoes,3301030000,0,DE_NRW
619,Kartoffeln,potatoes,potatoes,3301030000,0,DE_NRW
619,Kartoffeln (ohne Stärkekart.),Potatoes (without starch potatoes),potatoes,3301030000,0,DE_NRW
652,Kerbel (auch Wiesenkerbel),Chervil (also meadow chervil),chervil,3301061214,0,DE_NRW
811,Kern- u. Steinobst Ertragsanl.,Pome and stone fruit production plantation,orchards_fruits,3303010000,0,DE_NRW
825,"Kernobst z.B. Äpfel, Birnen",Pome fruit e.g. apples,orchards_fruits,3303010000,0,DE_NRW
825,"Kernobst z.B.Äpfel, Birnen","Pome fruit e.g. apples, pears",orchards_fruits,3303010000,0,DE_NRW
825,"Kernobst z.B: Äpfel, Birnen","Pome fruit e.g.: apples, pears",orchards_fruits,3303010000,0,DE_NRW
645,Kichererbsen,Chickpeas,chickpeas,3301020200,0,DE_NRW
421,Klee,clover,clover,3301090303,0,DE_NRW
426,Klee (nicht stickstoffb./ÖVF),Clover (not nitrogen-fixing / ÖVF),clover,3301090303,0,DE_NRW
421,"Klee (stickstoffbindend, ÖVF)","Clover (nitrogen-fixing, ÖVF)",clover,3301090303,0,DE_NRW
421,"Klee, gesamt","Clover, total",clover,3301090303,0,DE_NRW
913,Klee-/Luzernesamenvermehrung,Clover/lucerne seed propagation,legumes_harvested_green,3301090300,0,DE_NRW
422,Kleegras,Clover grass,clover_grass_mix,3301090501,1,DE_NRW
425,Klee-Luzerne-Gemisch,Clover and alfalfa mixture,legumes_harvested_green,3301090300,3,DE_NRW
432,Kleemischung,clover mixture,clover,3301090303,7,DE_NRW
432,Kleemischung (o.Buchshornklee),Clover mixture (without box horn clover),clover,3301090303,7,DE_NRW
432,Kleemischung (ohne Bockshornklee),Clover mixture (without fenugreek),clover,3301090303,0,DE_NRW
728,Knorpelmöhren (Bischofskraut),Cartilage carrots (bishop's herb),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_NRW
516,Knöterich,Knotweed (Persicaria),polygonum,3301061229,0,DE_NRW
516,Knöterich (Persicaria),Knotweed (Persicaria),polygonum,3301061229,0,DE_NRW
519,Köcherblümchen,caddis flower,flowers_ornamental_plants,3301080000,0,DE_NRW
519,Köcherblümchen (Cuphea),Quiverflower (Cuphea),flowers_ornamental_plants,3301080000,0,DE_NRW
414,Kohl-/Steckrüben,Cabbage/swede,swede_rutabaga,3301210500,3,DE_NRW
414,Kohl-/Steckrüben (Winter),Rutabaga (winter),swede_rutabaga,3301210500,0,DE_NRW
414,"Kohlrübe, -/Steckrüben",turnips/rutabaga,swede_rutabaga,3301210500,3,DE_NRW
414,Kohlsteckrüben,Cabbage swedes,swede_rutabaga,3301210500,0,DE_NRW
66,Kond.-Brache (aktive Begrünung,Conditional fallow (active greening),fallow_land_not_crop,3301110000,0,DE_NRW
62,Kond.-Brache (Selbstbegrünung),Conditional fallow (self-greening),fallow_land_not_crop,3301110000,0,DE_NRW
764,Königskerzen (Großblütige K.),Mulleins (great mullein),flowers_ornamental_plants,3301080000,0,DE_NRW
840,Korbweiden,Basket willows,willows_osiers,3306080000,0,DE_NRW
845,Korbweiden,Basket willows,willows_osiers,3306080000,0,DE_NRW
657,Koriander,coriander,coriander,3301061215,0,DE_NRW
784,"Korischer Nieswurz, Rosen",Corsican hellebore,corsican_hellebore,3301081100,0,DE_NRW
775,Kornblumen,Cornflowers,cornflowers,3301081000,0,DE_NRW
171,Körnermais,Grain corn,grain_maize_corn_popcorn,3301010600,0,DE_NRW
792,Kornrade,Corn cockle,flowers_ornamental_plants,3301080000,0,DE_NRW
761,Kosmeen (Schmuckkörbchen),Cosmos (garden cosmos),flowers_ornamental_plants,3301080000,0,DE_NRW
392,Krambe/ Echter Meerkohl,Crambe / sea kale,brassicaceae_cruciferae,3301210000,0,DE_NRW
655,Kreuzkümmel,cumin,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_NRW
752,"Krokusse (Safran, Garten-K.)",Crocuses (saffron,saffron_crocus_sativus,3301061232,0,DE_NRW
771,Küchenkräuter,culinary herbs,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_NRW
654,Kümmel,Caraway seed/Caraway (real caraway),caraway,3301061211,0,DE_NRW
654,Kümmel (Echter Kümmel),Caraway (common caraway),caraway,3301061211,0,DE_NRW
563,Langj. o. 20 j. Stilll. AF,Long-term or over 20-year set-aside AF,fallow_land_not_crop,3301110000,0,DE_NRW
563,Langj. o. 20 j. Stilll. AL,Long-term fallow (>20y) arable,fallow_land_not_crop,3301110000,0,DE_NRW
567,Langj. o. 20 j. Stilll. DGL,Long-term or over 20-year set-aside DGL,fallow_land_not_crop,3301110000,0,DE_NRW
567,Langj. o. 20 j.Stilll. DGL,Long-term fallow (>20y) permanent grassland,fallow_land_not_crop,3301110000,0,DE_NRW
668,Lavendel,Lavender (real lavender,lavender_lavandula,3301061219,0,DE_NRW
913,Leguminosensamenvermehrung,Legume seed propagation,legumes_harvested_green,3301090300,0,DE_NRW
793,Leimkraut/Taubenkropf-Leimkraut,Campion/pigeon's eye,silene_catchfly,3301084300,0,DE_NRW
341,"Lein (Flachs, Leinsamen)",Flax (flax linseed),flax_linseed,3301060700,0,DE_NRW
341,"Lein, Flachs",Flax/Flax (flax linseed),flax_linseed,3301060700,0,DE_NRW
393,Leindotter,Camelina,camelina,3301061500,0,DE_NRW
658,Liebstöckel/Maggikraut,Lovage / Maggi herb,lovage_maggiplant,3301061221,0,DE_NRW
726,Lilien (Türkenbund),Lilies (king lily,lilies,3301082500,0,DE_NRW
222,Linsen,lentils,lentils,3301020500,0,DE_NRW
292,Linsen (Speise-Linse),Lentils (food lentil),lentils,3301020500,0,DE_NRW
756,Löwenmäulchen,Snapdragons,snapdragons,3301084500,0,DE_NRW
684,Löwenzahn,dandelion,dandelions,3301081400,0,DE_NRW
