crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
50085,Dřeviny pro ochr. pás ALS,Trees for a protective strip in an agro-forestry system,agroforestry,3312000000,0,CZ
271,Dřín (strom),dogwood (tree),dogwood_cornus,3306040000,0,CZ
68,Fazol (jinde neuvedený),Bean (not elsewhere specified),beans,3301020100,0,CZ
68,Fazol polní,Field beans,beans,3301020100,0,CZ
363,Fazol zahradní,Garden beans,beans,3301020100,0,CZ
363,Fazol zahradní (keříčkový),Garden beans (bush),beans,3301020100,0,CZ
364,Fazol zahradní (pnoucí),Garden beans (spiking),beans,3301020100,0,CZ
365,Fenykl obecný,Common fennel,fennel,3301170000,0,CZ
17,Fenykl sladký,Sweet fennel,fennel,3301170000,0,CZ
317,Festulolium,Festulolium,festulolium,3301090204,0,CZ
26,Heřmánek pravý,Chamomile,chamomile,3301061213,0,CZ
610,Hloh peřenoklanný,Hawthorn (Crataegus species),crataegus_hawthorn,3303080300,0,CZ
252,Hořčice bílá,White mustard,mustard,3301210100,0,CZ
40329,Hořčice černá,Black mustard,mustard,3301210100,0,CZ
547,Hořčice černá,Black mustard,mustard,3301210100,0,CZ
40149,Hořčice hnědá,Brown mustard,mustard,3301210100,0,CZ
250,Hořčice sareptská,Brown mustard (Sarepta mustard),mustard,3301210100,0,CZ
250,Hořčice sareptská (hnědá),Sarepta mustard (brown),mustard,3301210100,0,CZ
69,Hrách (jinde neuvedený),Peas (not elsewhere specified),peas,3301020600,0,CZ
69,Hrách polní,Field peas,peas,3301020600,0,CZ
367,Hrách zahradní (cukrový),Garden peas (sugar),peas,3301020600,0,CZ
366,Hrách zahradní (dřeňový),Garden peas,peas,3301020600,0,CZ
367,Hrách zahradní cukrový,Garden sweet peas,peas,3301020600,0,CZ
366,Hrách zahradní dřeňový,Garden peas,peas,3301020600,0,CZ
40135,Hrachor,Lathyrus,lathyrus_peavine,3301020800,0,CZ
529,Hrachor,Lathyrus,lathyrus_peavine,3301020800,0,CZ
272,Hrušeň,Pear tree,pears,3303011200,0,CZ
28,Jablečník obecný,Common horehound,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
274,Jabloň,Apple tree,apples,3303010200,0,CZ
276,Jahodník,Strawberry,strawberries,3301130000,0,CZ
418,Jakon, yacón (Smallanthus sonchifolius),root_vegetables,3301290000,0,CZ
20017,Jasan ztepilý,Common ash,tree_wood_forest,3306000000,0,CZ
96,Ječmen jarní,Spring barley,spring_barley,3301010402,0,CZ
97,Ječmen ozimý,Winter barley,winter_barley,3301010401,0,CZ
97,Ječmen ozimý dvouřadý,Two-row winter barley,winter_barley,3301010401,0,CZ
98,Ječmen ozimý víceřadý,Multi-row winter barley,winter_barley,3301010401,0,CZ
29,Jehlice rolní,Field restharrow (Ononis arvensis),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
279,Jeřáb černý,Aronia ,aronia_chokeberries,3303020100,0,CZ
277,Jeřáb obecný,rowan_rowanberries,rowan_rowanberries,3303021300,0,CZ
611,Jeřáb oskeruše,Blackberry crane,aronia_chokeberries,3303020100,0,CZ
40138,Jestřabina (jinde neuvedená),Galega officinalis (not elsewhere specified),galega,3301081900,0,CZ
30,Jestřabina lékařská,Galega officinalis,galega,3301081900,0,CZ
541,Jestřabina východní,eastern galega,galega,3301081900,0,CZ
94,Jetel,Clover,clover,3301090303,0,CZ
94,Jetel (T. nigrescens Viv.),Clover (T. nigrescens Viv.),clover,3301090303,0,CZ
542,Jetel alexandrijský,Egyptian clover (Trifolium alexandrinum),clover,3301090303,0,CZ
93,Jetel ladní,Alsike clover (Trifolium hybridum),clover,3301090303,0,CZ
73,Jetel luční,red clover,clover,3301090303,0,CZ
72,Jetel nachový,Crimson clover (Trifolium incarnatum),clover,3301090303,0,CZ
30001,Jetel nachový (inkarnát),Crimson clover (Trifolium incarnatum),clover,3301090303,0,CZ
74,Jetel perský (zvrácený),Persian clover (Trifolium resupinatum),clover,3301090303,0,CZ
75,Jetel plazivý,White clover (Trifolium repens),clover,3301090303,0,CZ
76,Jetel švédský (zvrhlý),Swedish clover (Trifolium hybridum / Alsike clover),clover,3301090303,0,CZ
431,Jetelotravní směs (s převahou jetelovin),Clover mix (predominantly clover),clover,3301090303,7,CZ
50017,Jetelotravní směs (s převahou travin),Clover-grass mix (grass-dominated),clover_grass_mix,3301090501,1,CZ
318,Jílek hybridní,Hybrid ryegrass (Lolium hybridum),lolium_ryegrass,3301090205,0,CZ
30022,Jílek mnohokvětý,Many-flowered St. John's wort,st_johns_wort,3301061234,0,CZ
40150,Jílek mnohokvětý,Many-flowered St. John's wort,st_johns_wort,3301061234,0,CZ
319,Jílek mnohokvětý italský,Italian ryegrass,lolium_ryegrass,3301090205,0,CZ
320,Jílek mnohokvětý jednoletý,Italian ryegrass,lolium_ryegrass,3301090205,0,CZ
30023,Jílek vytrvalý,Perennial ryegrass (Lolium perenne),lolium_ryegrass,3301090205,0,CZ
321,Jílek vytrvalý,Perennial ryegrass (Lolium perenne),lolium_ryegrass,3301090205,0,CZ
40151,Jílek vytrvalý,Perennial ryegrass (Lolium perenne),lolium_ryegrass,3301090205,0,CZ
31,Jitrocel kopinatý,Ribwort plantain (Plantago lanceolata),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
370,Kapusta hlávková,Cabbage,brassica_oleracea_cabbage,3301210200,0,CZ
370,Kapusta hlávková jarní,Spring cabbage,brassica_oleracea_cabbage,3301210200,0,CZ
40148,Kapusta hlávková ozimá,winter savoy cabbage,savoy_cabbage,3301210211,0,CZ
559,Kapusta hlávková ozimá,winter savoy cabbage,savoy_cabbage,3301210211,0,CZ
369,Kapusta kadeřavá (Kadeřávek),Curly cabbage (Curly cabbage),kale,3301210208,0,CZ
369,Kapusta kadeřavá (kadeřávek),Kale,kale,3301210208,0,CZ
14,Kapusta krmná,Cabbage feed,brassica_oleracea_cabbage,3301210200,0,CZ
371,Kapusta růžičková,Brussels sprouts,brussels_sprouts,3301210203,0,CZ
280,Kaštanovník jedlý,Edible chestnut tree,sweet_chestnuts,3303030500,0,CZ
281,Kdouloň podlouhlá plodová,Quince oblong fruit,quinces,3303011500,0,CZ
353,Kedluben,Kohlrabi,kohlrabi,3301210209,0,CZ
253,Kmín kořenný,Caraway,caraway,3301061211,0,CZ
50081,Kmín kořenný dvouletý,Biennial aromatic caraway,caraway,3301061211,0,CZ
560,Kmín kořenný jarní,spring Caraway,caraway,3301061211,0,CZ
40296,Kmín kořenný jarní,spring Caraway,caraway,3301061211,0,CZ
253,Kmín kořenný ozimý,Winter caraway,caraway,3301061211,0,CZ
40293,Kokrhel,"Rhinanthus minor, known as yellow rattle",plants_harvested_green,3301090000,0,CZ
77,Komonice,Sweet clover,melilot,3301090304,0,CZ
96,Komonice,Sweet clover,melilot,3301090304,0,CZ
97,Komonice,Sweet clover,melilot,3301090304,0,CZ
77,Komonice ,Melilotus officinalis,melilot,3301090304,0,CZ
40001,Konopí - Antal,Cannabis - Antal,hemp_cannabis,3301061000,0,CZ
50347,Konopí - Bialobrzeskie,Hemp – Bialobrzeskie,hemp_cannabis,3301061000,0,CZ
50348,Konopí - Białobrzeskie,Hemp – Białobrzeskie,hemp_cannabis,3301061000,0,CZ
40005,Konopí - Bialobrzeskie ,Cannabis - Bialobrzeskie,hemp_cannabis,3301061000,0,CZ
40005,Konopí - Bialobrzeskie *CZ x,Cannabis - Bialobrzeskie *CZ x,hemp_cannabis,3301061000,0,CZ
40006,Konopí - Cannakomp ,Cannabis - Cannacomp,hemp_cannabis,3301061000,0,CZ
40007,Konopí - Carma ,Cannabis - Carma,hemp_cannabis,3301061000,0,CZ
40008,Konopí - Carmagnola,Hemp – Carmagnola,hemp_cannabis,3301061000,0,CZ
40008,Konopí - Carmagnola ,Hemp - Carmagnola,hemp_cannabis,3301061000,0,CZ
40011,Konopí - CS  ,Cannabis - CS,hemp_cannabis,3301061000,0,CZ
40313,Konopí - Earlina 8 FC,Cannabis - Earlina 8 FC,hemp_cannabis,3301061000,0,CZ
40280,Konopí - Eletta Campana,Cannabis - Eletta Campana,hemp_cannabis,3301061000,0,CZ
50118,Konopí - Enectaliana,Cannabis - Enectaliana,hemp_cannabis,3301061000,0,CZ
50125,Konopí - Enectarol,Cannabis - Enectarol,hemp_cannabis,3301061000,0,CZ
40019,Konopí - Fedora 17,Hemp – Fedora 17,hemp_cannabis,3301061000,0,CZ
40019,Konopí - Fedora 17  ,Cannabis - Fedora 17,hemp_cannabis,3301061000,0,CZ
40020,Konopí - Felina 32,Cannabis - Felina 32,hemp_cannabis,3301061000,0,CZ
40022,Konopí - Férimon,Hemp – Férimon,hemp_cannabis,3301061000,0,CZ
40021,Konopí - Ferimon ,Cannabis - Ferimon,hemp_cannabis,3301061000,0,CZ
40022,Konopí - Férimon  ,Cannabis - Ferimon,hemp_cannabis,3301061000,0,CZ
40025,Konopí - Fibrol,Hemp - Fibrol,hemp_cannabis,3301061000,0,CZ
40282,Konopí - Fibror 79,Hemp - Fibror 79,hemp_cannabis,3301061000,0,CZ
40026,Konopí - Finola,Hemp – Finola,hemp_cannabis,3301061000,0,CZ
40026,Konopí - Finola  ,Cannabis - Finola,hemp_cannabis,3301061000,0,CZ
50129,Konopí - Finola2,Hemp – Finola2,hemp_cannabis,3301061000,0,CZ
40377,Konopí - Fiona,Hemp – Fiona,hemp_cannabis,3301061000,0,CZ
40027,Konopí - Futura 75,Hemp – Futura 75,hemp_cannabis,3301061000,0,CZ
40027,Konopí - Futura 75,Hemp – Futura 75,hemp_cannabis,3301061000,0,CZ
40027,Konopí - Futura 75  ,Cannabis - Futura 75,hemp_cannabis,3301061000,0,CZ
40326,Konopí - Futura 83,Cannabis - Futura 83,hemp_cannabis,3301061000,0,CZ
40299,Konopí - Henola,Hemp - Henola,hemp_cannabis,3301061000,0,CZ
40303,Konopí - KC Dora,Cannabis - KC Dora,hemp_cannabis,3301061000,0,CZ
40029,Konopí - KC Dóra,Hemp - KC Dóra,hemp_cannabis,3301061000,0,CZ
40030,Konopí - KC Virtus,Cannabis - KC Virtus,hemp_cannabis,3301061000,0,CZ
40031,Konopí - KC Zuzana,Hemp - KC Zuzana,hemp_cannabis,3301061000,0,CZ
40032,Konopí - Kompolti,Hemp – Kompolti,hemp_cannabis,3301061000,0,CZ
40032,Konopí - Kompolti  ,Cannabis - Kompolti,hemp_cannabis,3301061000,0,CZ
40033,Konopí - Kompolti hibrid TC  ,Hemp - Kompolti hybrid TC,hemp_cannabis,3301061000,0,CZ
40378,Konopí - Loja,Cannabis - Loja,hemp_cannabis,3301061000,0,CZ
50120,Konopí - Mona 16,Cannabis - Mona 16,hemp_cannabis,3301061000,0,CZ
40038,Konopí - Monoica  ,Cannabis - Monoica,hemp_cannabis,3301061000,0,CZ
40053,Konopí - Rajan,Cannabis - Rajan,hemp_cannabis,3301061000,0,CZ
40040,Konopí - Santhica 27,Hemp – Santhica 27,hemp_cannabis,3301061000,0,CZ
40040,Konopí - Santhica 27  ,Cannabis - Santhica 27,hemp_cannabis,3301061000,0,CZ
40041,Konopí - Santhica 70,Hemp – Santhica 70,hemp_cannabis,3301061000,0,CZ
40041,Konopí - Santhica 70 ,Cannabis - Santhica 70,hemp_cannabis,3301061000,0,CZ
40045,Konopí - Tiborszállási,Hemp - Tiborszállási,hemp_cannabis,3301061000,0,CZ
40046,Konopí - Tisza  ,Cannabis - Tisza,hemp_cannabis,3301061000,0,CZ
40047,Konopí - Tygra,Hemp – Tygra,hemp_cannabis,3301061000,0,CZ
40047,Konopí - Tygra  ,Cannabis - Tiger,hemp_cannabis,3301061000,0,CZ
40049,Konopí - Uso-31,Hemp – Uso-31,hemp_cannabis,3301061000,0,CZ
40049,Konopí - Uso-31  ,Cannabis - Uso-31,hemp_cannabis,3301061000,0,CZ
40052,Konopí - Zenit,Cannabis - Zenit,hemp_cannabis,3301061000,0,CZ
254,Konopí seté,Hemp sown,hemp_cannabis,3301061000,0,CZ
18,Kopr vonný,Dill,anethum_dill,3301061203,0,CZ
532,Kopřiva dvoudomá,Stinging nettle,nettles,3301061225,0,CZ
40066,Koriandr setý,Coriander seeds,coriander,3301061215,0,CZ
19,Koriandr setý,Coriander seeds,coriander,3301061215,0,CZ
40159,Kostřava červená,red fescue,festuca_fescue,3301090202,0,CZ
322,Kostřava červená,red fescue,festuca_fescue,3301090202,0,CZ
540,Kostřava drsnolistá,Rough-leaved fescue,festuca_fescue,3301090202,0,CZ
323,Kostřava luční,Meadow fescue,pasture_meadow_grassland_grass,3302000000,0,CZ
324,Kostřava ovčí,Sheep fescue,festuca_fescue,3301090202,0,CZ
325,Kostřava rákosovitá,tall fescue,festuca_fescue,3301090202,0,CZ
539,Kostřava vláskovitá,Hairy fescue,festuca_fescue,3301090202,0,CZ
40136,Kozinec,Milk vetch,vetches,3301090305,0,CZ
372,Kozlíček polní (polníček),Lamb’s lettuce (field salad),lambs_lettuce_rapunzel,3301310500,0,CZ
372,Kozlíček polníček,"Valeriana locusta (cornsalad, rapunzel, lamb)",lambs_lettuce_rapunzel,3301310500,0,CZ
40067,Kozlík lékařský,Valerian,valerian,3301061238,0,CZ
33,Kozlík lékařský,Valerian,valerian,3301061238,0,CZ
50082,Krajinný prvek,Landscape element,non_productive_landscape_elements,3310000000,0,CZ
603,Krambe habešská (Katrán etiopský),Abyssinian krambe (Ethiopian katran),guizotia_abyssinica_nyger,3301060900,0,CZ
376,Křen selský,Horseradish,horseradish,3301210400,0,CZ
50025,Křen selský jednoletý,Annual horseradish,horseradish,3301210400,0,CZ
376,Křen selský víceletý,Perennial horseradish,horseradish,3301210400,0,CZ
433,Kukuřice (jinde neuvedená),Maize (not elsewhere specified),grain_maize_corn_popcorn,3301010600,0,CZ
373,Kukuřice cukrová,Sweet corn,grain_maize_corn_popcorn,3301010600,0,CZ
433,Kukuřice na siláž,silage maize,green_silo_maize,3301090400,0,CZ
434,Kukuřice na zrno,Corn on the grain,grain_maize_corn_popcorn,3301010600,0,CZ
374,Kukuřice pukancová,Popcorn,grain_maize_corn_popcorn,3301010600,0,CZ
375,Květák,Cauliflower,cauliflower,3301210204,0,CZ
40292,Květiny,Flowers,flowers_ornamental_plants,3301080000,0,CZ
125,Laskavec,amaranth,amaranth,3301150100,0,CZ
40096,Laskavec zelenoklasý,Amaranthus powellii,amaranth,3301150100,0,CZ
442,Léčivé rostliny (více druhů),Medicinal plants (multiple species),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
439,Léčivé rostliny (více druhů),Medicinal plants (multiple species),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
35,Lékořice lysá,Licorice bald,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
40068,Lékořice lysá,Licorice bald,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
255,Len olejný,Oily flax,flax_linseed_oil,3301060702,0,CZ
256,Len přadný,Flax warp,flax_linen,3301060701,0,CZ
113,Lesknice kanárská,Canary firefly,canary_seed_canaryseed,3301011400,0,CZ
348,Lesknice vodní,Floating sweet-grass,poaceae_grasses,3301090200,0,CZ
40073,Leuzea/parcha saflorová (maralí kořen),Leuzea/parcha safflower (mallow root),malva,3301082800,0,CZ
40069,Levandule lékařská,Medical lavender,lavender_lavandula,3301061219,0,CZ
34,Levandule lékařská,Medical lavender,lavender_lavandula,3301061219,0,CZ
40070,Libeček lékařský,Lovage,lovage_maggiplant,3301061221,0,CZ
36,Libeček lékařský,Lovage,lovage_maggiplant,3301061221,0,CZ
377,Lilek vejcoplodý (baklažán),Eggplant (eggplant),aubergine_eggplant,3301260000,0,CZ
327,Lipnice hajní,Wood bluegrass (Poa nemoralis),poaceae_grasses,3301090200,0,CZ
328,Lipnice luční,Meadow grass (Poa pratensis),poaceae_grasses,3301090200,0,CZ
347,Lipnice obecná,Poaceae grass,poaceae_grasses,3301090200,0,CZ
329,Lipnice roční,Annual bluegrass,poaceae_grasses,3301090200,0,CZ
283,Líska obecná,Common hazel,hazelnuts_hazel,3303030200,0,CZ
20020,Líska obecná,Common hazel,hazelnuts_hazel,3303030200,0,CZ
257,Lnička setá jarní,Camelina ,camelina,3301061500,0,CZ
258,Lnička setá ozimá,Camelina ,camelina,3301061500,0,CZ
40071,Lopuch větší,Greater burdock,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
426,Luční směs trav,Meadow mix of grasses,pasture_meadow_grassland_grass,3302000000,7,CZ
78,Lupina (jinde neuvedená),Lupine (not elsewhere specified),sweet_lupins,3301020700,0,CZ
40153,Lupina bílá,Lupine white,sweet_lupins,3301020700,0,CZ
78,Lupina bílá,Lupine white,sweet_lupins,3301020700,0,CZ
446,Lupina modrá,Lupine blue,sweet_lupins,3301020700,0,CZ
81,Lupina proměnlivá (andská),Lupine variable (Andean),sweet_lupins,3301020700,0,CZ
80,Lupina úzkolistá,Narrow-leaved lupine,sweet_lupins,3301020700,0,CZ
40152,Lupina úzkolistá,Narrow-leaved lupine,sweet_lupins,3301020700,0,CZ
40161,Lupina žlutá,Lupine yellow,sweet_lupins,3301020700,0,CZ
432,Luskoobilní směs bez podsevu,Legume mixture without underseeding,legumes_harvested_green,3301090300,7,CZ
50030,Luskoobilní směs s podsevem PVN,Legume mix with nitrogen-fixing crops underseeding,legumes_harvested_green,3301090300,7,CZ
612,Mahónie,Mahonia aquifolium,berries_berry_species,3303020000,0,CZ
40072,Majoránka zahradní,Garden marjoram,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
20,Majoránka zahradní,Garden marjoram,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
259,Mák,Poppy,poppy,3301060600,0,CZ
550,Mák setý jarní,Poppy sown in spring,summer_poppy,3301060602,0,CZ
259,Mák setý jarní,Poppy sown in spring,summer_poppy,3301060602,0,CZ
536,Mák setý ozimý,Poppy sown winter,winter_poppy,3301060601,0,CZ
40323,Mák setý ozimý,Poppy sown winter,winter_poppy,3301060601,0,CZ
286,Maliník,Raspberry,raspberry_raspberries,3303021000,0,CZ
287,Mandloň plodová,Almond fruit,almond,3303030100,0,CZ
378,Mangold,Chard,chard,3301310100,0,CZ
455,Mastňák habešský,nyger seed,guizotia_abyssinica_nyger,3301060900,0,CZ
604,Mastňák habešský,nyger seed,guizotia_abyssinica_nyger,3301060900,0,CZ
561,Máta huňatá,Bushy mint,mints_peppermint,3301061222,0,CZ
40078,Máta huňatá,Bushy mint,mints_peppermint,3301061222,0,CZ
40142,Máta jemná,Mild mint,mints_peppermint,3301061222,0,CZ
562,Máta jemná,Mild mint,mints_peppermint,3301061222,0,CZ
563,Máta kadeřavá,Peppermint,mints_peppermint,3301061222,0,CZ
564,Máta klasnatá,Spearmint,mints_peppermint,3301061222,0,CZ
565,Máta okrouhlolistá,Round-leaf mint,mints_peppermint,3301061222,0,CZ
38,Máta peprná,Peppermint,mints_peppermint,3301061222,0,CZ
246,Mateřídouška,Thyme,thyme,3301061237,0,CZ
40074,Mateřídouška vejčitá,Oviparous motherwort,thyme,3301061237,0,CZ
39,Meduňka lékařská,Lemon balm,lemon_balm_melissa,3301061220,0,CZ
331,Medyněk vlnatý,Woolly medic,poaceae_grasses,3301090200,0,CZ
379,Meloun cukrový,Sugar melon,melon,3301140300,0,CZ
380,Meloun vodní,Watermelon,watermelon,3301140500,0,CZ
535,Merlík čilský,Quinoa ,quinoa,3301150300,0,CZ
40311,Merlík čilský,Quinoa ,quinoa,3301150300,0,CZ
289,Meruňka,Apricot,apricots,3303010300,0,CZ
130,Měsíček lékařský,Calendula,calendula_marigold,3301061210,0,CZ
40075,Měsíček lékařský,Calendula,calendula_marigold,3301061210,0,CZ
292,Mišpule německá,German medlar,medlar_loquat,3303010800,0,CZ
293,Moruše,Mulberry,other_permanent_crops_plantations,3303990000,0,CZ
382,Mrkev,Carrot,carrots_daucus,3301290300,0,CZ
382,Mrkev jedlá,Carrots,carrots_daucus,3301290300,0,CZ
40361,Mrkev jedlá,Carrots,carrots_daucus,3301290300,0,CZ
40362,Mrkev krmná,Carrot seeds,carrots_daucus,3301290300,0,CZ
381,Mrkev krmná,Carrot seeds,carrots_daucus,3301290300,0,CZ
613,Muchovník olšolistý,Amelanchier alnifolia,berries_berry_species,3303020000,0,CZ
454,Mužák prorostlý,Silphium perfoliatum,silphium_rosinweeds,3301084400,0,CZ
40105,Mužák prorostlý,Silphium perfoliatum,silphium_rosinweeds,3301084400,0,CZ
294,Myrobalán plodová,Myrobalan fruit,orchards_fruits,3303010000,0,CZ
1000,Neurčená plodina,Unspecified crop,other_arable_land_crops,3301990000,0,CZ
435,Okrasné rostliny a trvalky nerozlišené (více druhů),"Ornamental plants and perennials, undifferentiated (multiple species)",flowers_ornamental_plants,3301080000,3,CZ
383,Okurka nakládačka,Cucumber,cucumber_pickle,3301140100,0,CZ
384,Okurka salátová,Cucumber salad,cucumber_pickle,3301140100,0,CZ
20018,Olše lepkavá,Sticky alder,tree_wood_forest,3306000000,0,CZ
20019,Olše šedá,Gray alder,tree_wood_forest,3306000000,0,CZ
43,Oman pravý,Elecampane (Inula helenium),aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,CZ
296,Ořešák vlašský,Walnut,walnuts,3303030600,0,CZ
40116,Orná bez plodiny,Arable without a crop,fallow_land_not_crop,3301110000,0,CZ
464,Orná bez plodiny,Arable without a crop,fallow_land_not_crop,3301110000,0,CZ
469,Ostatní směsky,Other mixes,not_known_and_other,3399000000,0,CZ
423,Ostatní směsky,Other mixes,not_known_and_other,3399000000,0,CZ
