crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
359,GLÖZ FELDGEHÖLZ / BAUM- / GEBÜSCHGRUPPE,GLÖZ FIELD HEDGEYARD/TREES/SCREEN OF TREES,tree_lines,3310300000,0,AT
352,GLÖZ GRABEN / UFERRANDSTREIFEN,DITCH / BORDER STRIP OF GOOD AGRICULTURAL AND ECOLOGICAL CONDITION,ditches,3310500000,0,AT
360,GLÖZ HECKE / UFERGEHÖLZ,GLÖZ HEDGE/RIVERBANK,hedges,3310200000,0,AT
358,GLÖZ NATURDENKMAL FLÄCHE,Natural Site Area,environmental_protection,3311000000,0,AT
361,GLÖZ RAIN / BÖSCHUNG / TROCKENSTEINMAUER,GLÖZ RAIN / SLOPE / DRYSTONE WALL,stone_walls,3310600000,0,AT
354,GLÖZ STEINRIEGEL / STEINHAGE,GOOD AGRICULTURAL AND ECOLOGICAL CONDITION STEINRIEGEL / STEINHAGE,stone_walls,3310600000,0,AT
355,GLÖZ TEICH / TÜMPEL,POND / POOL OF GOOD AGRICULTURAL AND ECOLOGICAL CONDITION,wetlands,3310400000,0,AT
771,GRÜNBRACHE,GREEN FALLOW,fallow_land_not_crop,3301110000,0,AT
721,GRÜNLANDBRACHE,GRASSLAND FALLOW,fallow_land_not_crop,3301110000,0,AT
135,GRÜNMAIS,GREEN CORN,green_silo_maize,3301090400,0,AT
681,GRÜNSCHNITTROGGEN,GREEN CUT RYE,green_cut_rye,3301090600,0,AT
765,GRÜNSCHNITTROGGEN / HIRSE,GREEN CUT RYE / MILLET,green_cut_rye,3301090600,6,AT
764,GRÜNSCHNITTROGGEN / MAIS,GREEN CUT RYE / CORN,green_cut_rye,3301090600,6,AT
766,GRÜNSCHNITTROGGEN / SONNENBLUME,GREEN CUT RYE / SUNFLOWER,green_cut_rye,3301090600,6,AT
766,GRÜNSCHNITTROGGEN / SONNENBLUMEN,GREEN CUT RYE / SUNFLOWERS,green_cut_rye,3301090600,6,AT
763,GRÜNSCHNITTROGGEN / SUDANGRAS,GREEN CUT RYE / SUDAN GRASS,green_cut_rye,3301090600,6,AT
658,HANF,HEMP,hemp_cannabis,3301061000,0,AT
855,HASELNÜSSE UND ANDERE SCHALENFRÜCHTE,HASELNUTS AND OTHER TREE NUTS,nuts,3303030000,7,AT
538,HEILPFLANZEN,MEDICINAL PLANTS,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,AT
848,HEILPFLANZEN IM FOLIENTUNNEL,MEDICINAL PLANTS IN THE FILM TUNNEL,greenhouse_foil_film,3305000000,0,AT
847,HEILPFLANZEN IM GEWÄCHSHAUS,MEDICINAL PLANTS IN THE GREENHOUSE,greenhouse_foil_film,3305000000,0,AT
118,HIRSE,MILLET,millet_sorghum,3301010900,0,AT
132,HIRSE / FELDGEMÜSE,MILLET / FIELD VEGETABLES,millet_sorghum,3301010900,6,AT
832,HOLUNDER,ELDER,elder_elderberry,3303080400,0,AT
821,HOPFEN,HOP,hops,3301060200,0,AT
707,HUTWEIDE,MEAGER PASTURE,pasture_meadow_grassland_grass,3302000000,0,AT
537,JOHANNISKRAUT,ST. JOHNs WORT,st_johns_wort,3301061234,0,AT
120,KANARIENSAAT,CANARY SEED,canary_seed_canaryseed,3301011400,0,AT
623,KICHERERBSEN,CHICKPEAS,chickpeas,3301020200,0,AT
812,KIRSCHEN,CHERRIES,cherry_cherries,3303010400,0,AT
633,KLEE,CLOVER,clover,3301090303,0,AT
664,KLEE / FELDGEMÜSE,CLOVER / FIELD VEGETABLES,clover,3301090303,6,AT
634,KLEEGRAS,CLOVER-GRASS,clover_grass_mix,3301090501,1,AT
665,KLEEGRAS / FELDGEMÜSE,CLOVER GRASS / FIELD VEGETABLES,clover_grass_mix,3301090501,6,AT
184,KLEEGRAS / SILOMAIS,CLOVER GRASS / SILAGE MAIZE,clover_grass_mix,3301090501,6,AT
201,KÖRNERERBSEN,GRAIN PEAS,peas,3301020600,0,AT
204,KÖRNERERBSEN / FELDGEMÜSE,GRAIN PEAS / FIELD VEGETABLES,peas,3301020600,6,AT
105,KÖRNERMAIS,GRAIN CORN,grain_maize_corn_popcorn,3301010600,0,AT
180,KRESSE,Garden cress,cress,3301210300,0,AT
689,LEINDOTTER,CAMELINA (Camelina sativa),camelina,3301061500,0,AT
622,LINSEN,LENTILS,lentils,3301020500,0,AT
350,LSE FELDGEHÖLZ / BAUM- / GEBÜSCHGRUPPE,PROTECTED LANDSCAPE ELEMENT FIELD WOOD / TREE / BRUSH GROUP,tree_lines,3310300000,0,AT
351,LSE HECKE / UFERGEHÖLZ,(Protected Landscape Element) HEDGE / SHORE WOOD,hedges,3310200000,0,AT
366,LSE MEHRNUTZENHECKE,LSE MULTI-USE HECK,tree_wood_forest,3306000000,0,AT
353,LSE RAIN / BÖSCHUNG / TROCKENSTEINMAUER,PROTECTED LANDSCAPE ELEMENET RAIN / EMBANKMENT / DRY STONE WALL,stone_walls,3310600000,0,AT
635,LUZERNE,ALFALFA,alfalfa_lucerne,3301090301,0,AT
717,MÄHWIESE/-WEIDE DREI UND MEHR NUTZUNGEN,MOWING MEADOW / PASTURE (THREE AND MORE USES),pasture_meadow_grassland_grass,3302000000,4,AT
716,MÄHWIESE/-WEIDE ZWEI NUTZUNGEN,MOWING MEADOW / PASTURE (TWO USES),pasture_meadow_grassland_grass,3302000000,4,AT
172,MAIS / KÄFERBOHNEN IN GETRENNTEN REIHEN,CORN / BEETLE BEANS IN SEPARATED ROWS,maize_bean_row_mix,3301321301,2,AT
106,MAIS CORN-COB-MIX (CCM),CORN CORN-COB-MIX (CCM),grain_maize_corn_popcorn,3301010600,0,AT
131,MAIS CORN-COB-MIX (CCM) / FELDGEMÜSE,CORN CORN COB MIX (CCM) / FIELD VEGETABLES,grain_maize_corn_popcorn,3301010600,6,AT
680,MARIENDISTELN,MARIAN THISTLES (Silybum marianum),marian_thistles,3301061300,0,AT
813,MARILLEN,Apricots,apricots,3303010300,0,AT
861,MEHRJÄHRIGE BAUMSCHULEN,MULTI-YEAR NURSERY,nurseries_nursery,3303070000,0,AT
920,NATURSCHUTZFACHLICH WERTVOLLE PFLEGEFLÄCHE,VALUABLE ECOLOGIC PROTECTION AREA,environmental_protection,3311000000,0,AT
829,NEKTARINEN,NECTARINES,nectarine,3303010900,0,AT
0,NICHT DEFINIERT,NOT DEFINED,not_known_and_other,3399000000,0,AT
806,OBST / HOPFEN BODENGESUNDUNG,FRUIT / HOP SOIL HEALTH,fallow_land_not_crop,3301110000,0,AT
852,OBST IM FOLIENTUNNEL,FRUIT IN THE FILM TUNNEL,greenhouse_foil_film,3305000000,0,AT
851,OBST IM GEWÄCHSHAUS,FRUITS IN THE GREENHOUSE,greenhouse_fruits,3305011100,0,AT
806,OBST/HOPFEN BODENGESUNDUNG,FRUIT / HOP SOIL RECOVERY,fallow_land_not_crop,3301110000,0,AT
751,ÖLKÜRBIS,OIL PUMPKIN,pumpkin_squash_gourd,3301140400,0,AT
751,ÖLKÜRBISSE,OIL PUMPKINS,pumpkin_squash_gourd,3301140400,0,AT
310,ÖLLEIN (NICHT ZUR FASERGEWINNUNG),FLAX (NOT FOR FIBER RECOVERY),flax_linseed_oil,3301060702,0,AT
311,ÖLLEIN (NICHT ZUR FASERGEWINNUNG) / FELDGEMÜSE,OIL FLAX (NOT FOR FIBER PRODUCTION) / FIELD VEGETABLES,flax_linseed_oil,3301060702,6,AT
690,ÖLRETTICH,OIL RADISH,oil_fodder_radish,3301210600,0,AT
210,PELUSCHKE,PELUSCHKE,peas,3301020600,0,AT
210,PELUSCHKEN,FIELD PEA (Pisum sativum),peas,3301020600,0,AT
814,PFIRSICHE,PEACHES,peach,3303011100,0,AT
830,PFLAUMEN,PLUMS,plums,3303011300,0,AT
682,PHACELIA,PHACELIA,phacelia,3301061400,0,AT
626,PLATTERBSEN,FLAT PEAS,lathyrus_peavine,3301020800,0,AT
759,QUINOA,QUINOA,quinoa,3301150300,0,AT
828,QUITTEN,QUINCES,quinces,3303011500,0,AT
862,REBSCHULEN,VINE SCHOOLS,vineyards_wine_vine_rebland_grapes,3303060000,0,AT
179,REIS,Rice,rice,3301010700,0,AT
767,ROLLRASEN,TURF,sod_turf,3301090207,0,AT
691,RÜBENVERMEHRUNG,BEET PROPAGATION,beetroot_beets,3301290200,0,AT
527,SAATKARTOFFELN,SEED POTATOES,potatoes,3301030000,0,AT
173,SAATMAISVERMEHRUNG,SEED CORN PROPAGATION,grain_maize_corn_popcorn,3301010600,0,AT
775,SALBEI (CHIA),SAGE (CHIA),sage_chia,3301190000,0,AT
842,"SCHALENFRÜCHTE (WALNÜSSE, HASELNÜSSE, ...)",NUTS (WALNUTS HAZELNUTS ...),nuts,3303030000,0,AT
906,SCHNITTWEINGARTEN,CUT WINE GARDEN,vineyards_wine_vine_rebland_grapes,3303060000,0,AT
506,SENF,MUSTARD,mustard,3301210100,0,AT
109,SILOMAIS,SILO CORN,green_silo_maize,3301090400,0,AT
308,SOJABOHNEN,SOYBEANS,soy_soybeans,3301160000,0,AT
309,SOJABOHNEN / SOMMERWICKEN IN GETRENNTEN REIHEN,SOYBEANS / SUMMER VETCHETS IN SEPARATE ROWS,soybeans_vetches_row_mix,3301321302,2,AT
212,SOMMERACKERBOHNEN,SUMMER VEGETABLE BEANS,beans,3301020100,0,AT
146,SOMMERDINKEL (SPELZ),SUMMER SPELT (SPELT),spring_spelt,3301011002,0,AT
147,SOMMERDINKEL (SPELZ) / FELDGEMÜSE,SUMMER SPELLED / FIELD VEGETABLES,spring_spelt,3301011002,6,AT
111,SOMMERGERSTE,SUMMER BARLEY,spring_barley,3301010402,0,AT
181,SOMMERGERSTE (HERBSTANBAU),SUMMER BARLEY (AUTUMN SOWING),spring_barley,3301010402,0,AT
183,SOMMERGERSTE (HERBSTANBAU) / BUCHWEIZEN,SPRING BARLEY (AUTUMN CULTIVATION) / BUCKWHEAT,spring_barley_with_undersowing,3301320402,1,AT
182,SOMMERGERSTE (HERBSTANBAU) / FELDGEMÜSE,SUMMER BARLEY (AUTUMN CROPS) / FIELD VEGETABLES,spring_barley,3301010402,6,AT
161,SOMMERGERSTE / BUCHWEIZEN,SUMMER BARLEY / BUCKWHEAT,spring_barley_with_undersowing,3301320402,1,AT
126,SOMMERGERSTE / FELDGEMÜSE,SUMMER BARLEY / FIELD VEGETABLES,spring_barley,3301010402,6,AT
155,SOMMERHAFER,SUMMER OATS,spring_oats,3301010502,0,AT
156,SOMMERHAFER / FELDGEMÜSE,SUMMER OATS / FIELD VEGETABLES,spring_oats,3301010502,6,AT
163,SOMMERHAFER / FUTTERRÜBE,SUMMER OATS / FOOD BEET,spring_oats,3301010502,6,AT
185,SOMMERHAFER / KLEEGRAS,SOMMERHAFER / CLOVER GRASS,spring_oats_with_undersowing,3301320502,1,AT
166,SOMMERHARTWEIZEN (DURUM),SUMMER HARD WHEAT (DURUM),spring_durum_hard_wheat,3301010202,0,AT
170,SOMMERHARTWEIZEN (DURUM) / BUCHWEIZEN,SUMMER HARD WHEAT (DURUM) / BUCKWHEAT,spring_durum_hard_wheat_with_undersowing,3301320302,1,AT
168,SOMMERHARTWEIZEN (DURUM) / FELDGEMÜSE,SUMMER HARD WHEAT / FIELD VEGETABLES,spring_durum_hard_wheat,3301010202,6,AT
214,SOMMERKÖRNERERBSEN,SUMMER PEAS,peas,3301020600,0,AT
535,SOMMERKÜMMEL,SUMMER CUMIN,caraway,3301061211,0,AT
627,SOMMERLINSEN,SUMMER LENTILS,lentils,3301020500,0,AT
114,SOMMERMENGGETREIDE,SUMMER MESLIN,spring_meslin,3301011102,0,AT
128,SOMMERMENGGETREIDE / FELDGEMÜSE,SUMMER Meslin / FIELD VEGETABLES,spring_meslin,3301011102,6,AT
509,SOMMERMOHN,SUMMER POPPY,summer_poppy,3301060602,0,AT
302,SOMMERRAPS,SUMMER RAPES,summer_rapeseed_rape,3301060403,0,AT
141,SOMMERROGGEN,SUMMER RYE,spring_rye,3301010302,0,AT
143,SOMMERROGGEN / FELDGEMÜSE,SUMMER RYE / FIELD VEGETABLES,spring_rye,3301010302,6,AT
304,SOMMERRÜBSEN,SUMMER BEETS,beetroot_beets,3301290200,0,AT
157,SOMMERTRITICALE,SUMMER TRITICALE,spring_triticale,3301010802,0,AT
158,SOMMERTRITICALE / FELDGEMÜSE,SUMMER TRITICALE / FIELD VEGETABLES,spring_triticale,3301010802,6,AT
137,SOMMERWEICHWEIZEN,SUMMER COMMON WHEAT,spring_common_soft_wheat,3301010102,0,AT
139,SOMMERWEICHWEIZEN / FELDGEMÜSE,SUMMER WHEAT / FIELD VEGETABLES,spring_common_soft_wheat,3301010102,6,AT
624,SOMMERWICKEN,SUMMER VETCHES,vetches,3301090305,0,AT
307,SONNENBLUMEN,SUNFLOWERS,sunflower,3301060500,0,AT
661,SONSTIGE ACKERFLÄCHEN,OTHER FARM AREA,other_arable_land_crops,3301990000,0,AT
671,SONSTIGE ACKERKULTUREN,OTHER FARM CROPS,other_arable_land_crops,3301990000,0,AT
843,SONSTIGE FLÄCHEN: GESCHÜTZTER ANBAU,OTHER AREAS: PROTECTED CULTIVATION,environmental_protection,3311000000,0,AT
710,SONSTIGE GRÜNLANDFLÄCHEN,OTHER GRASSLAND AREAS,pasture_meadow_grassland_grass,3302000000,0,AT
722,SONSTIGE HUTWEIDEFLÄCHEN,OTHER MEAGER MEADOW AREAS,pasture_meadow_grassland_grass,3302000000,0,AT
846,SONSTIGE KULTUREN IM FOLIENTUNNEL,OTHER CULTURES IN THE FILM TUNNEL,greenhouse_foil_film,3305000000,0,AT
845,SONSTIGE KULTUREN IM GEWÄCHSHAUS,OTHER CULTURES IN THE GREENHOUSE,greenhouse_foil_film,3305000000,0,AT
752,"SONSTIGE ÖLFRÜCHTE (SAFLOR, ...)",OTHER OIL FRUITS (SAFLORO ...),oilseed_crops,3301060800,0,AT
810,SONSTIGE SPEZIALKULTURFLÄCHEN,OTHER SPECIAL CULTURAL AREAS,not_known_and_other,3399000000,0,AT
907,SONSTIGE WEINFLÄCHEN,OTHER WINE AREAS,vineyards_wine_vine_rebland_grapes,3303060000,0,AT
679,SONSTIGES FELDFUTTER,OTHER FIELD FORAGE,other_plants_harvested_green,3301099900,0,AT
117,SORGHUM,SORGHUM,millet_sorghum,3301010900,0,AT
525,SPEISEINDUSTRIEKARTOFFELN,FOOD INDUSTRY POTATOES,potatoes,3301030000,0,AT
524,SPEISEKARTOFFELN,EDIBLE POTATOES,potatoes,3301030000,0,AT
526,SPEISEKARTOFFELN / FELDGEMÜSE,EDIBLE POTATOES / FIELD VEGETABLES,potatoes,3301030000,6,AT
768,SPEISEKÜRBIS,PUMPKIN,pumpkin_squash_gourd,3301140400,0,AT
768,SPEISEKÜRBISSE,PUMPKINS,pumpkin_squash_gourd,3301140400,0,AT
519,STÄRKEINDUSTRIEKARTOFFELN,STARCH POTATOES,potatoes,3301030000,0,AT
831,STRAUCHBEEREN,SHRUBBERRIES,berries_berry_species,3303020000,0,AT
704,STREUWIESE,LITTER MEADOW,pasture_meadow_grassland_grass,3302000000,0,AT
154,SUDANGRAS,SUDAN GRASS (Sorghum sudanense),poaceae_grasses,3301090200,0,AT
203,SÜSSLUPINEN,SWEET LUPINES,sweet_lupins,3301020700,0,AT
817,TAFELÄPFEL,TABLE APPLES (Edible Apples),apples,3303010200,0,AT
818,TAFELBIRNEN,TABLE PEARS,pears,3303011200,0,AT
769,TOPINAMBUR,TOPINAMBUR (Helianthus tuberosus),topinambur_jerusalem_artichoke,3301180000,0,AT
960,WALDUMWELTMASSNAHMEN,Good agricultural and ecological condition NATURAL MONUMENT AREA,environmental_protection,3311000000,0,AT
854,WALNÜSSE,WALNUTS,walnuts,3303030600,0,AT
636,WECHSELWIESE,ALTERNATE MEADOW,pasture_meadow_grassland_grass,3302000000,0,AT
636,"WECHSELWIESE (EGART, ACKERWEIDE)",ALTERNATE MEADOW (EGART,pasture_meadow_grassland_grass,3302000000,0,AT
819,WEICHSELN,SOUR CHERRIES,cherry_cherries,3303010400,0,AT
901,WEIN,WINE,vineyards_wine_vine_rebland_grapes,3303060000,0,AT
902,WEIN BODENGESUNDUNG,WINE SOIL RECOVERY,fallow_land_not_crop,3301110000,0,AT
638,WICKEN - GETREIDE GEMENGE,VETCHES - GRAIN MIX,cereal_legume_mix,3301091200,1,AT
211,WINTERACKERBOHNEN,WINTER BEANS,beans,3301020100,0,AT
145,WINTERDINKEL (SPELZ),WINTER SPELT (SPELT),winter_spelt,3301011001,0,AT
148,WINTERDINKEL (SPELZ) / FELDGEMÜSE,WINTER SPELT (SPELT) / FIELD VEGETABLES,winter_spelt,3301011001,6,AT
110,WINTERGERSTE,WINTER BARLEY,winter_barley,3301010401,0,AT
153,WINTERGERSTE / BUCHWEIZEN,WINTER BARLEY / BUCKWHEAT,winter_barley,3301010401,6,AT
125,WINTERGERSTE / FELDGEMÜSE,WINTER BARLEY / FIELD VEGETABLES,winter_barley,3301010401,6,AT
177,WINTERGERSTE / FUTTERGRÄSER,WINTER BARLEY / FORAGE GRASSES,winter_barley_with_undersowing,3301320401,1,AT
178,WINTERGERSTE / KLEE,WINTER BARLEY / CLOVER,winter_barley_with_undersowing,3301320401,1,AT
176,WINTERGERSTE / KLEEGRAS,WINTER BARLEY / CLOVER GRASS,winter_barley_with_undersowing,3301320401,1,AT
175,WINTERGERSTE / KÖRNERMAIS,WINTER BARLEY / GRAIN CORN,winter_barley,3301010401,6,AT
174,WINTERGERSTE / SILOMAIS,WINTER BARLEY / SILO MAIZE,winter_barley,3301010401,6,AT
776,WINTERGERSTE / SOJABOHNEN,WINTER BARLEY / SOYBEANS,winter_barley,3301010401,6,AT
177,WINTERGERSTE/FUTTERGRÄSER,WINTER BARLEY / FORAGE GRASS,winter_barley_with_undersowing,3301320401,1,AT
178,WINTERGERSTE/KLEE,WINTER BARLEY / CLOVER,winter_barley_with_undersowing,3301320401,1,AT
176,WINTERGERSTE/KLEEGRAS,WINTER BARLEY / CLOVER GRASS,winter_barley_with_undersowing,3301320401,1,AT
175,WINTERGERSTE/KÖRNERMAIS,WINTER BARLEY / GRAIN CORN,winter_barley,3301010401,6,AT
174,WINTERGERSTE/SILOMAIS,WINTER BARLEY / SILO CORN,winter_barley,3301010401,6,AT
776,WINTERGERSTE/SOJABOHNEN,WINTER BARLEY / SOYBEANS,winter_barley,3301010401,6,AT
112,WINTERHAFER,WINTER OATS,winter_oats,3301010501,0,AT
133,WINTERHAFER / FELDGEMÜSE,WINTER OATS / FIELD VEGETABLES,winter_oats,3301010501,6,AT
165,WINTERHARTWEIZEN (DURUM),HARD WINTER WHEAT (DURUM),winter_durum_hard_wheat,3301010201,0,AT
169,WINTERHARTWEIZEN (DURUM) / BUCHWEIZEN,WINTER HARD WHEAT (DURUM) / BUCKWHEAT,winter_durum_hard_wheat_with_undersowing,3301320301,1,AT
167,WINTERHARTWEIZEN (DURUM) / FELDGEMÜSE,DURUM WHEAT (DURUM) / FIELD VEGETABLES,winter_durum_hard_wheat,3301010201,6,AT
213,WINTERKÖRNERERBSEN,WINTER GRAIN PEAS,peas,3301020600,0,AT
536,WINTERKÜMMEL,WINTER CARAWAY,caraway,3301061211,0,AT
628,WINTERLINSEN,WINTER LENTILS,lentils,3301020500,0,AT
113,WINTERMENGGETREIDE,WINTER MESLIN,winter_meslin,3301011101,0,AT
127,WINTERMENGGETREIDE / FELDGEMÜSE,WINTER MESLIN / FIELD VEGETABLES,winter_meslin,3301011101,6,AT
510,WINTERMOHN,WINTER POPPY,winter_poppy,3301060601,0,AT
301,WINTERRAPS,WINTER RAPE,winter_rapeseed_rape,3301060401,0,AT
142,WINTERROGGEN,WINTER RYE,winter_rye,3301010301,0,AT
144,WINTERROGGEN / FELDGEMÜSE,WINTER RYE / FIELD VEGETABLES,winter_rye,3301010301,6,AT
