crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
720,beetweiser Anbau Zierpflanzen,Row cultivation of ornamental plants,flowers_ornamental_plants,3301080000,0,DE_LSA
780,Begonien,begonias,begonias,3301080400,0,DE_LSA
843,Bestockte Rebfläche,Planted vineyards,vineyards_wine_vine_rebland_grapes,3303060000,0,DE_LSA
464,beweid. Magerrasen,Grazed dry grassland,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
465,beweid. mont. Wiesen,Grazed montane meadows,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
463,beweid. Moorheiden,Grazed bog heaths,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
462,beweid. Sandheiden,Grazed sandy heaths,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
464,Beweidete Magerrasen,Grazed dry grassland,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
465,Beweidete montane Wiesen,Grazed montane meadows,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
463,Beweidete Moorheiden,Grazed bog heaths,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
462,Beweidete Sandheiden,Grazed sandy heaths,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
925,Biotope mit landwirtschaftl. Nutzung,Biotopes with agricultural use,environmental_protection,3311000000,0,DE_LSA
925,Biotope mit landwirtschaftlicher Nutzung,Biotopes with agricultural use,environmental_protection,3311000000,0,DE_LSA
823,Birnen (Ertragsanlagen),Pears (crop plants),pears,3303011200,0,DE_LSA
728,Bischofskraut,bishopswort,flowers_ornamental_plants,3301080000,0,DE_LSA
575,Blühfläche (AUKM) einjährig,Flowering area (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
575,Blühfläche (AUKM-Maßnahme),Flowering area (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
575,Blühfläche (AUKM-Maßnahme) einjährig,Flowering area (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
575,Blühfläche (nur für Flächen mit AUM-BS 1 zu verwenden),Flowering area (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
575,Blühfläche einjährig (MSL-Maßnahme),Flowering area (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
574,Blühstreifen (AUKM) einjährig,Flower strips (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
574,Blühstreifen (AUKM-Maßnahme),Flower strips (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
574,Blühstreifen (AUKM-Maßnahme) einjährig,Flower strips (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
574,Blühstreifen (nur für Flächen mit AUM-BS 1 zu verwenden),Flower strips (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
574,Blühstreifen einjährig (MSL-Maßnahme),Flower strips (only to be used for areas with AUM-BS 1),field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
915,Blühstreifen/Blühflächen,Field margins/flower strips,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
426,"Bockshorn-, Schabziger Klee","Fenugreek, schabziger clover",fenugreek,3301020400,3,DE_LSA
426,"Bockshornklee, Schabzieger Klee","Fenugreek, schabziger clover",fenugreek,3301020400,3,DE_LSA
426,"Bockshornklee, Schabziger Klee","Fenugreek, schabziger clover",fenugreek,3301020400,3,DE_LSA
665,Bohnenkraut,Savory,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,DE_LSA
663,Borretsch,borage,borage,3301061209,0,DE_LSA
560,Brache AUKM-VNS-Maßnahme,fallow AUKM (Agri-environmental and climate measures)-VNS measure,fallow_land_not_crop,3301110000,0,DE_LSA
560,Brache im Rahmen einer AUKM VNS-Maßnahme,Fallow land as part of an AUKM (Agri-environmental and climate measures) SSF measure,fallow_land_not_crop,3301110000,0,DE_LSA
590,Brache mit Blühmischung,Fallow with annual sowing of flower mix,fallow_land_not_crop,3301110000,0,DE_LSA
590,Brache mit Einsaat von einjährigen Blühmischungen,Fallow with annual sowing of flower mix,fallow_land_not_crop,3301110000,0,DE_LSA
590,Brache mit jährlicher Einsaat von Blühmischungen,Fallow with annual sowing of flower mix,fallow_land_not_crop,3301110000,0,DE_LSA
513,Braunellen,Brown allium,flowers_ornamental_plants,3301080000,0,DE_LSA
614,Brauner Senf (Brauner Senf/Sareptasenf),Brown mustard/Sarepta mustard,mustard,3301210100,0,DE_LSA
614,Brauner Senf/Sareptasenf,Brown mustard/Sarepta mustard,mustard,3301210100,0,DE_LSA
614,Brauner Senf/Sareptasenf ,Brown mustard/Sarepta mustard,mustard,3301210100,0,DE_LSA
709,Brennnesseln,Nettles,nettles,3301061225,0,DE_LSA
709,Brennnesseln (Große Brennnessel),Nettles (great nettle),nettles,3301061225,0,DE_LSA
182,Buchweizen,Buckwheat,buckwheat,3301150200,0,DE_LSA
781,Calla/Drachenwurz,calla/dragon root,flowers_ornamental_plants,3301080000,0,DE_LSA
852,Chinaschilf/Miscanthus,Chinese reed / Miscanthus,miscanthus_silvergrass,3301083000,0,DE_LSA
784,"Christrose-/Schnee-/Weihnachtsrose, Korischer Nieswurz","Christmas rose, snow rose, Helleborus, Coriope",corsican_hellebore,3301081100,0,DE_LSA
734,Chrysanthemen,Chrysanthemums,chrysanthemum,3301080900,0,DE_LSA
734,"Chrysanthemen (Garten-Chrysantheme, Winteraster)","chrysanthemums (garden chrysanthemum, winter aster)",chrysanthemum,3301080900,0,DE_LSA
750,Dahlie,Dahlias,dahlia,3301081200,0,DE_LSA
750,Dahlien,Dahlias,dahlia,3301081200,0,DE_LSA
750,Dahlien ,Dahlias,dahlia,3301081200,0,DE_LSA
750,Dahlien (Garten-Dahlie),Dahlias,dahlia,3301081200,0,DE_LSA
960,Dämme und Deiche,Dams and dikes,non_productive_landscape_elements,3310000000,0,DE_LSA
592,Dauergrünl.aus Erzeugung,Permanent grassland withdrawn from production within the meaning of Art. 4 para. 1 letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
592,Dauergrünland aus der Erzeugung genommen,Permanent grassland withdrawn from production within the meaning of Art. 4 para. 1 letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
592,Dauergrünland aus der Erzeugung genommen ,Permanent grassland withdrawn from production within the meaning of Art. 4 para. 1 letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
592,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO (EU) Nr. 1307/2013,Permanent grassland withdrawn from production within the meaning of Art. 4 para. 1 letter c) ii) Regulation 1307/2013,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
493,"Dauergrünland nach Praktiken (LR-Typ FFH, Arten VS-RL (§7 (7) GAPDZV))","Permanent grassland according to practices (LR type FFH, species VS-RL (§7 (7) GAPDZV))",pasture_meadow_grassland_grass,3302000000,0,DE_LSA
492,Dauergrünland unter etablierten lokalen Praktiken (z.B. Heide),Permanent grassland under established local practices (e.g. heather),pasture_meadow_grassland_grass,3302000000,0,DE_LSA
441,Dauergrünlandneueinsaat als Ersatz für genehmigten Dauergrünlandumbruch,Grassland reseeding AUKM (Agri-environmental and climate measures),pasture_meadow_grassland_grass,3302000000,0,DE_LSA
855,"Dauerkultur einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Permanent culture of a genus/species that is not included in the current list,permanent_crops_perennial,3303000000,0,DE_LSA
593,Dauerkulturen aus der Erzeugung genommen,Permanent crops taken out of production,fallow_land_not_crop,3301110000,0,DE_LSA
593,Dauerkulturen aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,Permanent crops taken out of production,fallow_land_not_crop,3301110000,0,DE_LSA
492,Dauerweiden unter etablierten lokalen Praktiken (Z.B. Heide),Permanent grassland under established local practices (e.g. heather),pasture_meadow_grassland_grass,3302000000,0,DE_LSA
492,Dauerweiden unter etablierten lokalen Praktiken (z.B. Heide),Permanent grassland under established local practices (e.g. heather),pasture_meadow_grassland_grass,3302000000,0,DE_LSA
493,"DGL etabl. lok. Praktiken ( (LR-Typ FFH, Arten VS-RL)","permanent grassland established local practices ( (LR-Typ FFH, species VS-RL)",pasture_meadow_grassland_grass,3302000000,0,DE_LSA
444,DGL Neueinsaat als Ersatz für genehmigten DGL Umbruch,permanent grassland reseeding as a replacement for approved DGL ploughing up,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
444,DGL Neueinsaat als Ersatz für genehmigten DGL Umbruch (29.11.2016),permanent grassland reseeding as a replacement for approved DGL ploughing up,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
492,DGL unter etablierten lokalen Praktiken,Permanent grassland under established local practices (e.g. heather),pasture_meadow_grassland_grass,3302000000,0,DE_LSA
444,DGL-Neueinsaat als Ersatz,Permanent grassland reseeding as replacement,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
651,"Dill, Gurkenkraut",Dill,anethum_dill,3301061203,0,DE_LSA
687,echte Arnika,True arnica,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299,0,DE_LSA
687,echte Arnika (Arnica montana),real arnica (Arnica montana),other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299,0,DE_LSA
615,Echte Brunnenkresse,watercress,cress,3301210300,0,DE_LSA
680,Echtes Johanniskraut/Hyperikum,Real St. Johns wort / hypericum,st_johns_wort,3301061234,0,DE_LSA
736,Edelweiß,edelweiss ,edelweiss,3301081600,0,DE_LSA
736,Edelweiß ,edelweiss ,edelweiss,3301081600,0,DE_LSA
594,einjährige Honigpflanzen (AL aus der Erzeugung genommen),Perennial fallow with honey plants,fallow_land_not_crop,3301110000,0,DE_LSA
722,Einjähriges Silberblatt,Annual silver leaf,lunaria_honesty_silver,3301082700,0,DE_LSA
E,Einzelbäume,Individual trees,tree_lines,3310300000,0,DE_LSA
74,Einzelbäume Kondi,single trees condi,tree_lines,3310300000,0,DE_LSA
801,"Energiepflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Energy plant of a genus/species that is not included in the current list,energy_crops,3304010000,0,DE_LSA
685,"Engelwurzen (Arznei-Engelwurz, Echter Engelwurz)","Angelica (medicinal angelica, garden angelica)",angelica,3301061204,0,DE_LSA
671,Enzian,gentian,gentians,3301082000,0,DE_LSA
671,Enziane,gentian,gentians,3301082000,0,DE_LSA
210,Erbsen (Frisch- / Speiseerbsen Freiland),Peas (fresh / table peas free range),peas,3301020600,0,DE_LSA
210,"Erbsen (Mark-/Schal-/Zucker-/Futtererbse,Peluschke)",Peas (fresh / table peas free range),peas,3301020600,0,DE_LSA
210,"Erbsen (Markerbse, Schalerbse, Zuckererbse, Futtererbse, Peluschke)",Peas (fresh / table peas free range),peas,3301020600,0,DE_LSA
210,Erbsen zur Körnergewinnung,Peas (fresh / table peas free range),peas,3301020600,0,DE_LSA
240,Erbsen/Bohnen,Peas beans,legumes_dried_pulses_protein_crops,3301020000,3,DE_LSA
240,Erbsen/Bohnen ,Peas beans,legumes_dried_pulses_protein_crops,3301020000,3,DE_LSA
707,Erdbeeren,Strawberries,strawberries,3301130000,0,DE_LSA
564,Erstaufforstung mit EAP,Areas afforested according to VO 1257/1999 or VO (EG) No. 1698/2005 or VO 1305/2013,afforestation_reforestation,3306010000,0,DE_LSA
563,Erstaufforstungsflächen  auf Ackerflächen nach VO 1257/1999 oder VO (EG) Nr. 1698/2005 oder VO 1305/2013,Initial afforestation,afforestation_reforestation,3306010000,,DE_LSA
567,Erstaufforstungsflächen auf Dauergrünlandflächen nach VO 1257/1999 oder VO (EG) Nr. 1698/2005 oder VO 1305/2013,according to Art. 22 to 24 of Regulation (EC) No. 1257/99 or Regulation 2021/2115 set-aside permanent grassland,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
785,Eukalyptus,Eucalyptus,eucalyptus,3306050000,0,DE_LSA
708,Färberdisteln,Safflower,safflower,3301083900,0,DE_LSA
710,Färberkrapp,Common madder,rubia_tinctorum_common_madder,3301061231,0,DE_LSA
710,Färberkrapp (Rubia tinctorum),Madder (Rubia tinctorum),rubia_tinctorum_common_madder,3301061231,0,DE_LSA
703,Färber-Waid,Woad,isatis_tinctoria_woad,3301082400,0,DE_LSA
C,Feldgehölze,Field shrubs,tree_lines,3310300000,0,DE_LSA
72,Feldgehölze 50-2.000 m² Kondi,"Field shrubs 50-2,000 m² condi",shrubberries_shrubs,3303080000,0,DE_LSA
H,Feldraine,Field margins,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
78,Feldraine Kondi,field margins condi,field_margins_buffer_strips_flowering_areas,3310100000,0,DE_LSA
636,Feldsalat/Ackersalat/ Rapunzel,Lamb's lettuce / field lettuce / Rapunzel,lambs_lettuce_rapunzel,3301310500,0,DE_LSA
636,Feldsalate,Lamb’s lettuces,lambs_lettuce_rapunzel,3301310500,0,DE_LSA
636,Feldsalate (Feldsalat/Ackersalat/ Rapunzel),Lamb's lettuce / field lettuce / Rapunzel,lambs_lettuce_rapunzel,3301310500,0,DE_LSA
J,Fels - und Steinriegel,rock and stone bars,stone_walls,3310600000,0,DE_LSA
77,"Fels- und Steinriegel, naturversteinte Fläche Kondi","rock and stone bars, naturally stony area condi",stone_walls,3310600000,0,DE_LSA
648,Fenchel,Fennel,fennel,3301170000,0,DE_LSA
648,"Fenchel (Gemüsefenchel, Körnerfenchel)",Fennel (vegetable fennel,fennel,3301170000,0,DE_LSA
648,"Fenchel (Gemüsefenchel,/Körnerfenchel)",Fennel,fennel,3301170000,0,DE_LSA
796,"Fetthenne, Mauerpfeffer",Stonecrop,stonecrop,3301084600,0,DE_LSA
796,"Fetthenne, Mauerpfeffer (Sedum)",Stonecrop,stonecrop,3301084600,0,DE_LSA
D,Feuchtgebiete,wetlands,wetlands,3310400000,0,DE_LSA
73,Feuchtgebiete < 2.000 m² Kondi,"wetlands < 2,000 m² condi",wetlands,3310400000,0,DE_LSA
786,Fingerhut,Foxglove,flowers_ornamental_plants,3301080000,0,DE_LSA
995,Forstfl. (Waldbodenfäche),Forest areas (forest floor areas),tree_wood_forest,3306000000,0,DE_LSA
995,Forstflächen (Waldbodenflächen),Forest areas (forest floor areas),tree_wood_forest,3306000000,0,DE_LSA
681,Frauenmantel,Lady's mantle,alchemilla_ladys_mantle,3301061202,0,DE_LSA
787,Fuchsien,Fuchsias,fuchsias,3301081800,0,DE_LSA
429,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",Forage plant of a genus/species that is not included in the current list,other_plants_harvested_green,3301099900,0,DE_LSA
430,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist (Stickstoffbindende Pflanze ÖVF)",Forage plant of a genus/species that is not included in the current list,other_plants_harvested_green,3301099900,0,DE_LSA
413,Futterrübe/Runkelrübe,Fodder beet / beetroot,mangelwurzel_fodder_beet,3301290400,0,DE_LSA
723,Garten-/ Sommerlevkoje,Garden/summer lecoy,flowers_ornamental_plants,3301080000,0,DE_LSA
723,Garten-/Sommerlevkoje,Garden/summer lecoy,flowers_ornamental_plants,3301080000,0,DE_LSA
635,Gartenbohne,Garden bean,beans,3301020100,0,DE_LSA
635,"Gartenbohne (Gartenbohne/Buschbohne/Stangenbohne, Feuerbohne/Prunkbohne)",Garden bean (French bean / French bean / runner bean,beans,3301020100,0,DE_LSA
617,Gartenkresse,garden cress,cress,3301210300,0,DE_LSA
630,Gartenkürbis,Garden pumpkin,pumpkin_squash_gourd,3301140400,0,DE_LSA
630,"Gartenkürbis (Gartenkürbis,  Zucchini, Spaghettikürbis, Zierkürbis)",Garden pumpkin,pumpkin_squash_gourd,3301140400,0,DE_LSA
630,"Gartenkürbis (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürbis)","Garden pumpkin (pumpkin, Styrian, zucchini, spaghetti, ornamental)",pumpkin_squash_gourd,3301140400,0,DE_LSA
517,Garten-Petunie,Garden Petunia,flowers_ornamental_plants,3301080000,0,DE_LSA
618,Gartenrettiche,Garden radishes (white / red radishes,radish,3301290600,0,DE_LSA
618,"Gartenrettiche (Weiße/rote Rettiche, schwarzer Winterrettich, Ölrettich, Radieschen)","Garden radishes (white/red, black winter radish, oil radish, radish)",radish,3301290600,0,DE_LSA
616,"Garten-Senfrauke, Rucola",Arugla,rocket_arugula,3301310600,0,DE_LSA
683,Geißraute,Goat's rue,galega,3301081900,0,DE_LSA
774,Gelber Leberbalsam (Lonas),yellow liverwort (lonas),flowers_ornamental_plants,3301080000,0,DE_LSA
467,gemäht. mont. Wiesen,Mown montane meadows,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
466,Gemähte Magerrasen,Mowed grasslands,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
466,gemähte Magerrasen,Mowed grasslands,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
467,Gemähte montane Wiesen,Mown montane meadows,pasture_meadow_grassland_grass,3302000000,0,DE_LSA
150,Gemenge Getreide/Leguminose,mixture of cereal/legume mixture,cereal_legume_mix,3301091200,1,DE_LSA
150,Gemenge Getreide/Leguminose (Getreide überwiegt),mixture of grain/legumes (more grain),cereal_legume_mix,3301091200,1,DE_LSA
250,Gemenge Leguminose/Getreide (Leguminiose überwiegt),Mixture of legumes / grain,cereal_legume_mix,3301091200,1,DE_LSA
250,Gemenge Leguminose/Getreide (Leguminose überwiegt),Mixture of legumes / grain,cereal_legume_mix,3301091200,1,DE_LSA
250,Gemenge Leguminosen / Getreide,Mixture of legumes / grain,cereal_legume_mix,3301091200,1,DE_LSA
250,Gemenge Leguminosen/Getreide,Mixture of legumes / grain,cereal_legume_mix,3301091200,1,DE_LSA
250,Gemenge Leguminosen/Getreide (Leg überwiegt),Mixture of legumes / grain,cereal_legume_mix,3301091200,1,DE_LSA
610,Gemüse,Row cultivation of vegetables,fresh_vegetables,3301070000,0,DE_LSA
211,Gemüseerbse,Garden peas,peas,3301020600,0,DE_LSA
211,"Gemüseerbse (Markerbse, Schalerbse, Zuckerebse)",Garden peas,peas,3301020600,0,DE_LSA
211,"Gemüseerbse (Markerbse, Schalerbse, Zuckerebse) (14.01.2016)",Garden peas,peas,3301020600,0,DE_LSA
211,"Gemüseerbse (Markerbse, Schalerbse, Zuckererbse)",Garden peas,peas,3301020600,0,DE_LSA
211,"Gemüseerbse (Markerbse, Schalerbse, Zuckererbse) ",Garden peas (fresh),peas,3301020600,0,DE_LSA
211,"Gemüseerbse (Markterbse, Schalerbse, Zuckererbse)",Garden peas,peas,3301020600,0,DE_LSA
211,Gemüseerbsen,Garden peas,peas,3301020600,0,DE_LSA
613,Gemüsekohl ,Vegetable cabbage,brassica_oleracea_cabbage,3301210200,0,DE_LSA
613,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, Spitzkohl, Grünkohl, Kohlrabi, Markstammkohl, Blumenkohl, Romanesco, Brokkoli, Rosenkohl, Zierkohl)",Vegetable cabbage (varieties),brassica_oleracea_cabbage,3301210200,0,DE_LSA
613,"Gemüsekohl (Wirsing, Rot-/Weißkohl, Spitzkohl, Grünkohl, Kohlrabi, Markstammkohl, Blumenkohl, Romanesco, Brokkoli, Rosenkohl, Zierkohl)",Vegetable cabbage,brassica_oleracea_cabbage,3301210200,0,DE_LSA
611,Gemüse-Kreuzblütler,Cruciferous vegetables,fresh_vegetables,3301070000,0,DE_LSA
611,"Gemüse-Kreuzblütler (einschl. Raps, Rübsen, Kohl-/Steckrübe)",Cruciferous vegetables,fresh_vegetables,3301070000,0,DE_LSA
626,Gemüse-Kürbisgewächse,Vegetable pumpkin species,cucurbits,3301140000,0,DE_LSA
621,Gemüse-Nachtschattengewächse,Vegetable nightshade species,fresh_vegetables,3301070000,0,DE_LSA
649,Gemüserübsen,Vegetable turnip,turnips,3301290800,0,DE_LSA
